ISO_A3,ghsl_year,flood_type,return_period,ftm3_ghsl_total_pop_#,ghsl_total_pop_#,relative_exposure_pct
SSA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,18031322.6366,388655531.7447778,4.639409750750905
SSA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,1495965.9810254492,388655531.7447778,0.3849079348773607
SSA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,3855756.465637032,448603648.6573333,0.8595018068126009
SSA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,21078795.3055,448603648.6573333,4.698756991519941
SSA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,1744106.3442029883,448603648.6573333,0.3887855904478447
SSA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,4415038.081750781,516465693.0088889,0.8548560226777336
SSA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,24234413.640875,516465693.0088889,4.692356911392738
SSA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,2001616.2423022653,516465693.0088889,0.3875603490022745
SSA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,4939296.724398438,589149981.41,0.8383767937287081
SSA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,27454298.7987,589149981.41,4.6599846668914795
SSA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,2251749.1966867577,589149981.41,0.38220304977311464
SSA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,5833834.788090625,670995472.0577778,0.8694298294144507
SSA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,32791711.112175,670995472.0577778,4.887024201759649
SSA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,2634516.9726238865,670995472.0577778,0.39262812974646044
SSA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,6677220.339346875,766738667.4122223,0.8708599974333884
SSA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,37725133.8535,766738667.4122223,4.920207556614307
SSA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,3009283.98694832,766738667.4122223,0.39247844341864097
SSA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,7343841.422195313,879511127.3544445,0.8349913029850424
SSA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,41732077.112375,879511127.3544445,4.744917467719189
SSA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,3333975.9326069923,879511127.3544445,0.37907148970764465
SSA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,8302841.461295312,1008353978.8266666,0.8234054345634262
SSA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,47683581.848075,1008353978.8266666,4.728853443268029
SSA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,3745359.235391328,1008353978.8266666,0.3714329802862954
SSA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,9165006.599878125,1150893659.1177778,0.796338265248902
SSA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,53400042.443625,1150893659.1177778,4.639876327458352
SSA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,4096253.6799060735,1150893659.1177778,0.3559193890290501
