Country Code,Year,Indicator,Value
COG,2000,Open defecation,0.028032082695252713
COG,2000,Unimproved,0.4617903962828916
COG,2001,At least basic,0.1625317973219979
COG,2001,Limited (shared),0.3476457236998578
COG,2001,Open defecation,0.028032082695252713
COG,2001,Unimproved,0.4617903962828916
COG,2002,At least basic,0.1669981299661798
COG,2002,Limited (shared),0.35719894017782977
COG,2002,Open defecation,0.02724551301684528
COG,2002,Unimproved,0.44855741683914524
COG,2003,At least basic,0.1714644626103631
COG,2003,Limited (shared),0.3667521566558048
COG,2003,Open defecation,0.02645894333843785
COG,2003,Unimproved,0.43532443739539417
COG,2004,At least basic,0.1779698515508192
COG,2004,Limited (shared),0.3742663168375026
COG,2004,Open defecation,0.02567237366003042
COG,2004,Unimproved,0.4220914579516477
COG,2005,At least basic,0.18457877101515352
COG,2005,Limited (shared),0.3816769464953268
COG,2005,Open defecation,0.02488580398162327
COG,2005,Unimproved,0.40885847850789653
COG,2006,At least basic,0.191291221003363
COG,2006,Limited (shared),0.38898404562927114
COG,2006,Open defecation,0.024099234303215842
COG,2006,Unimproved,0.39562549906415
COG,2007,At least basic,0.1981072015154492
COG,2007,Limited (shared),0.39618761423933885
COG,2007,Open defecation,0.02331266462480841
COG,2007,Unimproved,0.38239251962040366
COG,2008,At least basic,0.2050267125514137
COG,2008,Limited (shared),0.4032876523255327
COG,2008,Open defecation,0.02252609494640126
COG,2008,Unimproved,0.3691595401766523
COG,2009,At least basic,0.2120497541112533
COG,2009,Limited (shared),0.410284159887847
COG,2009,Open defecation,0.02173952526799383
COG,2009,Unimproved,0.3559265607329058
COG,2010,At least basic,0.21917632619497118
COG,2010,Limited (shared),0.4171771369262876
COG,2010,Open defecation,0.0209529555895864
COG,2010,Unimproved,0.3426935812891548
COG,2011,At least basic,0.22640642880256429
COG,2011,Limited (shared),0.42396658344084825
COG,2011,Open defecation,0.02016638591117896
COG,2011,Unimproved,0.32946060184540843
COG,2012,At least basic,0.233740061934034
COG,2012,Limited (shared),0.4306524994315325
COG,2012,Open defecation,0.01937981623277182
COG,2012,Unimproved,0.3162276224016617
COG,2013,At least basic,0.2411772255893829
COG,2013,Limited (shared),0.43723488489834206
COG,2013,Open defecation,0.01859324655436438
COG,2013,Unimproved,0.3029946429579107
COG,2014,At least basic,0.2487179197686061
COG,2014,Limited (shared),0.44371373984127266
COG,2014,Open defecation,0.01780667687595695
COG,2014,Unimproved,0.2897616635141642
COG,2015,At least basic,0.25636214447170763
COG,2015,Limited (shared),0.4500890642603296
COG,2015,Open defecation,0.01702010719754981
COG,2015,Unimproved,0.276528684070413
COG,2016,At least basic,0.2641098996986843
COG,2016,Limited (shared),0.4563608581555069
COG,2016,Open defecation,0.01623353751914237
COG,2016,Unimproved,0.26329570462666646
COG,2017,At least basic,0.2719611854495393
COG,2017,Limited (shared),0.46252912152681025
COG,2017,Open defecation,0.015446967840734939
COG,2017,Unimproved,0.2500627251829155
COG,2018,At least basic,0.2719611854495393
COG,2018,Limited (shared),0.46252912152681025
COG,2018,Open defecation,0.015446967840734939
COG,2018,Unimproved,0.2500627251829155
COG,2019,At least basic,0.2719611854495393
COG,2019,Limited (shared),0.46252912152681025
COG,2019,Open defecation,0.015446967840734939
COG,2019,Unimproved,0.2500627251829155
COG,2020,At least basic,0.2719611854495393
COG,2020,Limited (shared),0.46252912152681025
COG,2020,Open defecation,0.015446967840734939
COG,2020,Unimproved,0.2500627251829155
COG,2021,At least basic,0.2719611854495393
COG,2021,Limited (shared),0.46252912152681025
COG,2021,Open defecation,0.015446967840734939
COG,2021,Unimproved,0.2500627251829155
COM,2000,At least basic,0.3987324954809372
COM,2000,Limited (shared),0.03435893057924045
COM,2000,Open defecation,0.005902353085747833
COM,2000,Unimproved,0.5610062208540746
COM,2001,At least basic,0.4113565902977928
COM,2001,Limited (shared),0.035446753624399883
COM,2001,Open defecation,0.006116141472741603
COM,2001,Unimproved,0.5470805146050657
COM,2002,At least basic,0.42065455013984737
COM,2002,Limited (shared),0.03986071164436486
COM,2002,Open defecation,0.006329929859735373
COM,2002,Unimproved,0.5331548083560524
COM,2003,At least basic,0.42975443754713943
COM,2003,Limited (shared),0.04447274209908789
COM,2003,Open defecation,0.006543718246729142
COM,2003,Unimproved,0.5192291021070435
COM,2004,At least basic,0.4386562525196731
COM,2004,Limited (shared),0.04928284498856935
COM,2004,Open defecation,0.006757506633722912
COM,2004,Unimproved,0.5053033958580346
COM,2005,At least basic,0.44735999505744944
COM,2005,Limited (shared),0.05429102031280807
COM,2005,Open defecation,0.006971295020716682
COM,2005,Unimproved,0.4913776896090258
COM,2006,At least basic,0.45586566516046617
COM,2006,Limited (shared),0.059497268071806345
COM,2006,Open defecation,0.0071850834077104506
COM,2006,Unimproved,0.477451983360017
COM,2007,At least basic,0.46417326282872856
COM,2007,Limited (shared),0.06490158826556355
COM,2007,Open defecation,0.0073988717947042915
COM,2007,Unimproved,0.46352627711100347
COM,2008,At least basic,0.4722827880622286
COM,2008,Limited (shared),0.07050398089407867
COM,2008,Open defecation,0.007612660181698061
COM,2008,Unimproved,0.4496005708619947
COM,2009,At least basic,0.4801942408609701
COM,2009,Limited (shared),0.07630444595735222
COM,2009,Open defecation,0.007826448568691831
COM,2009,Unimproved,0.43567486461298593
COM,2010,At least basic,0.48790762122495324
COM,2010,Limited (shared),0.08230298345538417
COM,2010,Open defecation,0.0080402369556856
COM,2010,Unimproved,0.42174915836397703
COM,2011,At least basic,0.4954229291541779
COM,2011,Limited (shared),0.08849959338817454
COM,2011,Open defecation,0.00825402534267937
COM,2011,Unimproved,0.4078234521149682
COM,2012,At least basic,0.5027401646486495
COM,2012,Limited (shared),0.09489427575572269
COM,2012,Open defecation,0.008467813729673139
COM,2012,Unimproved,0.3938977458659548
COM,2013,At least basic,0.5098593277083572
COM,2013,Limited (shared),0.1014870305580299
COM,2013,Open defecation,0.008681602116666909
COM,2013,Unimproved,0.37997203961694587
COM,2014,At least basic,0.5167804183333067
COM,2014,Limited (shared),0.10827785779509551
COM,2014,Open defecation,0.00889539050366075
COM,2014,Unimproved,0.36604633336793696
COM,2015,At least basic,0.5235034365234977
COM,2015,Limited (shared),0.11526675746691961
COM,2015,Open defecation,0.00910917889065452
COM,2015,Unimproved,0.3521206271189282
COM,2016,At least basic,0.5300283822789303
COM,2016,Limited (shared),0.12245372957350201
COM,2016,Open defecation,0.009322967277648288
COM,2016,Unimproved,0.3381949208699194
COM,2017,At least basic,0.5363552555996082
COM,2017,Limited (shared),0.1298387741148438
COM,2017,Open defecation,0.009536755664642058
COM,2017,Unimproved,0.32426921462090597
COM,2018,At least basic,0.542484056485524
COM,2018,Limited (shared),0.1374218910909431
COM,2018,Open defecation,0.009750544051635827
COM,2018,Unimproved,0.3103435083718971
COM,2019,At least basic,0.5484147849366828
COM,2019,Limited (shared),0.1452030805017993
COM,2019,Open defecation,0.009964332438629597
COM,2019,Unimproved,0.29641780212288826
COM,2020,At least basic,0.5541474409530818
COM,2020,Limited (shared),0.1531823423474154
COM,2020,Open defecation,0.010178120825623369
COM,2020,Unimproved,0.2824920958738794
COM,2021,At least basic,0.5596820245347259
COM,2021,Limited (shared),0.16135967662779102
COM,2021,Open defecation,0.01039190921261714
COM,2021,Unimproved,0.2685663896248661
COM,2022,At least basic,0.5650185356816079
COM,2022,Limited (shared),0.1697350833429239
COM,2022,Open defecation,0.01060569759961098
COM,2022,Unimproved,0.2546406833758572
COM,2023,At least basic,0.5701569743937316
COM,2023,Limited (shared),0.17830856249281532
COM,2023,Open defecation,0.010819485986604751
COM,2023,Unimproved,0.2407149771268483
COM,2024,At least basic,0.5750973406710969
COM,2024,Limited (shared),0.1870801140774652
COM,2024,Open defecation,0.011033274373598521
COM,2024,Unimproved,0.2267892708778395
CPV,2000,At least basic,0.5255399423291873
CPV,2000,Limited (shared),0.05198371449036143
CPV,2000,Open defecation,0.3321875161515163
CPV,2000,Unimproved,0.09028882702893498
CPV,2001,At least basic,0.5419194406376221
CPV,2001,Limited (shared),0.053603890417974746
CPV,2001,Open defecation,0.3184819056604738
CPV,2001,Unimproved,0.08599476328392938
CPV,2002,At least basic,0.5582989389460569
CPV,2002,Limited (shared),0.055224066345588047
CPV,2002,Open defecation,0.3047762951694313
CPV,2002,Unimproved,0.0817006995389238
CPV,2003,At least basic,0.5746784372544917
CPV,2003,Limited (shared),0.056844242273201354
CPV,2003,Open defecation,0.2910706846783887
CPV,2003,Unimproved,0.07740663579391821
CPV,2004,At least basic,0.5910579355629307
CPV,2004,Limited (shared),0.05846441820081506
CPV,2004,Open defecation,0.27736507418734624
CPV,2004,Unimproved,0.07311257204890807
CPV,2005,At least basic,0.6074374338713655
CPV,2005,Limited (shared),0.06008459412842836
CPV,2005,Open defecation,0.2636594636963082
CPV,2005,Unimproved,0.06881850830389795
CPV,2006,At least basic,0.6238169321798004
CPV,2006,Limited (shared),0.06170477005604167
CPV,2006,Open defecation,0.2499538532052657
CPV,2006,Unimproved,0.06452444455889236
CPV,2007,At least basic,0.6401964304882352
CPV,2007,Limited (shared),0.06332494598365497
CPV,2007,Open defecation,0.2362482427142231
CPV,2007,Unimproved,0.06023038081388677
CPV,2008,At least basic,0.656575928796674
CPV,2008,Limited (shared),0.0649451219112687
CPV,2008,Open defecation,0.2225426322231806
CPV,2008,Unimproved,0.05593631706887663
CPV,2009,At least basic,0.6729554271051089
CPV,2009,Limited (shared),0.066565297838882
CPV,2009,Open defecation,0.20883702173213808
CPV,2009,Unimproved,0.05164225332387105
CPV,2010,At least basic,0.6893349254135437
CPV,2010,Limited (shared),0.0681854737664953
CPV,2010,Open defecation,0.19513141124109548
CPV,2010,Unimproved,0.04734818957886546
CPV,2011,At least basic,0.7057144237219785
CPV,2011,Limited (shared),0.0698056496941086
CPV,2011,Open defecation,0.181425800750053
CPV,2011,Unimproved,0.04305412583385987
CPV,2012,At least basic,0.721418839132477
CPV,2012,Limited (shared),0.07210090851966292
CPV,2012,Open defecation,0.1677201902590105
CPV,2012,Unimproved,0.03876006208884974
CPV,2013,At least basic,0.7370926282799669
CPV,2013,Limited (shared),0.07442679360822088
CPV,2013,Open defecation,0.1540145797679679
CPV,2013,Unimproved,0.034465998343844145
CPV,2014,At least basic,0.7527357911644532
CPV,2014,Limited (shared),0.07678330495978292
CPV,2014,Open defecation,0.1403089692769254
CPV,2014,Unimproved,0.03017193459883856
CPV,2015,At least basic,0.7683483277859351
CPV,2015,Limited (shared),0.07917044257434902
CPV,2015,Open defecation,0.1266033587858828
CPV,2015,Unimproved,0.02587787085383297
CPV,2016,At least basic,0.7839302381444172
CPV,2016,Limited (shared),0.08158820645191964
CPV,2016,Open defecation,0.1128977482948403
CPV,2016,Unimproved,0.02158380710882284
CPV,2017,At least basic,0.7994815222398911
CPV,2017,Limited (shared),0.08403659659249386
CPV,2017,Open defecation,0.09919213780380233
CPV,2017,Unimproved,0.0172897433638127
CPV,2018,At least basic,0.8150021800723608
CPV,2018,Limited (shared),0.0865156129960722
CPV,2018,Open defecation,0.0854865273127598
CPV,2018,Unimproved,0.012995679618807121
CPV,2019,At least basic,0.8304922116418306
CPV,2019,Limited (shared),0.08902525566265501
CPV,2019,Open defecation,0.07178091682171726
CPV,2019,Unimproved,0.008701615873796982
CPV,2020,At least basic,0.8459516169482925
CPV,2020,Limited (shared),0.09156552459224149
CPV,2020,Open defecation,0.058075306330674724
CPV,2020,Unimproved,0.004407552128791394
CPV,2021,At least basic,0.86138039599175
CPV,2021,Limited (shared),0.094136419784832
CPV,2021,Open defecation,0.044369695839632184
CPV,2021,Unimproved,0.000113488383785807
CPV,2022,At least basic,0.86138039599175
CPV,2022,Limited (shared),0.094136419784832
CPV,2022,Open defecation,0.03066408534858965
CPV,2022,Unimproved,0.01381909887482834
CPV,2023,At least basic,0.86138039599175
CPV,2023,Limited (shared),0.094136419784832
CPV,2023,Open defecation,0.016958474857547118
CPV,2023,Unimproved,0.02752470936587088
CPV,2024,At least basic,0.86138039599175
CPV,2024,Limited (shared),0.094136419784832
CPV,2024,Open defecation,0.003252864366504582
CPV,2024,Unimproved,0.04123031985691341
ERI,2000,At least basic,0.27325391422500017
ERI,2000,Limited (shared),0.2724960857750002
ERI,2000,Open defecation,0.40700000000000053
ERI,2000,Unimproved,0.04724999999999909
ERI,2001,At least basic,0.2688102523125
ERI,2001,Limited (shared),0.2680647476875
ERI,2001,Open defecation,0.40049999999999947
ERI,2001,Unimproved,0.06262500000000044
ERI,2002,At least basic,0.26436659040000093
ERI,2002,Limited (shared),0.2636334096000009
ERI,2002,Open defecation,0.3940000000000009
ERI,2002,Unimproved,0.07799999999999727
ERI,2003,At least basic,0.2599229284875006
ERI,2003,Limited (shared),0.25920207151250074
ERI,2003,Open defecation,0.3875
ERI,2003,Unimproved,0.09337499999999864
ERI,2004,At least basic,0.25547926657500036
ERI,2004,Limited (shared),0.2547707334250005
ERI,2004,Open defecation,0.3809999999999991
ERI,2004,Unimproved,0.10875
ERI,2005,At least basic,0.2510356046625002
ERI,2005,Limited (shared),0.25033939533750016
ERI,2005,Open defecation,0.3745000000000005
ERI,2005,Unimproved,0.12412499999999911
ERI,2006,At least basic,0.24659194275000001
ERI,2006,Limited (shared),0.24590805724999998
ERI,2006,Open defecation,0.3679999999999995
ERI,2006,Unimproved,0.1395000000000005
ERI,2007,At least basic,0.2421482808375009
ERI,2007,Limited (shared),0.2414767191625009
ERI,2007,Open defecation,0.36150000000000093
ERI,2007,Unimproved,0.15487499999999732
ERI,2008,At least basic,0.2377046189250007
ERI,2008,Limited (shared),0.2370453810750007
ERI,2008,Open defecation,0.355
ERI,2008,Unimproved,0.1702499999999986
ERI,2009,At least basic,0.2332609570125004
ERI,2009,Limited (shared),0.23261404298750052
ERI,2009,Open defecation,0.3484999999999991
ERI,2009,Unimproved,0.185625
ERI,2010,At least basic,0.2288172951000002
ERI,2010,Limited (shared),0.2281827049000002
ERI,2010,Open defecation,0.3420000000000005
ERI,2010,Unimproved,0.2009999999999991
ERI,2011,At least basic,0.2243736331875011
ERI,2011,Limited (shared),0.22375136681250118
ERI,2011,Open defecation,0.33549999999999947
ERI,2011,Unimproved,0.2163749999999982
ERI,2012,At least basic,0.21992997127500089
ERI,2012,Limited (shared),0.2193200287250009
ERI,2012,Open defecation,0.3290000000000009
ERI,2012,Unimproved,0.23174999999999732
ERI,2013,At least basic,0.21992997127500089
ERI,2013,Limited (shared),0.2193200287250009
ERI,2013,Open defecation,0.3290000000000009
ERI,2013,Unimproved,0.23174999999999732
ERI,2014,At least basic,0.21992997127500089
ERI,2014,Limited (shared),0.2193200287250009
ERI,2014,Open defecation,0.3290000000000009
ERI,2014,Unimproved,0.23174999999999732
ERI,2015,At least basic,0.21992997127500089
ERI,2015,Limited (shared),0.2193200287250009
ERI,2015,Open defecation,0.3290000000000009
ERI,2015,Unimproved,0.23174999999999732
ERI,2016,At least basic,0.21992997127500089
ERI,2016,Limited (shared),0.2193200287250009
ERI,2016,Open defecation,0.3290000000000009
ERI,2016,Unimproved,0.23174999999999732
ETH,2000,At least basic,0.14669898621146682
ETH,2000,Limited (shared),0.26359721271448733
ETH,2000,Open defecation,0.2085103856476621
ETH,2000,Unimproved,0.3811934154263838
ETH,2001,At least basic,0.1483333402622761
ETH,2001,Limited (shared),0.26653391448392516
ETH,2001,Open defecation,0.2009314258287691
ETH,2001,Unimproved,0.3842013194250296
ETH,2002,At least basic,0.1499676943130854
ETH,2002,Limited (shared),0.2694706162533631
ETH,2002,Open defecation,0.1933524660098738
ETH,2002,Unimproved,0.3872092234236777
ETH,2003,At least basic,0.15160204836389432
ETH,2003,Limited (shared),0.2724073180228003
ETH,2003,Open defecation,0.18577350619097838
ETH,2003,Unimproved,0.3902171274223269
ETH,2004,At least basic,0.1553829949970058
ETH,2004,Limited (shared),0.2731974272099361
ETH,2004,Open defecation,0.1781945463720854
ETH,2004,Unimproved,0.3932250314209728
ETH,2005,At least basic,0.1592097309103018
ETH,2005,Limited (shared),0.2739417471168873
ETH,2005,Open defecation,0.17061558655319
ETH,2005,Unimproved,0.3962329354196208
ETH,2006,At least basic,0.16308225610378252
ETH,2006,Limited (shared),0.2746402777436539
ETH,2006,Open defecation,0.16303662673429697
ETH,2006,Unimproved,0.3992408394182667
ETH,2007,At least basic,0.1670005705774473
ETH,2007,Limited (shared),0.2752930190902352
ETH,2007,Open defecation,0.1554576669154017
ETH,2007,Unimproved,0.4022487434169159
ETH,2008,At least basic,0.1709646743312971
ETH,2008,Limited (shared),0.27589997115663256
ETH,2008,Open defecation,0.1478787070965063
ETH,2008,Unimproved,0.405256647415564
ETH,2009,At least basic,0.17497456736533148
ETH,2009,Limited (shared),0.2764611339428454
ETH,2009,Open defecation,0.1402997472776133
ETH,2009,Unimproved,0.4082645514142098
ETH,2010,At least basic,0.1790302496795505
ETH,2010,Limited (shared),0.2769765074488737
ETH,2010,Open defecation,0.13272078745871801
ETH,2010,Unimproved,0.4112724554128579
ETH,2011,At least basic,0.183131721273954
ETH,2011,Limited (shared),0.2774460916747173
ETH,2011,Open defecation,0.1251418276398249
ETH,2011,Unimproved,0.4142803594115037
ETH,2012,At least basic,0.18727898214854177
ETH,2012,Limited (shared),0.2778698866203757
ETH,2012,Open defecation,0.1175628678209296
ETH,2012,Unimproved,0.4172882634101529
ETH,2013,At least basic,0.1914720323033146
ETH,2013,Limited (shared),0.2782478922858502
ETH,2013,Open defecation,0.10998390800203421
ETH,2013,Unimproved,0.420296167408801
ETH,2014,At least basic,0.19571087173827192
ETH,2014,Limited (shared),0.27858010867114014
ETH,2014,Open defecation,0.1024049481831412
ETH,2014,Unimproved,0.4233040714074468
ETH,2015,At least basic,0.1999955004534138
ETH,2015,Limited (shared),0.2788665357762454
ETH,2015,Open defecation,0.09482598836424586
ETH,2015,Unimproved,0.4263119754060949
ETH,2016,At least basic,0.2043259184487399
ETH,2016,Limited (shared),0.2791071736011654
ETH,2016,Open defecation,0.08724702854535281
ETH,2016,Unimproved,0.42931987940474187
ETH,2017,At least basic,0.2087021257242516
ETH,2017,Limited (shared),0.279302022145901
ETH,2017,Open defecation,0.07966806872645747
ETH,2017,Unimproved,0.43232778340339
ETH,2018,At least basic,0.21312412227994731
ETH,2018,Limited (shared),0.2794510814104526
ETH,2018,Open defecation,0.07208910890756215
ETH,2018,Unimproved,0.435335687402038
ETH,2019,At least basic,0.2175919081158276
ETH,2019,Limited (shared),0.2795543513948195
ETH,2019,Open defecation,0.0645101490886691
ETH,2019,Unimproved,0.4383435914006839
ETH,2020,At least basic,0.22210548323189191
ETH,2020,Limited (shared),0.2796118320990012
ETH,2020,Open defecation,0.056931189269773766
ETH,2020,Unimproved,0.4413514953993331
ETH,2021,At least basic,0.2266648476281414
ETH,2021,Limited (shared),0.2796235235229989
ETH,2021,Open defecation,0.04935222945087844
ETH,2021,Unimproved,0.4443593993979812
ETH,2022,At least basic,0.2312700013045755
ETH,2022,Limited (shared),0.2795894256668121
ETH,2022,Open defecation,0.04177326963198538
ETH,2022,Unimproved,0.447367303396627
ETH,2023,At least basic,0.2359209442611942
ETH,2023,Limited (shared),0.2795095385304407
ETH,2023,Open defecation,0.03419430981309006
ETH,2023,Unimproved,0.4503752073952751
ETH,2024,At least basic,0.2406176764979974
ETH,2024,Limited (shared),0.27938386211388466
ETH,2024,Open defecation,0.026615349994197
ETH,2024,Unimproved,0.4533831113939209
GAB,2000,At least basic,0.3107427692337145
GAB,2000,Limited (shared),0.3437697654926401
GAB,2000,Open defecation,0.01936755228931304
GAB,2000,Unimproved,0.3261199129843322
GAB,2001,At least basic,0.3218182463390143
GAB,2001,Limited (shared),0.3391975819836945
GAB,2001,Open defecation,0.0190544920312314
GAB,2001,Unimproved,0.3199296796460598
GAB,2002,At least basic,0.3330508988729197
GAB,2002,Limited (shared),0.33446822304614543
GAB,2002,Open defecation,0.0187414317731497
GAB,2002,Unimproved,0.3137394463077852
GAB,2003,At least basic,0.3444407268354358
GAB,2003,Limited (shared),0.3295816886799857
GAB,2003,Open defecation,0.01842837151506799
GAB,2003,Unimproved,0.3075492129695105
GAB,2004,At least basic,0.35598773022655644
GAB,2004,Limited (shared),0.3245379788852214
GAB,2004,Open defecation,0.018115311256986358
GAB,2004,Unimproved,0.3013589796312358
GAB,2005,At least basic,0.36769190904628773
GAB,2005,Limited (shared),0.3193370936618464
GAB,2005,Open defecation,0.01780225099890465
GAB,2005,Unimproved,0.2951687462929612
GAB,2006,At least basic,0.3795532632946223
GAB,2006,Limited (shared),0.31397903300986596
GAB,2006,Open defecation,0.01748919074082295
GAB,2006,Unimproved,0.2889785129546888
GAB,2007,At least basic,0.3915717929715688
GAB,2007,Limited (shared),0.3084637969292757
GAB,2007,Open defecation,0.01717613048274131
GAB,2007,Unimproved,0.2827882796164141
GAB,2008,At least basic,0.4037474980771198
GAB,2008,Limited (shared),0.3027913854200811
GAB,2008,Open defecation,0.01686307022465961
GAB,2008,Unimproved,0.2765980462781395
GAB,2009,At least basic,0.4160803786112816
GAB,2009,Limited (shared),0.29696179848227566
GAB,2009,Open defecation,0.016550009966577902
GAB,2009,Unimproved,0.2704078129398648
GAB,2010,At least basic,0.428570434574051
GAB,2010,Limited (shared),0.29097503611586256
GAB,2010,Open defecation,0.0162369497084962
GAB,2010,Unimproved,0.2642175796015902
GAB,2011,At least basic,0.4412176659654233
GAB,2011,Limited (shared),0.2848310983208443
GAB,2011,Open defecation,0.01592388945041456
GAB,2011,Unimproved,0.2580273462633178
GAB,2012,At least basic,0.454022072785408
GAB,2012,Limited (shared),0.278529985097216
GAB,2012,Open defecation,0.01561082919233286
GAB,2012,Unimproved,0.25183711292504307
GAB,2013,At least basic,0.4669836550339969
GAB,2013,Limited (shared),0.2720716964449835
GAB,2013,Open defecation,0.01529776893425115
GAB,2013,Unimproved,0.24564687958676848
GAB,2014,At least basic,0.4801024127111968
GAB,2014,Limited (shared),0.26545623236414
GAB,2014,Open defecation,0.01498470867616952
GAB,2014,Unimproved,0.23945664624849378
GAB,2015,At least basic,0.4933783458170008
GAB,2015,Limited (shared),0.2586835928546922
GAB,2015,Open defecation,0.01467164841808781
GAB,2015,Unimproved,0.2332664129102191
GAB,2016,At least basic,0.5068114543514145
GAB,2016,Limited (shared),0.25175377791663267
GAB,2016,Open defecation,0.01435858816000611
GAB,2016,Unimproved,0.2270761795719468
GAB,2017,At least basic,0.5204017383144337
GAB,2017,Limited (shared),0.2446667875499697
GAB,2017,Open defecation,0.014045527901924471
GAB,2017,Unimproved,0.2208859462336721
GAB,2018,At least basic,0.5341491977060641
GAB,2018,Limited (shared),0.2374226217546958
GAB,2018,Open defecation,0.013732467643842769
GAB,2018,Unimproved,0.2146957128953974
GAB,2019,At least basic,0.5480538325262985
GAB,2019,Limited (shared),0.2300212805308177
GAB,2019,Open defecation,0.01341940738576106
GAB,2019,Unimproved,0.20850547955712279
GAB,2020,At least basic,0.5621156427751441
GAB,2020,Limited (shared),0.2224627638783285
GAB,2020,Open defecation,0.01310634712767943
GAB,2020,Unimproved,0.20231524621884808
GAB,2021,At least basic,0.576334628452592
GAB,2021,Limited (shared),0.21474707179723448
GAB,2021,Open defecation,0.01279328686959772
GAB,2021,Unimproved,0.19612501288057568
GAB,2022,At least basic,0.5907107895586526
GAB,2022,Limited (shared),0.20687420428753012
GAB,2022,Open defecation,0.01248022661151602
GAB,2022,Unimproved,0.1899347795423011
GAB,2023,At least basic,0.6052441260933211
GAB,2023,Limited (shared),0.198844161349218
GAB,2023,Open defecation,0.012167166353434379
GAB,2023,Unimproved,0.18374454620402642
GAB,2024,At least basic,0.6052441260933211
GAB,2024,Limited (shared),0.198844161349218
GAB,2024,Open defecation,0.012167166353434379
GAB,2024,Unimproved,0.18374454620402642
GHA,2000,At least basic,0.1058327350490173
GHA,2000,Limited (shared),0.6944127849833912
GHA,2000,Open defecation,0.07593087644269544
GHA,2000,Unimproved,0.12382360352489609
GHA,2001,At least basic,0.1061306795738791
GHA,2001,Limited (shared),0.6963677234736793
GHA,2001,Open defecation,0.07655956516740715
GHA,2001,Unimproved,0.1209420317850346
GHA,2002,At least basic,0.1169721671343677
GHA,2002,Limited (shared),0.6877791189283409
GHA,2002,Open defecation,0.07718825389211872
GHA,2002,Unimproved,0.1180604600451727
GHA,2003,At least basic,0.1278726875151471
GHA,2003,Limited (shared),0.6791314815627117
GHA,2003,Open defecation,0.07781694261683043
GHA,2003,Unimproved,0.1151788883053106
GHA,2004,At least basic,0.1388322407162174
GHA,2004,Limited (shared),0.6704248113767919
GHA,2004,Open defecation,0.07844563134154214
GHA,2004,Unimproved,0.1122973165654486
GHA,2005,At least basic,0.1498508267375785
GHA,2005,Limited (shared),0.6616591083705812
GHA,2005,Open defecation,0.0790743200662537
GHA,2005,Unimproved,0.10941574482558661
GHA,2006,At least basic,0.1609284455792303
GHA,2006,Limited (shared),0.6528343725440797
GHA,2006,Open defecation,0.07970300879096541
GHA,2006,Unimproved,0.10653417308572459
GHA,2007,At least basic,0.172065097241173
GHA,2007,Limited (shared),0.6439506038972873
GHA,2007,Open defecation,0.08033169751567712
GHA,2007,Unimproved,0.1036526013458625
GHA,2008,At least basic,0.18326078172340282
GHA,2008,Limited (shared),0.6350078024302079
GHA,2008,Open defecation,0.08096038624038869
GHA,2008,Unimproved,0.1007710296060006
GHA,2009,At least basic,0.1945154990259271
GHA,2009,Limited (shared),0.6260059681428339
GHA,2009,Open defecation,0.0815890749651004
GHA,2009,Unimproved,0.09788945786613851
GHA,2010,At least basic,0.2058292491487422
GHA,2010,Limited (shared),0.6169451010351692
GHA,2010,Open defecation,0.0822177636898121
GHA,2010,Unimproved,0.09500788612627645
GHA,2011,At least basic,0.2172020320918482
GHA,2011,Limited (shared),0.6078252011072136
GHA,2011,Open defecation,0.08284645241452367
GHA,2011,Unimproved,0.09212631438641453
GHA,2012,At least basic,0.228633847855245
GHA,2012,Limited (shared),0.5986462683589673
GHA,2012,Open defecation,0.08347514113923538
GHA,2012,Unimproved,0.08924474264655245
GHA,2013,At least basic,0.2401246964389325
GHA,2013,Limited (shared),0.5894083027904301
GHA,2013,Open defecation,0.08410382986394709
GHA,2013,Unimproved,0.08636317090669038
GHA,2014,At least basic,0.2516745778429107
GHA,2014,Limited (shared),0.5801113044016017
GHA,2014,Open defecation,0.08473251858865866
GHA,2014,Unimproved,0.08348159916682903
GHA,2015,At least basic,0.26328349206717994
GHA,2015,Limited (shared),0.5707552731924828
GHA,2015,Open defecation,0.08536120731337035
GHA,2015,Unimproved,0.08060002742696697
GHA,2016,At least basic,0.2749514391117399
GHA,2016,Limited (shared),0.561340209163073
GHA,2016,Open defecation,0.08598989603808192
GHA,2016,Unimproved,0.07771845568710503
GHA,2017,At least basic,0.2866784189765907
GHA,2017,Limited (shared),0.5518661123133727
GHA,2017,Open defecation,0.08661858476279363
GHA,2017,Unimproved,0.07483688394724297
GHA,2018,At least basic,0.2984644316617323
GHA,2018,Limited (shared),0.5423329826433815
GHA,2018,Open defecation,0.08724727348750534
GHA,2018,Unimproved,0.0719553122073809
GHA,2019,At least basic,0.3103094771671648
GHA,2019,Limited (shared),0.5327408201530994
GHA,2019,Open defecation,0.0878759622122169
GHA,2019,Unimproved,0.06907374046751898
GHA,2020,At least basic,0.322213555492888
GHA,2020,Limited (shared),0.5230896248425265
GHA,2020,Open defecation,0.08850465093692861
GHA,2020,Unimproved,0.0661921687276569
GHA,2021,At least basic,0.3341766666389021
GHA,2021,Limited (shared),0.5133793967116627
GHA,2021,Open defecation,0.08913333966164032
GHA,2021,Unimproved,0.06331059698779484
GHA,2022,At least basic,0.34619881060520696
GHA,2022,Limited (shared),0.5036101357605083
GHA,2022,Open defecation,0.08976202838635189
GHA,2022,Unimproved,0.060429025247932915
