Country Code,Year,Indicator,Value
COD,2019,Unimproved,0.106703356789759
COD,2020,At least basic,0.6052969424101309
COD,2020,Limited (more than 30 mins),0.282576182405669
COD,2020,Surface water,0.008531284131075267
COD,2020,Unimproved,0.1035955910531248
COD,2021,At least basic,0.5992389433723996
COD,2021,Limited (more than 30 mins),0.2931323482878179
COD,2021,Surface water,0.008531284131075267
COD,2021,Unimproved,0.09909742420870714
COD,2022,At least basic,0.5930889560734002
COD,2022,Limited (more than 30 mins),0.3037805024312351
COD,2022,Surface water,0.008531284131075267
COD,2022,Unimproved,0.09459925736428942
COD,2023,At least basic,0.5930889560734002
COD,2023,Limited (more than 30 mins),0.3037805024312351
COD,2023,Surface water,0.008531284131075267
COD,2023,Unimproved,0.09459925736428942
COD,2024,At least basic,0.5930889560734002
COD,2024,Limited (more than 30 mins),0.3037805024312351
COD,2024,Surface water,0.008531284131075267
COD,2024,Unimproved,0.09459925736428942
COG,2000,At least basic,0.847034015583191
COG,2000,Limited (more than 30 mins),0.10454319881190839
COG,2000,Surface water,0.0
COG,2000,Unimproved,0.048422785604900584
COG,2001,At least basic,0.847034015583191
COG,2001,Limited (more than 30 mins),0.10454319881190839
COG,2001,Surface water,0.0
COG,2001,Unimproved,0.048422785604900584
COG,2002,At least basic,0.8485231237662981
COG,2002,Limited (more than 30 mins),0.1045013025736711
COG,2002,Surface water,0.0
COG,2002,Unimproved,0.04697557366003082
COG,2003,At least basic,0.8500128420752633
COG,2003,Limited (more than 30 mins),0.1044587962095757
COG,2003,Surface water,0.0
COG,2003,Unimproved,0.04552836171516105
COG,2004,At least basic,0.8515031705100866
COG,2004,Limited (more than 30 mins),0.1044156797196221
COG,2004,Surface water,0.0
COG,2004,Unimproved,0.04408114977029129
COG,2005,At least basic,0.8529941090707679
COG,2005,Limited (more than 30 mins),0.1043719531038106
COG,2005,Surface water,0.0
COG,2005,Unimproved,0.042633937825421526
COG,2006,At least basic,0.8544856577573076
COG,2006,Limited (more than 30 mins),0.10432761636214069
COG,2006,Surface water,0.0
COG,2006,Unimproved,0.041186725880551764
COG,2007,At least basic,0.8559778165697057
COG,2007,Limited (more than 30 mins),0.1042826694946129
COG,2007,Surface water,0.0
COG,2007,Unimproved,0.03973951393568143
COG,2008,At least basic,0.8574705855079615
COG,2008,Limited (more than 30 mins),0.1042371125012268
COG,2008,Surface water,5.868493150687e-06
COG,2008,Unimproved,0.03828643349766098
COG,2009,At least basic,0.8589639645720756
COG,2009,Limited (more than 30 mins),0.1041909453819825
COG,2009,Surface water,1.5160273972603e-05
COG,2009,Unimproved,0.0368299297719693
COG,2010,At least basic,0.8604579537620475
COG,2010,Limited (more than 30 mins),0.1041441681368804
COG,2010,Surface water,2.4452054794522e-05
COG,2010,Unimproved,0.03537342604627762
COG,2011,At least basic,0.8619525530778778
COG,2011,Limited (more than 30 mins),0.1040967807659199
COG,2011,Surface water,3.374383561644e-05
COG,2011,Unimproved,0.03391692232058594
COG,2012,At least basic,0.863447762519566
COG,2012,Limited (more than 30 mins),0.1040487832691014
COG,2012,Surface water,4.3035616438356005e-05
COG,2012,Unimproved,0.03246041859489425
COG,2013,At least basic,0.8649435820871125
COG,2013,Limited (more than 30 mins),0.10400017564642469
COG,2013,Surface water,5.2327397260273995e-05
COG,2013,Unimproved,0.03100391486920257
COG,2014,At least basic,0.8664400117805171
COG,2014,Limited (more than 30 mins),0.1039509578978898
COG,2014,Surface water,6.1619178082193e-05
COG,2014,Unimproved,0.02954741114351089
COG,2015,At least basic,0.8679370515997803
COG,2015,Limited (more than 30 mins),0.1039011300234969
COG,2015,Surface water,7.0910958904111e-05
COG,2015,Unimproved,0.02809090741781864
COG,2016,At least basic,0.8694347015449011
COG,2016,Limited (more than 30 mins),0.1038506920232459
COG,2016,Surface water,8.020273972602699e-05
COG,2016,Unimproved,0.02663440369212696
COG,2017,At least basic,0.8709329616158802
COG,2017,Limited (more than 30 mins),0.1037996438971366
COG,2017,Surface water,8.9494520547946e-05
COG,2017,Unimproved,0.02517789996643527
COG,2018,At least basic,0.8709329616158802
COG,2018,Limited (more than 30 mins),0.1037996438971366
COG,2018,Surface water,8.9494520547946e-05
COG,2018,Unimproved,0.02517789996643527
COG,2019,At least basic,0.8709329616158802
COG,2019,Limited (more than 30 mins),0.1037996438971366
COG,2019,Surface water,8.9494520547946e-05
COG,2019,Unimproved,0.02517789996643527
COG,2020,At least basic,0.8709329616158802
COG,2020,Limited (more than 30 mins),0.1037996438971366
COG,2020,Surface water,8.9494520547946e-05
COG,2020,Unimproved,0.02517789996643527
COG,2021,At least basic,0.8709329616158802
COG,2021,Limited (more than 30 mins),0.1037996438971366
COG,2021,Surface water,8.9494520547946e-05
COG,2021,Unimproved,0.02517789996643527
COM,2000,At least basic,0.8846866211045823
COM,2000,Limited (more than 30 mins),0.03087172889588615
COM,2000,Surface water,0.0042908750495506
COM,2000,Unimproved,0.08015077494998099
COM,2001,At least basic,0.8878682799645367
COM,2001,Limited (more than 30 mins),0.03098275500097316
COM,2001,Surface water,0.0042497189149269775
COM,2001,Unimproved,0.0768992461195632
COM,2002,At least basic,0.8885613890393494
COM,2002,Limited (more than 30 mins),0.03358233089120176
COM,2002,Surface water,0.004208562780303371
COM,2002,Unimproved,0.07364771728914539
COM,2003,At least basic,0.8892367264582148
COM,2003,Limited (more than 30 mins),0.036199678437377834
COM,2003,Surface water,0.004167406645679748
COM,2003,Unimproved,0.0703961884587276
COM,2004,At least basic,0.8898942922211317
COM,2004,Limited (more than 30 mins),0.038834797639502344
COM,2004,Surface water,0.004126250511056123
COM,2004,Unimproved,0.0671446596283098
COM,2005,At least basic,0.8905340863281025
COM,2005,Limited (more than 30 mins),0.04148768849757303
COM,2005,Surface water,0.004085094376432519
COM,2005,Unimproved,0.063893130797892
COM,2006,At least basic,0.8911561087791269
COM,2006,Limited (more than 30 mins),0.04415835101159118
COM,2006,Surface water,0.0040439382418088945
COM,2006,Unimproved,0.060641601967473056
COM,2007,At least basic,0.891760359574203
COM,2007,Limited (more than 30 mins),0.0468467851815565
COM,2007,Surface water,0.00400278210718529
COM,2007,Unimproved,0.05739007313705525
COM,2008,At least basic,0.8923468387133316
COM,2008,Limited (more than 30 mins),0.04955299100746927
COM,2008,Surface water,0.003961625972561666
COM,2008,Unimproved,0.054138544306637455
COM,2009,At least basic,0.892915546196512
COM,2009,Limited (more than 30 mins),0.052276968489330215
COM,2009,Surface water,0.003920469837938061
COM,2009,Unimproved,0.05088701547621964
COM,2010,At least basic,0.8934664820237461
COM,2010,Limited (more than 30 mins),0.05501871762713762
COM,2010,Surface water,0.003879313703314438
COM,2010,Unimproved,0.04763548664580185
COM,2011,At least basic,0.8939996461950329
COM,2011,Limited (more than 30 mins),0.05777823842089219
COM,2011,Surface water,0.003838157568690832
COM,2011,Unimproved,0.04438395781538404
COM,2012,At least basic,0.8945150387103723
COM,2012,Limited (more than 30 mins),0.06055553087059423
COM,2012,Surface water,0.003797001434067209
COM,2012,Unimproved,0.041132428984966246
COM,2013,At least basic,0.8950126595697645
COM,2013,Limited (more than 30 mins),0.06335059497624343
COM,2013,Surface water,0.003755845299443585
COM,2013,Unimproved,0.03788090015454845
COM,2014,At least basic,0.8954925087732083
COM,2014,Limited (more than 30 mins),0.06616343073784109
COM,2014,Surface water,0.00371468916481998
COM,2014,Unimproved,0.03462937132413064
COM,2015,At least basic,0.8959545863207058
COM,2015,Limited (more than 30 mins),0.06899403815538506
COM,2015,Surface water,0.003673533030196356
COM,2015,Unimproved,0.03137784249371284
COM,2016,At least basic,0.8963988922122559
COM,2016,Limited (more than 30 mins),0.07184241722887634
COM,2016,Surface water,0.003632376895572751
COM,2016,Unimproved,0.02812631366329503
COM,2017,At least basic,0.8968254264478587
COM,2017,Limited (more than 30 mins),0.07470856795831494
COM,2017,Surface water,0.003591220760949128
COM,2017,Unimproved,0.02487478483287724
COM,2018,At least basic,0.8972341890275153
COM,2018,Limited (more than 30 mins),0.07759249034370086
COM,2018,Surface water,0.003550064626325522
COM,2018,Unimproved,0.02162325600245829
COM,2019,At least basic,0.8976251799512225
COM,2019,Limited (more than 30 mins),0.08049418438503508
COM,2019,Surface water,0.003508908491701899
COM,2019,Unimproved,0.0183717271720405
COM,2020,At least basic,0.8979983992189833
COM,2020,Limited (more than 30 mins),0.08341365008231577
COM,2020,Surface water,0.0034677523570782933
COM,2020,Unimproved,0.01512019834162269
COM,2021,At least basic,0.898353846830797
COM,2021,Limited (more than 30 mins),0.08635088743554348
COM,2021,Surface water,0.0034265962224546698
COM,2021,Unimproved,0.01186866951120489
COM,2022,At least basic,0.8986915227866632
COM,2022,Limited (more than 30 mins),0.08930589644471866
COM,2022,Surface water,0.003385440087831046
COM,2022,Unimproved,0.0086171406807871
COM,2023,At least basic,0.8990114270865821
COM,2023,Limited (more than 30 mins),0.09227867710984114
COM,2023,Surface water,0.003344283953207441
COM,2023,Unimproved,0.005365611850369287
COM,2024,At least basic,0.8993135597305537
COM,2024,Limited (more than 30 mins),0.09526922943091094
COM,2024,Surface water,0.0033031278185838182
COM,2024,Unimproved,0.002114083019951494
CPV,2000,At least basic,0.8839443317892615
CPV,2000,Limited (more than 30 mins),0.06551252297901086
CPV,2000,Surface water,0.00048700451901707403
CPV,2000,Unimproved,0.05005614071271056
CPV,2001,At least basic,0.8839443317892615
CPV,2001,Limited (more than 30 mins),0.06551252297901086
CPV,2001,Surface water,0.00048700451901707403
CPV,2001,Unimproved,0.05005614071271056
CPV,2002,At least basic,0.8839443317892615
CPV,2002,Limited (more than 30 mins),0.06551252297901086
CPV,2002,Surface water,0.00048700451901707403
CPV,2002,Unimproved,0.05005614071271056
CPV,2003,At least basic,0.8839443317892615
CPV,2003,Limited (more than 30 mins),0.06551252297901086
CPV,2003,Surface water,0.00048700451901707403
CPV,2003,Unimproved,0.05005614071271056
CPV,2004,At least basic,0.8864741301280684
CPV,2004,Limited (more than 30 mins),0.06570001608897613
CPV,2004,Surface water,0.00045952761035657403
CPV,2004,Unimproved,0.04736632617259893
CPV,2005,At least basic,0.8890039284668763
CPV,2005,Limited (more than 30 mins),0.06588750919894153
CPV,2005,Surface water,0.000432050701696083
CPV,2005,Unimproved,0.04467651163248616
CPV,2006,At least basic,0.8915337268056831
CPV,2006,Limited (more than 30 mins),0.06607500230890678
CPV,2006,Surface water,0.000404573793035583
CPV,2006,Unimproved,0.041986697092374535
CPV,2007,At least basic,0.8940635251444911
CPV,2007,Limited (more than 30 mins),0.06626249541887205
CPV,2007,Surface water,0.000377096884375092
CPV,2007,Unimproved,0.03929688255226175
CPV,2008,At least basic,0.8965933234832978
CPV,2008,Limited (more than 30 mins),0.06644998852883745
CPV,2008,Surface water,0.00034961997571459204
CPV,2008,Unimproved,0.03660706801215012
CPV,2009,At least basic,0.8991231218221059
CPV,2009,Limited (more than 30 mins),0.06663748163880272
CPV,2009,Surface water,0.00032214306705409296
CPV,2009,Unimproved,0.033917253472037355
CPV,2010,At least basic,0.9016529201609127
CPV,2010,Limited (more than 30 mins),0.06682497474876797
CPV,2010,Surface water,0.000294666158393602
CPV,2010,Unimproved,0.03122743893192571
CPV,2011,At least basic,0.9041827184997205
CPV,2011,Limited (more than 30 mins),0.06701246785873337
CPV,2011,Surface water,0.000267189249733102
CPV,2011,Unimproved,0.02853762439181295
CPV,2012,At least basic,0.9067125168385275
CPV,2012,Limited (more than 30 mins),0.06719996096869864
CPV,2012,Surface water,0.00023971234107260202
CPV,2012,Unimproved,0.02584780985170132
CPV,2013,At least basic,0.9092423151773353
CPV,2013,Limited (more than 30 mins),0.06738745407866405
CPV,2013,Surface water,0.00021223543241211102
CPV,2013,Unimproved,0.02315799531158854
CPV,2014,At least basic,0.9117721135161422
CPV,2014,Limited (more than 30 mins),0.0675749471886293
CPV,2014,Surface water,0.00018475852375161102
CPV,2014,Unimproved,0.02046818077147691
CPV,2015,At least basic,0.91430191185495
CPV,2015,Limited (more than 30 mins),0.0677624402985947
CPV,2015,Surface water,0.000157281615091112
CPV,2015,Unimproved,0.01777836623136414
CPV,2016,At least basic,0.9168317101937581
CPV,2016,Limited (more than 30 mins),0.06794993340855995
CPV,2016,Surface water,0.000129804706430621
CPV,2016,Unimproved,0.01508855169125137
CPV,2017,At least basic,0.9193615085325649
CPV,2017,Limited (more than 30 mins),0.06813742651852522
CPV,2017,Surface water,0.000102327797770121
CPV,2017,Unimproved,0.01239873715113974
CPV,2018,At least basic,0.9218913068713728
CPV,2018,Limited (more than 30 mins),0.06832491962849062
CPV,2018,Surface water,7.4850889109621e-05
CPV,2018,Unimproved,0.009708922611026969
CPV,2019,At least basic,0.9244211052101796
CPV,2019,Limited (more than 30 mins),0.06851241273845587
CPV,2019,Surface water,4.737398044913e-05
CPV,2019,Unimproved,0.00701910807091533
CPV,2020,At least basic,0.9269509035489876
CPV,2020,Limited (more than 30 mins),0.06869990584842128
CPV,2020,Surface water,1.9897071788630002e-05
CPV,2020,Unimproved,0.004329293530802563
CPV,2021,At least basic,0.9294807018877944
CPV,2021,Limited (more than 30 mins),0.06888739895838654
CPV,2021,Surface water,0.0
CPV,2021,Unimproved,0.001631899153819063
CPV,2022,At least basic,0.9328302906067666
CPV,2022,Limited (more than 30 mins),0.06716970939323347
CPV,2022,Surface water,0.0
CPV,2022,Unimproved,0.0
CPV,2023,At least basic,0.9418237301747081
CPV,2023,Limited (more than 30 mins),0.058176269825291914
CPV,2023,Surface water,0.0
CPV,2023,Unimproved,0.0
CPV,2024,At least basic,0.9508171697426474
CPV,2024,Limited (more than 30 mins),0.049182830257352636
CPV,2024,Surface water,0.0
CPV,2024,Unimproved,0.0
ERI,2000,At least basic,0.9050571484874999
ERI,2000,Limited (more than 30 mins),0.06781785151250005
ERI,2000,Surface water,0.003749999999999964
ERI,2000,Unimproved,0.023375000000000087
ERI,2001,At least basic,0.9044175732187498
ERI,2001,Limited (more than 30 mins),0.06776992678125011
ERI,2001,Surface water,0.003874999999999993
ERI,2001,Unimproved,0.02393750000000001
ERI,2002,At least basic,0.90377799795
ERI,2002,Limited (more than 30 mins),0.06772200205000005
ERI,2002,Surface water,0.003999999999999986
ERI,2002,Unimproved,0.024499999999999963
ERI,2003,At least basic,0.9031384226812498
ERI,2003,Limited (more than 30 mins),0.06767407731875011
ERI,2003,Surface water,0.004124999999999979
ERI,2003,Unimproved,0.025062500000000192
ERI,2004,At least basic,0.9024988474124999
ERI,2004,Limited (more than 30 mins),0.06762615258750003
ERI,2004,Surface water,0.0042499999999999725
ERI,2004,Unimproved,0.02562500000000014
ERI,2005,At least basic,0.9018592721437498
ERI,2005,Limited (more than 30 mins),0.06757822785625009
ERI,2005,Surface water,0.004374999999999964
ERI,2005,Unimproved,0.02618750000000009
ERI,2006,At least basic,0.901219696875
ERI,2006,Limited (more than 30 mins),0.06753030312500002
ERI,2006,Surface water,0.004499999999999993
ERI,2006,Unimproved,0.02675000000000001
ERI,2007,At least basic,0.9005801216062497
ERI,2007,Limited (more than 30 mins),0.06748237839375008
ERI,2007,Surface water,0.004624999999999986
ERI,2007,Unimproved,0.027312500000000243
ERI,2008,At least basic,0.8999405463374999
ERI,2008,Limited (more than 30 mins),0.06743445366249999
ERI,2008,Surface water,0.004749999999999979
ERI,2008,Unimproved,0.02787500000000019
ERI,2009,At least basic,0.8993009710687498
ERI,2009,Limited (more than 30 mins),0.06738652893125006
ERI,2009,Surface water,0.004874999999999972
ERI,2009,Unimproved,0.028437500000000143
ERI,2010,At least basic,0.8986613957999999
ERI,2010,Limited (more than 30 mins),0.06733860419999999
ERI,2010,Surface water,0.004999999999999964
ERI,2010,Unimproved,0.029000000000000088
ERI,2011,At least basic,0.8980218205312497
ERI,2011,Limited (more than 30 mins),0.06729067946875006
ERI,2011,Surface water,0.005124999999999993
ERI,2011,Unimproved,0.02956250000000029
ERI,2012,At least basic,0.8973822452624998
ERI,2012,Limited (more than 30 mins),0.06724275473749998
ERI,2012,Surface water,0.005249999999999986
ERI,2012,Unimproved,0.030125000000000242
ERI,2013,At least basic,0.8973822452624998
ERI,2013,Limited (more than 30 mins),0.06724275473749998
ERI,2013,Surface water,0.005249999999999986
ERI,2013,Unimproved,0.030125000000000242
ERI,2014,At least basic,0.8973822452624998
ERI,2014,Limited (more than 30 mins),0.06724275473749998
ERI,2014,Surface water,0.005249999999999986
ERI,2014,Unimproved,0.030125000000000242
ERI,2015,At least basic,0.8973822452624998
ERI,2015,Limited (more than 30 mins),0.06724275473749998
ERI,2015,Surface water,0.005249999999999986
ERI,2015,Unimproved,0.030125000000000242
ERI,2016,At least basic,0.8973822452624998
ERI,2016,Limited (more than 30 mins),0.06724275473749998
ERI,2016,Surface water,0.005249999999999986
ERI,2016,Unimproved,0.030125000000000242
ETH,2000,At least basic,0.7661529313278389
ETH,2000,Limited (more than 30 mins),0.1369858838683207
ETH,2000,Surface water,0.0418474493947187
ETH,2000,Unimproved,0.055013735409121696
ETH,2001,At least basic,0.7689768407884521
ETH,2001,Limited (more than 30 mins),0.1369002876381563
ETH,2001,Surface water,0.04061235723668659
ETH,2001,Unimproved,0.053510514336705055
ETH,2002,At least basic,0.7718037787438363
ETH,2002,Limited (more than 30 mins),0.1368116629132207
ETH,2002,Surface water,0.0393772650786542
ETH,2002,Unimproved,0.05200729326428871
ETH,2003,At least basic,0.774633745193992
ETH,2003,Limited (more than 30 mins),0.13672000969351392
ETH,2003,Surface water,0.0381421729206221
ETH,2003,Unimproved,0.05050407219187207
ETH,2004,At least basic,0.7774667401389185
ETH,2004,Limited (more than 30 mins),0.1366253279790361
ETH,2004,Surface water,0.03690708076259
ETH,2004,Unimproved,0.04900085111945543
ETH,2005,At least basic,0.7803027635786163
ETH,2005,Limited (more than 30 mins),0.1365276177697871
ETH,2005,Surface water,0.035671988604557614
ETH,2005,Unimproved,0.04749763004703908
ETH,2006,At least basic,0.7831418155130849
ETH,2006,Limited (more than 30 mins),0.1364268790657671
ETH,2006,Surface water,0.034436896446525506
ETH,2006,Unimproved,0.04599440897462244
ETH,2007,At least basic,0.7859838959423249
ETH,2007,Limited (more than 30 mins),0.1363231118669759
ETH,2007,Surface water,0.03320180428849312
ETH,2007,Unimproved,0.044491187902206096
ETH,2008,At least basic,0.7888290048663358
ETH,2008,Limited (more than 30 mins),0.13621631617341382
ETH,2008,Surface water,0.03196671213046102
ETH,2008,Unimproved,0.042987966829789455
ETH,2009,At least basic,0.7916771422851179
ETH,2009,Limited (more than 30 mins),0.1361064919850804
ETH,2009,Surface water,0.03073161997242892
ETH,2009,Unimproved,0.04148474575737282
ETH,2010,At least basic,0.794528308198671
ETH,2010,Limited (more than 30 mins),0.135993639301976
ETH,2010,Surface water,0.02949652781439653
ETH,2010,Unimproved,0.03998152468495647
ETH,2011,At least basic,0.7973825026069953
ETH,2011,Limited (more than 30 mins),0.1358777581241004
ETH,2011,Surface water,0.02826143565636443
ETH,2011,Unimproved,0.03847830361253983
ETH,2012,At least basic,0.8002397255100905
ETH,2012,Limited (more than 30 mins),0.135758848451454
ETH,2012,Surface water,0.027026343498332318
ETH,2012,Unimproved,0.0369750825401232
ETH,2013,At least basic,0.803099976907956
ETH,2013,Limited (more than 30 mins),0.1356369102840361
ETH,2013,Surface water,0.025791251340299942
ETH,2013,Unimproved,0.035471861467707984
ETH,2014,At least basic,0.8059632568005937
ETH,2014,Limited (more than 30 mins),0.1355119436218472
ETH,2014,Surface water,0.02455615918226783
ETH,2014,Unimproved,0.03396864039529135
ETH,2015,At least basic,0.8088295651880021
ETH,2015,Limited (more than 30 mins),0.1353839484648874
ETH,2015,Surface water,0.02332106702423545
ETH,2015,Unimproved,0.032465419322874986
ETH,2016,At least basic,0.811698902070182
ETH,2016,Limited (more than 30 mins),0.1352529248131563
ETH,2016,Surface water,0.02208597486620334
ETH,2016,Unimproved,0.030962198250458362
ETH,2017,At least basic,0.8145712674471328
ETH,2017,Limited (more than 30 mins),0.13511887266665432
ETH,2017,Surface water,0.02085088270817124
ETH,2017,Unimproved,0.02945897717804172
ETH,2018,At least basic,0.8174466613188547
ETH,2018,Limited (more than 30 mins),0.1349817920253811
ETH,2018,Surface water,0.01961579055013885
ETH,2018,Unimproved,0.027955756105625368
ETH,2019,At least basic,0.8203250836853476
ETH,2019,Limited (more than 30 mins),0.1348416828893369
ETH,2019,Surface water,0.01838069839210675
ETH,2019,Unimproved,0.026452535033208727
ETH,2020,At least basic,0.8232065345466117
ETH,2020,Limited (more than 30 mins),0.1346985452585216
ETH,2020,Surface water,0.01714560623407465
ETH,2020,Unimproved,0.0249493139607921
ETH,2021,At least basic,0.8260910139026469
ETH,2021,Limited (more than 30 mins),0.134552379132935
ETH,2021,Surface water,0.01591051407604226
ETH,2021,Unimproved,0.02344609288837574
ETH,2022,At least basic,0.8289785217534532
ETH,2022,Limited (more than 30 mins),0.13440318451257752
ETH,2022,Surface water,0.01467542191801016
ETH,2022,Unimproved,0.02194287181595911
ETH,2023,At least basic,0.8318690580990306
ETH,2023,Limited (more than 30 mins),0.13425096139744888
ETH,2023,Surface water,0.013440329759977769
ETH,2023,Unimproved,0.020439650743542762
ETH,2024,At least basic,0.8347626229393791
ETH,2024,Limited (more than 30 mins),0.13409570978754912
ETH,2024,Surface water,0.012205237601945671
ETH,2024,Unimproved,0.01893642967112612
GAB,2000,At least basic,0.9014769153110855
GAB,2000,Limited (more than 30 mins),0.04619623244863376
GAB,2000,Surface water,0.02797024986028049
GAB,2000,Unimproved,0.024356602380000248
GAB,2001,At least basic,0.9024450609970733
GAB,2001,Limited (more than 30 mins),0.04648184714177432
GAB,2001,Surface water,0.026879797718472962
GAB,2001,Unimproved,0.024193294142679348
GAB,2002,At least basic,0.9034126134524914
GAB,2002,Limited (more than 30 mins),0.046768055065485044
GAB,2002,Surface water,0.02578934557666543
GAB,2002,Unimproved,0.02402998590535816
GAB,2003,At least basic,0.9043795726773394
GAB,2003,Limited (more than 30 mins),0.04705485621976578
GAB,2003,Surface water,0.02469889343485789
GAB,2003,Unimproved,0.023866677668036972
GAB,2004,At least basic,0.9053459386716172
GAB,2004,Limited (more than 30 mins),0.04734225060461668
GAB,2004,Surface water,0.02360844129305065
GAB,2004,Unimproved,0.023703369430715503
GAB,2005,At least basic,0.9063117114353245
GAB,2005,Limited (more than 30 mins),0.047630238220037736
GAB,2005,Surface water,0.02251798915124311
GAB,2005,Unimproved,0.02354006119339459
GAB,2006,At least basic,0.9072768909684621
GAB,2006,Limited (more than 30 mins),0.04791881906602896
GAB,2006,Surface water,0.02142753700943558
GAB,2006,Unimproved,0.023376752956073398
GAB,2007,At least basic,0.9082414772710296
GAB,2007,Limited (more than 30 mins),0.048207993142590194
GAB,2007,Surface water,0.02033708486762805
GAB,2007,Unimproved,0.02321344471875221
GAB,2008,At least basic,0.9092054703430265
GAB,2008,Limited (more than 30 mins),0.04849776044972174
GAB,2008,Surface water,0.01924663272582052
GAB,2008,Unimproved,0.02305013648143131
GAB,2009,At least basic,0.9101688701844535
GAB,2009,Limited (more than 30 mins),0.04878812098742344
GAB,2009,Surface water,0.01815618058401299
GAB,2009,Unimproved,0.02288682824411012
GAB,2010,At least basic,0.9111316767953105
GAB,2010,Limited (more than 30 mins),0.04907907475569516
GAB,2010,Surface water,0.01706572844220545
GAB,2010,Unimproved,0.02272352000678893
GAB,2011,At least basic,0.9120938901755973
GAB,2011,Limited (more than 30 mins),0.04937062175453704
GAB,2011,Surface water,0.015975276300397922
GAB,2011,Unimproved,0.022560211769467743
GAB,2012,At least basic,0.9130555103253137
GAB,2012,Limited (more than 30 mins),0.04966276198394908
GAB,2012,Surface water,0.01488482415859039
GAB,2012,Unimproved,0.02239690353214684
GAB,2013,At least basic,0.9140165372444603
GAB,2013,Limited (more than 30 mins),0.049955495443931144
GAB,2013,Surface water,0.01379437201678286
GAB,2013,Unimproved,0.022233595294825652
GAB,2014,At least basic,0.9149769709330369
GAB,2014,Limited (more than 30 mins),0.05024882213448336
GAB,2014,Surface water,0.01270391987497533
GAB,2014,Unimproved,0.022070287057504457
GAB,2015,At least basic,0.9159368113910431
GAB,2015,Limited (more than 30 mins),0.050542742055605876
GAB,2015,Surface water,0.011613467733167791
GAB,2015,Unimproved,0.02190697882018327
GAB,2016,At least basic,0.9168960586184791
GAB,2016,Limited (more than 30 mins),0.05083725520729829
GAB,2016,Surface water,0.010523015591360261
GAB,2016,Unimproved,0.02174367058286236
GAB,2017,At least basic,0.9178547126153451
GAB,2017,Limited (more than 30 mins),0.051132361589560985
GAB,2017,Surface water,0.009432563449553016
GAB,2017,Unimproved,0.02158036234554089
GAB,2018,At least basic,0.9188127733816409
GAB,2018,Limited (more than 30 mins),0.05142806120239385
GAB,2018,Surface water,0.008342111307745483
GAB,2018,Unimproved,0.021417054108219702
GAB,2019,At least basic,0.9197702409173668
GAB,2019,Limited (more than 30 mins),0.05172435404579673
GAB,2019,Surface water,0.0072516591659379515
GAB,2019,Unimproved,0.021253745870898507
GAB,2020,At least basic,0.9207271152225222
GAB,2020,Limited (more than 30 mins),0.052021240119769774
GAB,2020,Surface water,0.006161207024130419
GAB,2020,Unimproved,0.021090437633577607
GAB,2021,At least basic,0.9216833962971074
GAB,2021,Limited (more than 30 mins),0.05231871942431326
GAB,2021,Surface water,0.005070754882322888
GAB,2021,Unimproved,0.02092712939625642
GAB,2022,At least basic,0.9226390841411228
GAB,2022,Limited (more than 30 mins),0.05261679195942662
GAB,2022,Surface water,0.003980302740515356
GAB,2022,Unimproved,0.020763821158935228
GAB,2023,At least basic,0.9235941787545682
GAB,2023,Limited (more than 30 mins),0.05291545772511
GAB,2023,Surface water,0.002889850598707824
GAB,2023,Unimproved,0.02060051292161404
GAB,2024,At least basic,0.9235941787545682
GAB,2024,Limited (more than 30 mins),0.05291545772511
GAB,2024,Surface water,0.002889850598707824
GAB,2024,Unimproved,0.02060051292161404
GHA,2000,At least basic,0.8035720281983748
GHA,2000,Limited (more than 30 mins),0.10901915470738971
GHA,2000,Surface water,0.02917229465510871
GHA,2000,Unimproved,0.05823652243912676
GHA,2001,At least basic,0.8067966561807155
GHA,2001,Limited (more than 30 mins),0.109456634117504
GHA,2001,Surface water,0.028059341470193712
GHA,2001,Unimproved,0.05568736823158673
GHA,2002,At least basic,0.814429487764293
GHA,2002,Limited (more than 30 mins),0.1054859099263827
GHA,2002,Surface water,0.02694638828527843
GHA,2002,Unimproved,0.05313821402404585
GHA,2003,At least basic,0.8220974167384254
GHA,2003,Limited (more than 30 mins),0.1014800883447053
GHA,2003,Surface water,0.02583343510036343
GHA,2003,Unimproved,0.05058905981650583
GHA,2004,At least basic,0.8298004431031135
GHA,2004,Limited (more than 30 mins),0.09743916937247221
GHA,2004,Surface water,0.02472048191544843
GHA,2004,Unimproved,0.048039905608965795
GHA,2005,At least basic,0.8375385668583586
GHA,2005,Limited (more than 30 mins),0.09336315300968337
GHA,2005,Surface water,0.02360752873053343
GHA,2005,Unimproved,0.04549075140142463
GHA,2006,At least basic,0.8453117880041584
GHA,2006,Limited (more than 30 mins),0.08925203925633853
GHA,2006,Surface water,0.02249457554561815
GHA,2006,Unimproved,0.042941597193884885
GHA,2007,At least basic,0.8531201065405141
GHA,2007,Limited (more than 30 mins),0.08510582811243793
GHA,2007,Surface water,0.02138162236070315
GHA,2007,Unimproved,0.04039244298634486
GHA,2008,At least basic,0.8609635224674266
GHA,2008,Limited (more than 30 mins),0.08092451957798161
GHA,2008,Surface water,0.02026866917578815
GHA,2008,Unimproved,0.0378432887788037
GHA,2009,At least basic,0.8688420357848939
GHA,2009,Limited (more than 30 mins),0.07670811365296927
GHA,2009,Surface water,0.01915571599087315
GHA,2009,Unimproved,0.035294134571263666
GHA,2010,At least basic,0.8767556464929168
GHA,2010,Limited (more than 30 mins),0.07245661033740135
