Agglomeration_ID,Agglomeration_Name,ISO3,Longitude,Latitude
3343.0,Gamawa,NGA,10.535999976713283,12.132739018133002
7114.0,Orerokpe,NGA,5.905174968851304,5.648486603945567
4288.0,Kado,NGA,9.733304473372183,7.647763456105507
5820.0,Maya Belwa,NGA,12.064991818052189,9.053279033703845
4412.0,Kaiama 1,NGA,3.938637560096752,9.604477088517006
3137.0,Eruwa,NGA,3.4349029838658107,7.540765742111267
7007.0,Ohafia,NGA,7.830304789817945,5.638291602868324
8780.0,Ungwan Shehu,NGA,7.4613913911620715,11.252638008040718
2899.0,Dukku ,NGA,10.772579662435936,10.820786156193307
35.0,Abiriba,NGA,7.734573758284529,5.704497911478057
9025.0,Wurio,NGA,10.51798327119834,8.392381597812978
4103.0,Isanlu,NGA,5.828368286444825,8.276916305059238
7016.0,Oka Akoko,NGA,5.801658485345287,7.4586551020959035
737.0,Alizaga,NGA,8.537229204674565,8.708301090503678
3688.0,Gwaram ,NGA,9.88512002339833,11.276911512313884
3952.0,Ihalav,NGA,8.590315590672539,7.912374354590228
9027.0,Wurno,NGA,5.423519527566582,13.286150552823347
7622.0,Sabuwa,NGA,7.123196946751493,11.175584867945055
1291.0,Aro,NGA,7.430151679231035,5.836629777642339
4172.0,Jaji ,NGA,7.556345094856307,10.81745282286001
1898.0,Billiri,NGA,11.219392598515817,9.887758781001525
3447.0,Gbongan,NGA,4.3536984219548,7.476984124106223
2414.0,Chibok,NGA,12.84708583506803,10.871082452489162
4023.0,Illela,NGA,5.298530280267274,13.727680743058785
6687.0,Ngambu,NGA,12.262826575867043,11.762638008035683
8763.0,Umuagu,NGA,6.9477039890226155,5.329977601214285
5128.0,Kaura Munjo,NGA,5.1434393711919295,12.837102654489533
4064.0,Inisa,NGA,4.647032563437409,7.980750641254679
4094.0,Isa,NGA,6.401408328937486,13.199738279024201
1304.0,Asa/Awara,NGA,6.771412909227972,5.3685222021528265
7936.0,Share,NGA,4.975564096724644,8.823942355891255
4181.0,Jamaare,NGA,9.927482660756764,11.669622135020916
7013.0,Oju,NGA,8.421254341765364,6.862873475340001
5196.0,Lafiagi,NGA,5.409135644240951,8.84608628392708
4163.0,Izom/Mararaba,NGA,6.997363613430673,9.267724813616283
5218.0,Lapai,NGA,6.573353196806497,9.049443563618519
1151.0,Amassama,NGA,6.1046784283349815,4.972884921683923
2973.0,Egbolom,NGA,6.64688489006155,4.852590726780815
7118.0,Oro Esie Iludin,NGA,4.88702208358721,8.226526896960031
2604.0,Danja 1,NGA,7.5634350419457,11.375693563595096
4075.0,Iperu,NGA,3.6650916839394614,6.914965493464328
3919.0,Igarra,NGA,6.121163849924976,7.280344863872409
2238.0,Bunza,NGA,4.010280280396118,12.085554674699218
2746.0,Dilpurtu,NGA,12.9238759585168,10.228440477186783
1502.0,Baissa,NGA,10.624184600722467,7.231650353760011
1220.0,Anka,NGA,5.930783153767263,12.10911310381788
3992.0,Ikot Akpaete,NGA,7.8470976558987635,4.621775123946269
8948.0,Wannune,NGA,8.88496401484847,7.565301997368262
2203.0,Bula Chirabe/Banki [NGA],NGA,14.150085834937702,11.25597134137417
2372.0,Charanchi,NGA,7.729573758285135,12.66862834619083
4203.0,Jesse,NGA,5.747415053884958,5.891958995748723
10118.0,Obajana Ciment Factory,NGA,6.430263613487381,7.9241268969629965
9124.0,Zango,NGA,8.484113613282085,13.055110230244928
8221.0,Sukuku,NGA,7.037942709471796,8.822148365880572
4516.0,Kankia,NGA,7.82972472445852,12.547915785805548
6999.0,Oguma 1,NGA,8.763125261999628,9.945792129917596
3389.0,Garko,NGA,8.80278027991689,11.648332452481329
725.0,Aliero,NGA,4.468435042255023,12.291526896919438
5131.0,Kurgwi,NGA,9.29584062469518,8.781297011897045
2570.0,Damban,NGA,10.710480897010083,11.678563933962586
5137.0,Kuta,NGA,6.709238613459582,9.867846341387995
4281.0,Kachia,NGA,7.952205955677612,9.877833203249782
1149.0,Amaseri,NGA,7.884471456479364,5.914566112669414
2970.0,Egbe Oke,NGA,5.509221043298441,8.219880310614855
6537.0,Namu,NGA,9.092196946554662,8.686860230288817
1435.0,Azuwa,NGA,6.1674863525319426,6.126410617911168
3863.0,Ibi,NGA,9.750386488972532,8.177278530947502
6983.0,Ogboja,NGA,8.787271020659182,6.613517637716805
4398.0,Kagara,NGA,6.255122872764273,10.185675045088612
7709.0,Samamiya,NGA,9.65306361316526,11.34912689692867
4043.0,Imeko,NGA,2.8366292904145194,7.442814025680662
10148.0,Gwada,NGA,6.810267653853539,9.75273901815661
7878.0,Serti,NGA,11.358941627178966,7.505143918243869
6842.0,Ashaka/Jalingo,NGA,11.477085835204953,10.919526896933093
2691.0,Dengi,NGA,9.961196946467773,9.365452822874518
5873.0,Mbogwo,NGA,7.501643916410637,6.105958715162861
2962.0,Edun,NGA,5.5043734175015135,9.749860230278044
4076.0,Ipetu Ijesha,NGA,4.8919912732157735,7.4664914359747625
2012.0,Bokkos,NGA,8.990469673837593,9.2962743716969
10152.0,Gindiri Town ,NGA,9.203196946543484,9.58025238714247
3973.0,Ikara,NGA,8.223196946641513,11.172479277882845
3685.0,Gwandu,NGA,4.639553536147192,12.504860230250523
2547.0,Dakingari,NGA,4.06083583594663,11.648540785814632
8297.0,Takai,NGA,9.105558057664334,11.568471341371039
3964.0,Ijebu Ijesha,NGA,4.817118515609538,7.673683759710827
3931.0,Igbeti,NGA,4.134030280383771,8.748286156213993
10161.0,Ndiya,NGA,7.917812331287305,4.781307116774954
748.0,Alkaleri,NGA,10.332826576060125,10.266804674717322
7279.0,Pandogari,NGA,6.399122872749812,10.410909612987547
15.0,Abaji,NGA,6.947996946769213,8.472326896957535
3842.0,Hunkuyi,NGA,7.6492386133655925,11.267568563596152
7151.0,Otun Ekiti,NGA,5.120520179274938,7.987031947467313
6841.0,Sabon Rijiya,NGA,5.3868080580362285,9.960971341387255
298.0,Aidu,NGA,7.331808057841938,12.26083245247528
5984.0,Miango,NGA,8.688954522352406,9.853042048458843
7046.0,Okpella,NGA,6.3445064706387875,7.277788801731387
3386.0,Garin Madsam,NGA,11.226530279674579,11.288193563596147
4451.0,Kalin,NGA,7.07023398379384,9.524675045095188
3007.0,Eku,NGA,5.986606908550941,5.736277854839323
6660.0,Nembe,NGA,6.403330280156784,4.535526896996896
3619.0,Guai,NGA,3.291958851896558,9.626003087422056
7042.0,Okpakeke,NGA,7.641813967976105,6.872484343782085
5438.0,Madagali,NGA,13.623282416186878,10.891441426847834
4049.0,Imota,NGA,3.6705229544227937,6.662149607598357
7106.0,Ikpa Ibekwe,NGA,7.569771020780675,4.5740268969964095
7535.0,Rogo,NGA,7.825081004652323,11.550367476636985
2776.0,Dirindaji,NGA,5.471252502472303,11.24708245248528
4014.0,Ile Igbo,NGA,4.244696947039321,7.625360230299471
10175.0,Aja Obiakpa,NGA,7.668517459517412,4.8699884354550775
2190.0,Buguma,NGA,6.858863613444357,4.7380268969949215
8228.0,Sumaila,NGA,8.954268375139828,11.53224118264112
4071.0,Inyi-Umuom,NGA,7.293803007340575,6.118092553546804
6663.0,Nenwe,NGA,7.525770786373673,6.138446728204502
3659.0,Gulma,NGA,4.356530280361478,12.648471341360208
3942.0,Igede Ekiti,NGA,5.137299511052721,7.665065358503986
9058.0,Yankara,NGA,7.0769469467561565,11.783610230257969
5660.0,Mani,NGA,7.872427715907461,12.855116640503644
