ISO3,agglosName,agglosID,POP_2000,POP_2020,BU_2000,BU_2020,POP_CAGR_2000_2020,BU_CAGR_2000_2020
TZA,Kyela mjini [tza],5180,59615.458333333336,100845.46527777778,2.913949333333333,4.708440444444445,2.6632182722506226,2.4282503459632565
TZA,Laela,5193,11524.772569444443,21720.6875,0.7206444444444444,0.7869797777777777,3.21957348424069,0.44125406814690127
TZA,Lamadi,10462,12357.032986111111,26628.291666666668,0.8716572222222223,1.5871173333333333,3.9133760698887077,3.0417355772870414
TZA,Lemongo,12185,1866.5121527777776,2227.5060763888887,0.0748663333333333,0.1967086666666666,0.8879747003012639,4.94864761207543
TZA,Lindi,5282,33784.90625,39100.927083333336,1.321130666666667,2.242414222222222,0.7333360104852193,2.6806249501189594
TZA,Liwale mjini,5292,19061.05208333333,27632.572916666668,1.5818325555555557,2.776834666666667,1.874085412852855,2.853594914276103
TZA,Llogero,10225,13664.614583333334,19922.31770833333,0.655322111111111,0.7967907777777777,1.903036140818637,0.9821176527419206
TZA,Longido,11081,1956.0269097222224,6289.713541666667,0.097475,0.4262324444444444,6.013897703301296,7.655857128761245
TZA,Longoi,12200,3963.785590277778,5298.290364583333,0.2999886666666667,0.4105882222222222,1.46150033572503,1.5816076990573524
TZA,Luegu,10796,4551.913194444444,5841.943576388889,0.3338543333333333,0.4256412222222222,1.255394332606219,1.221864611061596
TZA,Lugata,10626,9251.379340277776,12394.516493055557,0.1594033333333333,0.4584726666666667,1.4731529865620319,5.424318558477381
TZA,Lugombo,12140,3827.297309027778,5524.605034722223,0.179809,0.2119595555555555,1.852208812157241,0.8258933586361206
TZA,Lulembela,11154,6237.010850694444,14531.832465277776,0.0649947777777777,0.6673913333333333,4.319907700516623,12.350524691817078
TZA,Lupiro,12254,5735.513454861111,10672.372395833334,0.2600132222222222,0.5166255555555556,3.153610498934567,3.492534448993889
TZA,Lushoto,5401,29291.07986111111,43116.15277777778,1.517686111111111,2.538104,1.9518782044663174,2.6044915721403994
TZA,Lutale,5404,21545.83333333333,23113.925347222223,0.6611090000000001,1.228031,0.3518817338996172,3.1446752981402426
TZA,Lwamgasa,10268,9909.201388888889,19893.48958333333,0.0956576666666666,0.7633748888888889,3.546068932503621,10.943255178233358
TZA,Lwezera,10396,7188.2265625,10843.183159722224,0.1103874444444444,0.36689,2.076730645278002,6.189312674368974
TZA,Lyabukande,11015,3825.8567708333335,4275.931857638889,0.069996,0.3616963333333333,0.5576472080149886,8.55842759177483
TZA,Lyasa,12202,4391.319878472223,3820.800347222222,0.1958732222222222,0.3982751111111111,-0.69343418210559,3.6120830501348955
TZA,Mabuki i,11056,1928.43359375,2590.893446180556,0.0294076666666666,0.1465137777777777,1.4874272751222328,8.360473720608375
TZA,Madaba,5437,8919.372395833334,10197.586805555557,0.4850698888888889,0.918229,0.6718746168712597,3.242219974205196
