ISO3,agglosID,agglosName,pop_2000,pop_2020,pop_cagr,built_up_2000,built_up_2020,built_up_cagr,size_category
KEN,11826,Kainuk,5036.179253472223,9101.199652777776,0.03002999815762397,0.1146995555555555,0.2628631111111111,0.042337578826457944,Fewer than 300 000
KEN,11929,Rombo,3173.443142361112,6071.890625,0.03297464330922306,0.1203323333333333,0.3503816666666666,0.05489188590092042,Fewer than 300 000
KEN,11969,Kakoneni,3936.3880208333335,6761.746527777777,0.027420079748153192,0.1300031111111111,0.5031104444444444,0.07000419259927892,Fewer than 300 000
KEN,11981,Kinango,4800.666232638889,7395.159722222223,0.021838595625502055,0.1319372222222222,0.3962388888888888,0.05652429462506303,Fewer than 300 000
KEN,12027,Maiella,6039.46875,9703.3046875,0.023990780549362434,0.1821452222222222,0.596896,0.061143319374497684,Fewer than 300 000
KEN,12029,Banisa,11629.631944444443,61159.51388888889,0.08653795751916538,0.0909911111111111,0.5165692222222222,0.09070292529446156,Fewer than 300 000
KEN,12151,Ndabibi,3108.3515625,12038.329861111111,0.07004441680762308,0.0601052222222222,0.4869431111111111,0.110269222341431,Fewer than 300 000
KEN,12243,Makima,3692.2591145833335,1808.8911675347224,-0.03504732731741955,0.0331131111111111,0.3490757777777777,0.1249830690899909,Fewer than 300 000
KEN,12344,Tunyai,4755.048611111111,5196.747829861111,0.004451181885559485,0.0770375555555555,0.7108762222222222,0.11751812249900229,Fewer than 300 000
KEN,12369,Lokori,3952.6549479166665,8985.377604166666,0.04191519439127389,0.0394278888888888,0.945008,0.17214569828043347,Fewer than 300 000
LBR,2044,Bongtown,10006.862847222224,15468.315972222224,0.022014963367552598,0.2416538888888889,0.4288623333333333,0.029096747929947986,Fewer than 300 000
LBR,2174,Buchanan,50234.50347222222,79567.38888888889,0.02326153633939665,2.8605817777777776,3.877574222222222,0.015325485781868098,Fewer than 300 000
LBR,2837,Dolo town,6206.585069444444,8661.568576388889,0.01680387304104114,0.8787865555555556,1.277334,0.01887534549749481,Fewer than 300 000
LBR,3275,Foya,33181.84722222222,54766.0625,0.02536986092952298,0.38436,0.9643581111111112,0.047068290655960965,Fewer than 300 000
LBR,3364,Ganta,44118.29513888889,76628.56944444444,0.02798931315356068,1.7089062222222222,4.683887111111111,0.05170614004639695,Fewer than 300 000
LBR,3439,Gbarnga,56236.850694444445,85346.44444444444,0.021076361294518398,2.5548266666666666,5.030960444444444,0.034461836164036086,Fewer than 300 000
LBR,3611,Greenville,13324.978298611111,19420.105902777777,0.019011896379447446,0.786224888888889,1.0236334444444444,0.013280964222561309,Fewer than 300 000
LBR,3746,Harbel,31970.253472222223,54287.97916666666,0.026828418752272043,0.6243543333333333,1.221305111111111,0.03411693951780603,Fewer than 300 000
LBR,3756,Harper,27302.92361111111,45940.006944444445,0.02635852779099812,0.8827296666666666,1.1677578888888889,0.014089426126238092,Fewer than 300 000
LBR,4423,Kakata,50983.163194444445,79018.9375,0.022151382621137028,1.3062703333333332,2.7780524444444445,0.03844946954146922,Fewer than 300 000
LBR,4957,Kolahun,11883.8359375,16890.625,0.017734398728673106,0.2193664444444444,0.3812912222222222,0.028026549034053216,Fewer than 300 000
LBR,6224,Monrovia,951698.3333333334,1793786.4444444445,0.03219932671099435,54.28978488888889,72.9082311111111,0.014852490961467346,1 to 5 million
LBR,6918,Nyea blai,8295.190104166666,11583.394965277776,0.016834975720630974,0.4977467777777777,0.7780478888888889,0.022586120012193955,Fewer than 300 000
LBR,7343,Pleebo,25574.694444444445,56685.958333333336,0.04059863524386653,0.5226607777777779,1.5063564444444444,0.05435143138248244,Fewer than 300 000
LBR,7624,Saclepea,15523.265625,32149.6875,0.03707384942280556,0.4137788888888888,1.40526,0.06303953819595498,Fewer than 300 000
LBR,7767,Sanniquellie,17891.9375,30376.86111111111,0.0268198984602237,1.0386104444444444,1.9937008888888887,0.03314282952562242,Fewer than 300 000
LBR,8654,Tubmanburg,14878.654513888889,18480.76388888889,0.010899107118808704,0.4453902222222222,0.699371,0.02281796406355907,Fewer than 300 000
LBR,8891,Voinjama,28463.491319444445,62214.52777777778,0.03987271258139047,0.3329917777777778,1.2246584444444446,0.06728172617489703,Fewer than 300 000
LBR,9069,Yekepa,8569.220486111111,13542.439236111111,0.0231463962610996,0.4545714444444444,0.5505442222222222,0.009623621538779936,Fewer than 300 000
LBR,9202,Zwedru,21243.960069444445,43391.04166666666,0.03635424340757787,1.0442134444444444,2.3098995555555555,0.040495462745688826,Fewer than 300 000
LBR,10586,Scheiffelin township,3425.8077256944443,9010.887152777776,0.0495429804291061,0.8095767777777777,1.9974142222222224,0.04618985612101456,Fewer than 300 000
LBR,10637,Tameque,12185.151909722224,28546.79861111111,0.043485270707920964,0.2112683333333333,0.6164364444444445,0.05500057182716933,Fewer than 300 000
LBR,11190,Williamtown,3504.7975260416665,12240.844618055557,0.06452881751099371,0.1361268888888888,0.5644287777777778,0.07370076235382328,Fewer than 300 000
LBR,11567,Bahn,6929.626736111111,14022.715277777776,0.035872046783304246,0.2188195555555555,0.5902244444444444,0.05086409336420772,Fewer than 300 000
LBR,12063,Suakoko,5575.65234375,9542.135416666666,0.027229527120600006,0.1807556666666666,0.3676334444444444,0.036134547774541614,Fewer than 300 000
LBR,12081,Tapeta,8894.217881944445,22312.84375,0.04706190247983599,0.2696213333333333,0.8360012222222222,0.058211880469191346,Fewer than 300 000
LSO,2284,Butha buthe,38927.04166666666,41755.475694444445,0.003513228441445193,3.2139431111111114,4.775444888888889,0.01999673739736818,Fewer than 300 000
LSO,3818,Hlotse,26200.581597222223,26515.506944444445,0.0005975845162882187,2.3711573333333336,3.692676000000001,0.02239576437904689,Fewer than 300 000
LSO,5465,Mafeteng,36731.26041666666,33513.520833333336,-0.0045734702181776665,3.214199555555556,4.545552,0.017479551042488106,Fewer than 300 000
LSO,5704,Maputsoe,48077.97916666666,49252.57291666666,0.00120759603341547,3.4014186666666664,4.961471111111111,0.019054752719696477,Fewer than 300 000
LSO,5753,Maseru,288144.9166666667,342760.6666666667,0.008716211995475787,28.19396977777778,37.99087288888889,0.015023628280223189,300 000 to 500 000
LSO,6189,Mohale's hoek,31475.125,24579.394097222223,-0.012288329088495198,1.8442172222222224,2.6194902222222223,0.017701080044328465,Fewer than 300 000
LSO,6279,Quthing,18745.085069444445,18738.6875,-1.7067425375993928e-05,0.7240226666666667,1.3343573333333334,0.03104115094534543,Fewer than 300 000
LSO,8463,Teyateyaneng,21526.574652777777,22905.461805555555,0.003109182847254921,2.375921111111111,3.038657777777777,0.012377510042975715,Fewer than 300 000
LSO,8647,Tsikoane,16747.633680555555,16712.046875,-0.00010635166263073259,1.1815513333333334,1.779812111111111,0.020695213455663497,Fewer than 300 000
LSO,10341,Qacha's nek,14643.022569444443,14460.155381944443,-0.0006281518585953272,0.4404268888888889,0.9843311111111112,0.04103029792531543,Fewer than 300 000
LSO,10466,Thaba-tseka,13010.881944444443,13593.139756944443,0.0021913553109946804,0.3035407777777777,0.9904564444444444,0.0609157991636462,Fewer than 300 000
LSO,10740,Mokhotlong,18542.12673611111,22402.835069444445,0.00950197240304318,0.4446657777777778,1.0344884444444444,0.0431207794963524,Fewer than 300 000
LSO,10840,Mantsebo,6197.543402777777,7679.129340277777,0.010775299117840031,1.049401,1.2919096666666663,0.010449314745250682,Fewer than 300 000
LSO,10884,Roma,16051.390625,19655.83333333333,0.010180404625764528,0.9340921111111112,1.220484777777778,0.013461215416575856,Fewer than 300 000
LSO,11029,Mapoteng,17105.913194444445,18092.553819444445,0.0028077472524947744,0.8285885555555556,1.2150383333333332,0.019324710360586472,Fewer than 300 000
LSO,11417,Tsiame,2360.376519097222,4338.916232638889,0.030908211679016917,0.4307918888888889,0.9429201111111112,0.03994499487136127,Fewer than 300 000
MDG,1155,Ambalavao,4248.296875,3815.535590277778,-0.005357453472579987,0.7541017777777778,0.8406161111111111,0.005445158574043152,Fewer than 300 000
MDG,1157,Ambanja,23193.949652777777,50119.70486111111,0.039277894079284614,1.2041507777777778,1.7357584444444445,0.018451661008402898,Fewer than 300 000
MDG,1158,Ambato ambarimay,9949.192708333334,29124.930555555555,0.055173444435856256,0.3154213333333333,0.4413653333333333,0.01694006488164157,Fewer than 300 000
MDG,1159,Ambatolampy,18920.628472222223,19150.10763888889,0.0006029595080774275,0.9220286666666668,1.1878828888888888,0.012748153746847013,Fewer than 300 000
MDG,1160,Ambatomilona,237.1348470052084,877.3142361111111,0.06759858602820912,0.2047904444444444,0.2181578888888889,0.0031665944765186804,Fewer than 300 000
MDG,1161,Ambatondrazaka,13513.115451388889,18709.79513888889,0.01640238919926662,1.046736,1.3161975555555554,0.011519352012461459,Fewer than 300 000
MDG,1163,Ambilobe,7807.439236111111,16379.215277777776,0.03774159340453931,1.581979111111111,2.0981726666666667,0.014219658148135972,Fewer than 300 000
MDG,1165,Amboasary atsimo,16841.791666666668,24246.44270833333,0.018387328753932897,0.5360735555555556,0.5419088888888889,0.000541471715827857,Fewer than 300 000
MDG,1166,Sainte marie (ambodifototra),3821.492621527778,7646.102430555556,0.03528603136519681,0.1097471111111111,0.2374358888888889,0.03934005145007902,Fewer than 300 000
MDG,1167,Ambohijanahary,4620.848524305556,5225.504340277777,0.0061675900475646195,0.1435127777777777,0.1816183333333333,0.011843755379740362,Fewer than 300 000
MDG,1168,Ambohitrimanjaka,13450.175347222224,49942.07986111111,0.06779266672572604,1.2491962222222222,1.3208302222222223,0.002791898753107702,Fewer than 300 000
MDG,1170,Ambositra i,9226.669270833334,6945.819444444444,-0.014097593242396456,1.010147222222222,1.1477933333333334,0.00640770071919472,Fewer than 300 000
MDG,1171,Ambovombe,43877.09375,114684.48611111112,0.04921222205020026,0.7216992222222223,0.9177642222222224,0.012089092275732405,Fewer than 300 000
MDG,1198,Analavory,11498.287326388889,14337.355034722224,0.011094607466443085,0.2576316666666666,0.2920676666666666,0.006292444484291115,Fewer than 300 000
MDG,1204,Andapa,5840.433159722223,8988.796006944445,0.02179276517765749,0.7587256666666666,1.036020333333333,0.01569701275764812,Fewer than 300 000
