ISO3_Code,Year,Rural_Pop,Urban_Pop,Total_Pop,Urbanization_Rate
COM,1982.0,270726.097563877,86412.9024361233,357139.0000000003,0.2419587399755368
COM,1983.0,276218.87357505,91014.12642495001,367233.0,0.24783754843641506
COM,1984.0,281702.550106931,95933.4498930694,377636.0000000004,0.2540368235366048
COM,1985.0,287264.758026373,101087.241973627,388352.0,0.2602979821750036
COM,1986.0,292954.682684727,106363.31731527299,399318.0,0.2663624412505146
COM,1987.0,298811.241218413,111627.758781587,410439.0,0.2719716176620326
COM,1988.0,304935.81560239,116751.18439761,421687.0,0.27686692830846105
COM,1989.0,311492.099543216,121610.90045678399,433103.0,0.2807897900886948
COM,1990.0,318561.205718211,126034.794281789,444596.0,0.2834816199016388
COM,1991.0,325873.145413709,129682.854586291,455556.0,0.2846694030729285
COM,1992.0,332714.767899498,132397.232100502,465112.0,0.2846566678574236
COM,1993.0,338965.269380852,134716.730619148,473682.0,0.2844033140781115
COM,1994.0,345216.133263111,136925.866736889,482142.0,0.28399489514891674
COM,1995.0,351520.36171747197,139065.638282528,490586.0,0.2834684199763711
COM,1996.0,357929.14604793297,141177.853952067,499107.0,0.2828608974670101
COM,1997.0,364477.58972614503,143299.410273855,507777.0,0.2822093365273634
COM,1998.0,371149.447684847,145448.552315153,516598.0,0.2815507460639666
COM,1999.0,378152.982122144,147733.017877856,525886.0,0.28092213498335383
COM,2000.0,385784.336624083,150295.663375917,536080.0,0.2803605121920553
COM,2001.0,394051.542396606,153168.457603394,547220.0,0.27990288659660467
COM,2002.0,402656.52524542296,156267.474754577,558924.0,0.27958626710353646
COM,2003.0,410568.595843169,159229.404156831,569798.0,0.2794488646096178
COM,2004.0,418341.310071747,162362.68992825298,580704.0,0.2795963002291236
COM,2005.0,426627.305985901,166049.694014099,592677.0,0.28016895208367965
COM,2006.0,434730.796710662,170022.20328933798,604753.0,0.28114321597303027
COM,2007.0,442648.52517178596,174277.474828214,616926.0,0.2824933214489485
COM,2008.0,450462.042314341,178844.957685659,629307.0,0.28419349806320127
COM,2009.0,458210.943148744,183737.056851256,641948.0,0.2862179753675625
COM,2010.0,465888.976912658,188947.02308734198,654836.0,0.28854098291380126
COM,2011.0,473560.347172524,194495.652827476,668056.0,0.29113675025368535
COM,2012.0,481244.74868517596,200385.25131482398,681630.0,0.29397950693899033
COM,2013.0,489392.703816404,206799.296183596,696192.0,0.29704348252148255
COM,2014.0,497836.581078869,213666.418921131,711503.0,0.3003029065529323
COM,2015.0,505965.416537354,220716.58346264603,726682.0,0.30373200858511157
COM,2016.0,513800.26851772005,227940.73148228,741741.0,0.30730501816979244
COM,2017.0,521348.233179903,235321.766820097,756670.0,0.3109965596892926
COM,2018.0,529253.916103343,242336.083896657,771590.0,0.31407364519583847
COM,2019.0,537006.56669877,249571.43330123,786578.0,0.3172875840682424
COM,2020.0,544959.681455865,257204.318544135,802164.0,0.3206380721948816
COM,2021.0,552983.806898454,265190.193101546,818174.0,0.3241244443132464
COM,2022.0,560786.190114345,273401.809885655,834188.0,0.3277460355287477
COM,2023.0,568481.8548511079,281905.145148892,850387.0,0.33150218094690065
COM,2024.0,575967.714915478,290660.285084522,866628.0,0.3353922156733016
COM,2025.0,583195.726891754,299652.273108246,882848.0,0.33941547481361
COM,2026.0,590135.971454344,308874.028545656,899010.0,0.3435712934735498
COM,2027.0,596822.481348441,318351.518651559,915174.0,0.3478590067588885
COM,2028.0,603308.396962721,328122.60303727904,931431.0,0.35227794977543053
