iso3cd,hazard,sector,Loss,RP,Buildings_Loss,Total_AAL,Buildings_AAL,Scaling_Factor,CAP_Stock,GDP
ERI,Flood,all_assets,"22,980,955",500,15291957.4,"2,463,920",1639538.6,1.50281316951001,"6,327,291,596","2,199,028,695"
ERI,Flood,all_assets,"24,188,082",1000,16095202.1,"2,463,920",1639538.6,1.50281316951001,"6,327,291,596","2,199,028,695"
ETH,Combined,all_assets,"521,819,727",10,0,"182,784,205",115305904.3,0,"200,154,295,473","79,404,663,541"
ETH,Combined,all_assets,"935,770,582",25,0,"182,784,205",115305904.3,0,"200,154,295,473","79,404,663,541"
ETH,Combined,all_assets,"1,176,657,349",50,0,"182,784,205",115305904.3,0,"200,154,295,473","79,404,663,541"
ETH,Combined,all_assets,"1,364,059,919",100,0,"182,784,205",115305904.3,0,"200,154,295,473","79,404,663,541"
ETH,Combined,all_assets,"2,280,555,213",250,0,"182,784,205",115305904.3,0,"200,154,295,473","79,404,663,541"
ETH,Combined,all_assets,"3,947,219,532",500,0,"182,784,205",115305904.3,0,"200,154,295,473","79,404,663,541"
ETH,Combined,all_assets,"5,864,802,013",1000,0,"182,784,205",115305904.3,0,"200,154,295,473","79,404,663,541"
ETH,Earthquake,all_assets,"79,617,599",10,43614233.3,"51,707,322",28325084.4,1.82549577504525,"200,154,295,473","79,404,663,541"
ETH,Earthquake,all_assets,"198,991,727",25,109006950.3,"51,707,322",28325084.4,1.82549577504525,"200,154,295,473","79,404,663,541"
ETH,Earthquake,all_assets,"396,389,836",50,217140922.3,"51,707,322",28325084.4,1.82549577504525,"200,154,295,473","79,404,663,541"
ETH,Earthquake,all_assets,"793,506,139",100,434679800.2,"51,707,322",28325084.4,1.82549577504525,"200,154,295,473","79,404,663,541"
ETH,Earthquake,all_assets,"1,977,880,783",250,1083475957.8,"51,707,322",28325084.4,1.82549577504525,"200,154,295,473","79,404,663,541"
ETH,Earthquake,all_assets,"3,726,113,303",500,2041151425.1,"51,707,322",28325084.4,1.82549577504525,"200,154,295,473","79,404,663,541"
ETH,Earthquake,all_assets,"5,585,783,375",1000,3059871981.6,"51,707,322",28325084.4,1.82549577504525,"200,154,295,473","79,404,663,541"
ETH,Flood,all_assets,"365,889,456",10,242799219.7,"131,076,883",86980819.9,1.50696306439392,"200,154,295,473","79,404,663,541"
ETH,Flood,all_assets,"747,435,692",25,495988063.7,"131,076,883",86980819.9,1.50696306439392,"200,154,295,473","79,404,663,541"
ETH,Flood,all_assets,"1,038,339,472",50,689027818.2,"131,076,883",86980819.9,1.50696306439392,"200,154,295,473","79,404,663,541"
ETH,Flood,all_assets,"1,157,374,462",100,768017803.1,"131,076,883",86980819.9,1.50696306439392,"200,154,295,473","79,404,663,541"
ETH,Flood,all_assets,"1,229,692,073",250,816006776.8,"131,076,883",86980819.9,1.50696306439392,"200,154,295,473","79,404,663,541"
ETH,Flood,all_assets,"1,292,655,606",500,857788513.1,"131,076,883",86980819.9,1.50696306439392,"200,154,295,473","79,404,663,541"
ETH,Flood,all_assets,"1,368,416,940",1000,908062694.1,"131,076,883",86980819.9,1.50696306439392,"200,154,295,473","79,404,663,541"
GAB,Combined,all_assets,"223,931,486",10,0,"84,430,398",66942862.7,0,"47,711,195,476","14,866,315,171"
GAB,Combined,all_assets,"439,483,254",25,0,"84,430,398",66942862.7,0,"47,711,195,476","14,866,315,171"
GAB,Combined,all_assets,"601,635,035",50,0,"84,430,398",66942862.7,0,"47,711,195,476","14,866,315,171"
GAB,Combined,all_assets,"667,223,080",100,0,"84,430,398",66942862.7,0,"47,711,195,476","14,866,315,171"
GAB,Combined,all_assets,"706,326,893",250,0,"84,430,398",66942862.7,0,"47,711,195,476","14,866,315,171"
GAB,Combined,all_assets,"739,580,209",500,0,"84,430,398",66942862.7,0,"47,711,195,476","14,866,315,171"
GAB,Combined,all_assets,"780,184,470",1000,0,"84,430,398",66942862.7,0,"47,711,195,476","14,866,315,171"
GAB,Earthquake,all_assets,"3,455,616",10,1808665.4,"2,059,590",1077987.2,1.91058864149778,"47,711,195,476","14,866,315,171"
GAB,Earthquake,all_assets,"8,638,701",25,4521486.4,"2,059,590",1077987.2,1.91058864149778,"47,711,195,476","14,866,315,171"
GAB,Earthquake,all_assets,"17,276,273",50,9042382.4,"2,059,590",1077987.2,1.91058864149778,"47,711,195,476","14,866,315,171"
GAB,Earthquake,all_assets,"32,821,062",100,17178507.8,"2,059,590",1077987.2,1.91058864149778,"47,711,195,476","14,866,315,171"
GAB,Earthquake,all_assets,"82,884,985",250,43381910.2,"2,059,590",1077987.2,1.91058864149778,"47,711,195,476","14,866,315,171"
GAB,Earthquake,all_assets,"150,152,610",500,78589711.2,"2,059,590",1077987.2,1.91058864149778,"47,711,195,476","14,866,315,171"
GAB,Earthquake,all_assets,"217,351,828",1000,113761708.2,"2,059,590",1077987.2,1.91058864149778,"47,711,195,476","14,866,315,171"
GAB,Flood,all_assets,"213,230,951",10,170502516.7,"82,370,808",65864875.5,1.25060295604749,"47,711,195,476","14,866,315,171"
GAB,Flood,all_assets,"432,133,412",25,345540053.5,"82,370,808",65864875.5,1.25060295604749,"47,711,195,476","14,866,315,171"
GAB,Flood,all_assets,"598,651,135",50,478690004.4,"82,370,808",65864875.5,1.25060295604749,"47,711,195,476","14,866,315,171"
GAB,Flood,all_assets,"664,409,954",100,531271696.2,"82,370,808",65864875.5,1.25060295604749,"47,711,195,476","14,866,315,171"
GAB,Flood,all_assets,"701,146,479",250,560646746.7,"82,370,808",65864875.5,1.25060295604749,"47,711,195,476","14,866,315,171"
GAB,Flood,all_assets,"732,292,243",500,585551345.1,"82,370,808",65864875.5,1.25060295604749,"47,711,195,476","14,866,315,171"
GAB,Flood,all_assets,"768,970,769",1000,614880019,"82,370,808",65864875.5,1.25060295604749,"47,711,195,476","14,866,315,171"
GHA,Combined,all_assets,"319,267,592",10,0,"117,620,731",67242212.2,0,"261,581,188,854","59,393,692,267"
GHA,Combined,all_assets,"598,740,653",25,0,"117,620,731",67242212.2,0,"261,581,188,854","59,393,692,267"
GHA,Combined,all_assets,"786,725,456",50,0,"117,620,731",67242212.2,0,"261,581,188,854","59,393,692,267"
GHA,Combined,all_assets,"861,103,063",100,0,"117,620,731",67242212.2,0,"261,581,188,854","59,393,692,267"
GHA,Combined,all_assets,"944,832,492",250,0,"117,620,731",67242212.2,0,"261,581,188,854","59,393,692,267"
GHA,Combined,all_assets,"1,163,976,270",500,0,"117,620,731",67242212.2,0,"261,581,188,854","59,393,692,267"
GHA,Combined,all_assets,"1,807,800,212",1000,0,"117,620,731",67242212.2,0,"261,581,188,854","59,393,692,267"
GHA,Earthquake,all_assets,"20,653,273",10,9038514.6,"13,286,168",5814440.3,2.2850295324212,"261,581,188,854","59,393,692,267"
GHA,Earthquake,all_assets,"48,815,081",25,21362997.8,"13,286,168",5814440.3,2.2850295324212,"261,581,188,854","59,393,692,267"
GHA,Earthquake,all_assets,"99,501,260",50,43544846.3,"13,286,168",5814440.3,2.2850295324212,"261,581,188,854","59,393,692,267"
GHA,Earthquake,all_assets,"198,977,379",100,87078690.2,"13,286,168",5814440.3,2.2850295324212,"261,581,188,854","59,393,692,267"
GHA,Earthquake,all_assets,"495,379,732",250,216793579.8,"13,286,168",5814440.3,2.2850295324212,"261,581,188,854","59,393,692,267"
GHA,Earthquake,all_assets,"954,549,890",500,417740723.5,"13,286,168",5814440.3,2.2850295324212,"261,581,188,854","59,393,692,267"
GHA,Earthquake,all_assets,"1,603,968,697",1000,701946593.9,"13,286,168",5814440.3,2.2850295324212,"261,581,188,854","59,393,692,267"
GHA,Flood,all_assets,"266,449,461",10,156874157.3,"104,334,563",61427771.9,1.69849174360172,"261,581,188,854","59,393,692,267"
GHA,Flood,all_assets,"542,408,139",25,319346938.9,"104,334,563",61427771.9,1.69849174360172,"261,581,188,854","59,393,692,267"
GHA,Flood,all_assets,"751,294,504",50,442330383.5,"104,334,563",61427771.9,1.69849174360172,"261,581,188,854","59,393,692,267"
GHA,Flood,all_assets,"832,023,900",100,489860432.5,"104,334,563",61427771.9,1.69849174360172,"261,581,188,854","59,393,692,267"
GHA,Flood,all_assets,"872,380,238",250,513620534.7,"104,334,563",61427771.9,1.69849174360172,"261,581,188,854","59,393,692,267"
GHA,Flood,all_assets,"904,383,026",500,532462421,"104,334,563",61427771.9,1.69849174360172,"261,581,188,854","59,393,692,267"
GHA,Flood,all_assets,"943,338,212",1000,555397584.8,"104,334,563",61427771.9,1.69849174360172,"261,581,188,854","59,393,692,267"
GIN,Combined,all_assets,"137,310,941",10,0,"46,405,804",33521173.7,0,"31,594,575,160","11,433,116,590"
GIN,Combined,all_assets,"264,649,986",25,0,"46,405,804",33521173.7,0,"31,594,575,160","11,433,116,590"
GIN,Combined,all_assets,"357,765,038",50,0,"46,405,804",33521173.7,0,"31,594,575,160","11,433,116,590"
GIN,Combined,all_assets,"393,810,574",100,0,"46,405,804",33521173.7,0,"31,594,575,160","11,433,116,590"
GIN,Combined,all_assets,"417,909,728",250,0,"46,405,804",33521173.7,0,"31,594,575,160","11,433,116,590"
GIN,Combined,all_assets,"442,367,036",500,0,"46,405,804",33521173.7,0,"31,594,575,160","11,433,116,590"
GIN,Combined,all_assets,"487,946,347",1000,0,"46,405,804",33521173.7,0,"31,594,575,160","11,433,116,590"
GIN,Earthquake,all_assets,"4,320,581",10,2809884.2,"2,359,296",1534364.7,1.53763678218093,"31,594,575,160","11,433,116,590"
GIN,Earthquake,all_assets,"10,080,558",25,6555877.2,"2,359,296",1534364.7,1.53763678218093,"31,594,575,160","11,433,116,590"
GIN,Earthquake,all_assets,"20,158,322",50,13109937.5,"2,359,296",1534364.7,1.53763678218093,"31,594,575,160","11,433,116,590"
GIN,Earthquake,all_assets,"40,305,474",100,26212610.6,"2,359,296",1534364.7,1.53763678218093,"31,594,575,160","11,433,116,590"
GIN,Earthquake,all_assets,"99,243,680",250,64542993.1,"2,359,296",1534364.7,1.53763678218093,"31,594,575,160","11,433,116,590"
GIN,Earthquake,all_assets,"188,188,448",500,122388102.4,"2,359,296",1534364.7,1.53763678218093,"31,594,575,160","11,433,116,590"
GIN,Earthquake,all_assets,"296,920,813",1000,193102048.6,"2,359,296",1534364.7,1.53763678218093,"31,594,575,160","11,433,116,590"
GIN,Flood,all_assets,"124,873,974",10,90684144.2,"44,046,509",31986809,1.37702103076302,"31,594,575,160","11,433,116,590"
GIN,Flood,all_assets,"253,109,815",25,183809694.3,"44,046,509",31986809,1.37702103076302,"31,594,575,160","11,433,116,590"
GIN,Flood,all_assets,"351,507,218",50,255266411.9,"44,046,509",31986809,1.37702103076302,"31,594,575,160","11,433,116,590"
GIN,Flood,all_assets,"388,488,662",100,282122533.6,"44,046,509",31986809,1.37702103076302,"31,594,575,160","11,433,116,590"
GIN,Flood,all_assets,"407,600,434",250,296001604.4,"44,046,509",31986809,1.37702103076302,"31,594,575,160","11,433,116,590"
GIN,Flood,all_assets,"422,881,731",500,307098963.6,"44,046,509",31986809,1.37702103076302,"31,594,575,160","11,433,116,590"
GIN,Flood,all_assets,"440,700,795",1000,320039262.4,"44,046,509",31986809,1.37702103076302,"31,594,575,160","11,433,116,590"
GMB,Combined,all_assets,"4,819,514",10,0,"1,835,155",1378440.8,0,"3,635,495,139","1,579,263,338"
GMB,Combined,all_assets,"9,240,532",25,0,"1,835,155",1378440.8,0,"3,635,495,139","1,579,263,338"
GMB,Combined,all_assets,"12,534,637",50,0,"1,835,155",1378440.8,0,"3,635,495,139","1,579,263,338"
GMB,Combined,all_assets,"13,133,208",100,0,"1,835,155",1378440.8,0,"3,635,495,139","1,579,263,338"
GMB,Combined,all_assets,"14,848,881",250,0,"1,835,155",1378440.8,0,"3,635,495,139","1,579,263,338"
GMB,Combined,all_assets,"19,941,905",500,0,"1,835,155",1378440.8,0,"3,635,495,139","1,579,263,338"
GMB,Combined,all_assets,"29,444,804",1000,0,"1,835,155",1378440.8,0,"3,635,495,139","1,579,263,338"
GMB,Earthquake,all_assets,0,10,0,"234,950",100631.4,2.33475336723925,"3,635,495,139","1,579,263,338"
GMB,Earthquake,all_assets,0,25,0,"234,950",100631.4,2.33475336723925,"3,635,495,139","1,579,263,338"
GMB,Earthquake,all_assets,"1,887,285",50,808344.4,"234,950",100631.4,2.33475336723925,"3,635,495,139","1,579,263,338"
GMB,Earthquake,all_assets,"3,773,933",100,1616416,"234,950",100631.4,2.33475336723925,"3,635,495,139","1,579,263,338"
GMB,Earthquake,all_assets,"9,430,058",250,4038995.3,"234,950",100631.4,2.33475336723925,"3,635,495,139","1,579,263,338"
GMB,Earthquake,all_assets,"16,962,661",500,7265290.3,"234,950",100631.4,2.33475336723925,"3,635,495,139","1,579,263,338"
GMB,Earthquake,all_assets,"26,364,144",1000,11292046.8,"234,950",100631.4,2.33475336723925,"3,635,495,139","1,579,263,338"
GMB,Flood,all_assets,"4,047,122",10,3231741.3,"1,600,206",1277809.4,1.25230382559402,"3,635,495,139","1,579,263,338"
GMB,Flood,all_assets,"8,088,786",25,6459124.4,"1,600,206",1277809.4,1.25230382559402,"3,635,495,139","1,579,263,338"
GMB,Flood,all_assets,"12,125,004",50,9682158.2,"1,600,206",1277809.4,1.25230382559402,"3,635,495,139","1,579,263,338"
GMB,Flood,all_assets,"13,133,208",100,10487238,"1,600,206",1277809.4,1.25230382559402,"3,635,495,139","1,579,263,338"
GMB,Flood,all_assets,"13,133,208",250,10487238,"1,600,206",1277809.4,1.25230382559402,"3,635,495,139","1,579,263,338"
GMB,Flood,all_assets,"14,141,073",500,11292046.8,"1,600,206",1277809.4,1.25230382559402,"3,635,495,139","1,579,263,338"
GMB,Flood,all_assets,"14,141,073",1000,11292046.8,"1,600,206",1277809.4,1.25230382559402,"3,635,495,139","1,579,263,338"
GNB,Combined,all_assets,"2,950,727",10,0,"1,047,352",659006,0,"1,861,403,381","1,218,509,325"
GNB,Combined,all_assets,"5,079,384",25,0,"1,047,352",659006,0,"1,861,403,381","1,218,509,325"
GNB,Combined,all_assets,"6,623,057",50,0,"1,047,352",659006,0,"1,861,403,381","1,218,509,325"
GNB,Combined,all_assets,"7,738,042",100,0,"1,047,352",659006,0,"1,861,403,381","1,218,509,325"
GNB,Combined,all_assets,"9,266,050",250,0,"1,047,352",659006,0,"1,861,403,381","1,218,509,325"
GNB,Combined,all_assets,"14,312,189",500,0,"1,047,352",659006,0,"1,861,403,381","1,218,509,325"
GNB,Combined,all_assets,"21,686,912",1000,0,"1,047,352",659006,0,"1,861,403,381","1,218,509,325"
GNB,Earthquake,all_assets,0,10,0,"171,850",101810,1.68795010313329,"1,861,403,381","1,218,509,325"
GNB,Earthquake,all_assets,0,25,0,"171,850",101810,1.68795010313329,"1,861,403,381","1,218,509,325"
GNB,Earthquake,all_assets,"1,424,897",50,844158.2,"171,850",101810,1.68795010313329,"1,861,403,381","1,218,509,325"
GNB,Earthquake,all_assets,"2,848,835",100,1687748.3,"171,850",101810,1.68795010313329,"1,861,403,381","1,218,509,325"
GNB,Earthquake,all_assets,"7,114,905",250,4215115.5,"171,850",101810,1.68795010313329,"1,861,403,381","1,218,509,325"
GNB,Earthquake,all_assets,"12,789,630",500,7577019.1,"171,850",101810,1.68795010313329,"1,861,403,381","1,218,509,325"
GNB,Earthquake,all_assets,"19,861,640",1000,11766722.3,"171,850",101810,1.68795010313329,"1,861,403,381","1,218,509,325"
GNB,Flood,all_assets,"2,651,897",10,1687748.3,"875,502",557196,1.57126343333405,"1,861,403,381","1,218,509,325"
GNB,Flood,all_assets,"3,976,508",25,2530770.9,"875,502",557196,1.57126343333405,"1,861,403,381","1,218,509,325"
GNB,Flood,all_assets,"6,623,057",50,4215115.5,"875,502",557196,1.57126343333405,"1,861,403,381","1,218,509,325"
GNB,Flood,all_assets,"6,623,057",100,4215115.5,"875,502",557196,1.57126343333405,"1,861,403,381","1,218,509,325"
GNB,Flood,all_assets,"7,944,997",250,5056438.8,"875,502",557196,1.57126343333405,"1,861,403,381","1,218,509,325"
GNB,Flood,all_assets,"7,944,997",500,5056438.8,"875,502",557196,1.57126343333405,"1,861,403,381","1,218,509,325"
GNB,Flood,all_assets,"7,944,997",1000,5056438.8,"875,502",557196,1.57126343333405,"1,861,403,381","1,218,509,325"
GNQ,Combined,all_assets,"76,538,753",10,0,"31,993,685",23153856.3,0,"29,468,729,855","10,626,158,367"
GNQ,Combined,all_assets,"135,058,387",25,0,"31,993,685",23153856.3,0,"29,468,729,855","10,626,158,367"
GNQ,Combined,all_assets,"163,597,784",50,0,"31,993,685",23153856.3,0,"29,468,729,855","10,626,158,367"
GNQ,Combined,all_assets,"202,042,780",100,0,"31,993,685",23153856.3,0,"29,468,729,855","10,626,158,367"
GNQ,Combined,all_assets,"408,529,788",250,0,"31,993,685",23153856.3,0,"29,468,729,855","10,626,158,367"
GNQ,Combined,all_assets,"710,028,052",500,0,"31,993,685",23153856.3,0,"29,468,729,855","10,626,158,367"
GNQ,Combined,all_assets,"1,026,543,710",1000,0,"31,993,685",23153856.3,0,"29,468,729,855","10,626,158,367"
GNQ,Earthquake,all_assets,"14,300,786",10,8690125.2,"10,349,306",6288938.5,1.64563638203808,"29,468,729,855","10,626,158,367"
GNQ,Earthquake,all_assets,"37,385,375",25,22717883.4,"10,349,306",6288938.5,1.64563638203808,"29,468,729,855","10,626,158,367"
GNQ,Earthquake,all_assets,"73,619,585",50,44736240.8,"10,349,306",6288938.5,1.64563638203808,"29,468,729,855","10,626,158,367"
GNQ,Earthquake,all_assets,"147,030,106",100,89345439.5,"10,349,306",6288938.5,1.64563638203808,"29,468,729,855","10,626,158,367"
GNQ,Earthquake,all_assets,"367,100,982",250,223075392.7,"10,349,306",6288938.5,1.64563638203808,"29,468,729,855","10,626,158,367"
GNQ,Earthquake,all_assets,"680,855,690",500,413733980,"10,349,306",6288938.5,1.64563638203808,"29,468,729,855","10,626,158,367"
GNQ,Earthquake,all_assets,"987,627,615",1000,600149356.1,"10,349,306",6288938.5,1.64563638203808,"29,468,729,855","10,626,158,367"
GNQ,Flood,all_assets,"50,567,482",10,39401289.8,"21,644,379",16864917.8,1.2833966199349,"29,468,729,855","10,626,158,367"
GNQ,Flood,all_assets,"102,716,119",25,80034587.3,"21,644,379",16864917.8,1.2833966199349,"29,468,729,855","10,626,158,367"
GNQ,Flood,all_assets,"141,952,207",50,110606654.7,"21,644,379",16864917.8,1.2833966199349,"29,468,729,855","10,626,158,367"
GNQ,Flood,all_assets,"157,284,657",100,122553429,"21,644,379",16864917.8,1.2833966199349,"29,468,729,855","10,626,158,367"
GNQ,Flood,all_assets,"164,946,500",250,128523402.5,"21,644,379",16864917.8,1.2833966199349,"29,468,729,855","10,626,158,367"
GNQ,Flood,all_assets,"170,903,694",500,133165142.9,"21,644,379",16864917.8,1.2833966199349,"29,468,729,855","10,626,158,367"
GNQ,Flood,all_assets,"178,560,351",1000,139131074.5,"21,644,379",16864917.8,1.2833966199349,"29,468,729,855","10,626,158,367"
KEN,Combined,all_assets,"507,631,742",10,0,"184,107,843",122668737.4,0,"183,277,416,685","80,133,584,578"
KEN,Combined,all_assets,"901,595,643",25,0,"184,107,843",122668737.4,0,"183,277,416,685","80,133,584,578"
KEN,Combined,all_assets,"1,108,001,075",50,0,"184,107,843",122668737.4,0,"183,277,416,685","80,133,584,578"
KEN,Combined,all_assets,"1,377,678,071",100,0,"184,107,843",122668737.4,0,"183,277,416,685","80,133,584,578"
KEN,Combined,all_assets,"2,660,657,280",250,0,"184,107,843",122668737.4,0,"183,277,416,685","80,133,584,578"
KEN,Combined,all_assets,"4,704,690,228",500,0,"184,107,843",122668737.4,0,"183,277,416,685","80,133,584,578"
KEN,Combined,all_assets,"7,094,359,004",1000,0,"184,107,843",122668737.4,0,"183,277,416,685","80,133,584,578"
KEN,Earthquake,all_assets,"95,365,774",10,60452931.8,"59,270,431",37571879.3,1.57752107438501,"183,277,416,685","80,133,584,578"
KEN,Earthquake,all_assets,"239,540,723",25,151846290.4,"59,270,431",37571879.3,1.57752107438501,"183,277,416,685","80,133,584,578"
KEN,Earthquake,all_assets,"478,761,711",50,303489898.7,"59,270,431",37571879.3,1.57752107438501,"183,277,416,685","80,133,584,578"
KEN,Earthquake,all_assets,"956,247,038",100,606170689.7,"59,270,431",37571879.3,1.57752107438501,"183,277,416,685","80,133,584,578"
KEN,Earthquake,all_assets,"2,381,095,551",250,1509390644.7,"59,270,431",37571879.3,1.57752107438501,"183,277,416,685","80,133,584,578"
KEN,Earthquake,all_assets,"4,500,789,780",500,2853077434.6,"59,270,431",37571879.3,1.57752107438501,"183,277,416,685","80,133,584,578"
KEN,Earthquake,all_assets,"6,835,642,053",1000,4333154189.6,"59,270,431",37571879.3,1.57752107438501,"183,277,416,685","80,133,584,578"
KEN,Flood,all_assets,"336,297,086",10,229240777.5,"124,837,412",85096858.1,1.46700377296304,"183,277,416,685","80,133,584,578"
KEN,Flood,all_assets,"687,773,883",25,468828980.6,"124,837,412",85096858.1,1.46700377296304,"183,277,416,685","80,133,584,578"
KEN,Flood,all_assets,"955,983,841",50,651657384.2,"124,837,412",85096858.1,1.46700377296304,"183,277,416,685","80,133,584,578"
KEN,Flood,all_assets,"1,064,502,891",100,725630642.8,"124,837,412",85096858.1,1.46700377296304,"183,277,416,685","80,133,584,578"
KEN,Flood,all_assets,"1,128,902,577",250,769529430.1,"124,837,412",85096858.1,1.46700377296304,"183,277,416,685","80,133,584,578"
KEN,Flood,all_assets,"1,186,502,207",500,808792880.2,"124,837,412",85096858.1,1.46700377296304,"183,277,416,685","80,133,584,578"
KEN,Flood,all_assets,"1,255,369,671",1000,855737179.7,"124,837,412",85096858.1,1.46700377296304,"183,277,416,685","80,133,584,578"
LBR,Combined,all_assets,"58,216,526",10,0,"21,614,075",15767881.1,0,"9,081,214,754","2,755,327,062"
LBR,Combined,all_assets,"111,744,594",25,0,"21,614,075",15767881.1,0,"9,081,214,754","2,755,327,062"
LBR,Combined,all_assets,"149,770,541",50,0,"21,614,075",15767881.1,0,"9,081,214,754","2,755,327,062"
LBR,Combined,all_assets,"165,170,848",100,0,"21,614,075",15767881.1,0,"9,081,214,754","2,755,327,062"
LBR,Combined,all_assets,"175,560,702",250,0,"21,614,075",15767881.1,0,"9,081,214,754","2,755,327,062"
LBR,Combined,all_assets,"190,701,848",500,0,"21,614,075",15767881.1,0,"9,081,214,754","2,755,327,062"
LBR,Combined,all_assets,"219,215,535",1000,0,"21,614,075",15767881.1,0,"9,081,214,754","2,755,327,062"
LBR,Earthquake,all_assets,"2,569,140",10,1726559.6,"1,463,514",983537.1,1.48801107756891,"9,081,214,754","2,755,327,062"
LBR,Earthquake,all_assets,"5,137,576",25,3452646.2,"1,463,514",983537.1,1.48801107756891,"9,081,214,754","2,755,327,062"
LBR,Earthquake,all_assets,"11,555,588",50,7765794.6,"1,463,514",983537.1,1.48801107756891,"9,081,214,754","2,755,327,062"
LBR,Earthquake,all_assets,"23,096,944",100,15522024.5,"1,463,514",983537.1,1.48801107756891,"9,081,214,754","2,755,327,062"
LBR,Earthquake,all_assets,"56,358,933",250,37875345,"1,463,514",983537.1,1.48801107756891,"9,081,214,754","2,755,327,062"
LBR,Earthquake,all_assets,"104,760,650",500,70403138.2,"1,463,514",983537.1,1.48801107756891,"9,081,214,754","2,755,327,062"
LBR,Earthquake,all_assets,"170,589,908",1000,114642902,"1,463,514",983537.1,1.48801107756891,"9,081,214,754","2,755,327,062"
LBR,Flood,all_assets,"51,622,815",10,37875345,"20,150,561",14784344,1.36296620939015,"9,081,214,754","2,755,327,062"
LBR,Flood,all_assets,"105,261,398",25,77229646.3,"20,150,561",14784344,1.36296620939015,"9,081,214,754","2,755,327,062"
LBR,Flood,all_assets,"145,848,812",50,107008384.6,"20,150,561",14784344,1.36296620939015,"9,081,214,754","2,755,327,062"
LBR,Flood,all_assets,"162,029,792",100,118880271,"20,150,561",14784344,1.36296620939015,"9,081,214,754","2,755,327,062"
LBR,Flood,all_assets,"170,108,758",250,124807758.9,"20,150,561",14784344,1.36296620939015,"9,081,214,754","2,755,327,062"
LBR,Flood,all_assets,"175,874,752",500,129038233.7,"20,150,561",14784344,1.36296620939015,"9,081,214,754","2,755,327,062"
LBR,Flood,all_assets,"183,940,579",1000,134956081.5,"20,150,561",14784344,1.36296620939015,"9,081,214,754","2,755,327,062"
LSO,Combined,all_assets,"86,838,872",10,0,"30,290,797",20355819.2,0,"11,470,028,815","2,338,678,893"
LSO,Combined,all_assets,"153,354,975",25,0,"30,290,797",20355819.2,0,"11,470,028,815","2,338,678,893"
LSO,Combined,all_assets,"186,795,322",50,0,"30,290,797",20355819.2,0,"11,470,028,815","2,338,678,893"
LSO,Combined,all_assets,"237,014,176",100,0,"30,290,797",20355819.2,0,"11,470,028,815","2,338,678,893"
LSO,Combined,all_assets,"466,236,049",250,0,"30,290,797",20355819.2,0,"11,470,028,815","2,338,678,893"
LSO,Combined,all_assets,"760,170,476",500,0,"30,290,797",20355819.2,0,"11,470,028,815","2,338,678,893"
LSO,Combined,all_assets,"1,011,463,223",1000,0,"30,290,797",20355819.2,0,"11,470,028,815","2,338,678,893"
LSO,Earthquake,all_assets,"17,646,155",10,12074299.5,"9,827,212",6724224.1,1.46146406690997,"11,470,028,815","2,338,678,893"
LSO,Earthquake,all_assets,"43,475,304",25,29747774.8,"9,827,212",6724224.1,1.46146406690997,"11,470,028,815","2,338,678,893"
LSO,Earthquake,all_assets,"85,608,636",50,58577311.9,"9,827,212",6724224.1,1.46146406690997,"11,470,028,815","2,338,678,893"
LSO,Earthquake,all_assets,"171,702,982",100,117486967.9,"9,827,212",6724224.1,1.46146406690997,"11,470,028,815","2,338,678,893"
LSO,Earthquake,all_assets,"422,522,117",250,289108796.4,"9,827,212",6724224.1,1.46146406690997,"11,470,028,815","2,338,678,893"
LSO,Earthquake,all_assets,"731,514,513",500,500535408.1,"9,827,212",6724224.1,1.46146406690997,"11,470,028,815","2,338,678,893"
LSO,Earthquake,all_assets,"972,747,468",1000,665597937.2,"9,827,212",6724224.1,1.46146406690997,"11,470,028,815","2,338,678,893"
LSO,Flood,all_assets,"56,695,743",10,37767253.5,"20,463,585",13631595.1,1.50118786905576,"11,470,028,815","2,338,678,893"
LSO,Flood,all_assets,"115,497,638",25,76937497.4,"20,463,585",13631595.1,1.50118786905576,"11,470,028,815","2,338,678,893"
LSO,Flood,all_assets,"159,693,269",50,106377937.6,"20,463,585",13631595.1,1.50118786905576,"11,470,028,815","2,338,678,893"
LSO,Flood,all_assets,"178,750,350",100,119072604.9,"20,463,585",13631595.1,1.50118786905576,"11,470,028,815","2,338,678,893"
LSO,Flood,all_assets,"188,266,581",250,125411739,"20,463,585",13631595.1,1.50118786905576,"11,470,028,815","2,338,678,893"
LSO,Flood,all_assets,"197,774,621",500,131745416.2,"20,463,585",13631595.1,1.50118786905576,"11,470,028,815","2,338,678,893"
LSO,Flood,all_assets,"208,461,386",1000,138864289,"20,463,585",13631595.1,1.50118786905576,"11,470,028,815","2,338,678,893"
MDG,Combined,all_assets,"197,079,359",10,0,"66,480,249",42687640.6,0,"38,365,663,998","12,629,252,627"
MDG,Combined,all_assets,"382,865,399",25,0,"66,480,249",42687640.6,0,"38,365,663,998","12,629,252,627"
MDG,Combined,all_assets,"518,921,432",50,0,"66,480,249",42687640.6,0,"38,365,663,998","12,629,252,627"
MDG,Combined,all_assets,"572,826,160",100,0,"66,480,249",42687640.6,0,"38,365,663,998","12,629,252,627"
MDG,Combined,all_assets,"608,654,081",250,0,"66,480,249",42687640.6,0,"38,365,663,998","12,629,252,627"
MDG,Combined,all_assets,"643,305,200",500,0,"66,480,249",42687640.6,0,"38,365,663,998","12,629,252,627"
