Country Code,Year,Value
GAB,2000,78.879
GHA,2000,43.929
GIN,2000,30.869
GMB,2000,47.868
GNB,2000,36.243
GNQ,2000,49.092
KEN,2000,19.892
LBR,2000,44.331
LSO,2000,19.548
MDG,2000,27.121
MLI,2000,28.356
MOZ,2000,29.098
MRT,2000,38.091
MUS,2000,42.67
MWI,2000,14.61
NAM,2000,32.373
NER,2000,16.186
NGA,2000,34.84
RWA,2000,14.926
SDN,2000,32.495
SEN,2000,40.32
SLE,2000,35.626
SOM,2000,33.247
SSA,2000,33.28189718278961
SSD,2000,16.504
STP,2000,53.424
SWZ,2000,22.686
SYC,2000,50.433
TCD,2000,21.637
TGO,2000,32.907
TZA,2000,22.309
UGA,2000,14.786
ZAF,2000,56.891
ZMB,2000,34.802
ZWE,2000,33.758
AFE,2001,29.11001117243305
AFW,2001,35.95103460123484
AGO,2001,51.274
BDI,2001,8.461
BEN,2001,38.65
BFA,2001,18.54
BWA,2001,54.062
CAF,2001,37.72
CIV,2001,43.568
CMR,2001,46.139
COD,2001,35.587
COG,2001,59.156
COM,2001,28.036
CPV,2001,54.291
ERI,2001,27.455
ETH,2001,14.927
GAB,2001,79.633
GHA,2001,44.601
GIN,2001,31.144
GMB,2001,48.775
GNB,2001,36.622
GNQ,2001,50.832
KEN,2001,20.239
LBR,2001,44.673
LSO,2001,20.067
MDG,2001,27.391
MLI,2001,29.075
MOZ,2001,29.277
MRT,2001,38.616
MUS,2001,42.559
MWI,2001,14.698
NAM,2001,32.898
NER,2001,16.26
NGA,2001,35.669
RWA,2001,15.829
SDN,2001,32.548
SEN,2001,40.464
SLE,2001,35.867
SOM,2001,33.617
SSA,2001,33.74209936836396
SSD,2001,16.632
STP,2001,54.377
SWZ,2001,22.555
SYC,2001,50.646
TCD,2001,21.67
TGO,2001,33.356
TZA,2001,22.674
UGA,2001,15.201
ZAF,2001,57.368
ZMB,2001,35.002
ZWE,2001,34.17
AFE,2002,29.42389031586945
AFW,2002,36.562771447710944
AGO,2002,52.461
BDI,2002,8.682
BEN,2002,39.036
BFA,2002,19.258
BWA,2002,54.57
CAF,2002,37.802
CIV,2002,43.983
CMR,2002,46.738
COD,2002,36.055
COG,2002,59.617
COM,2002,27.992
CPV,2002,55.146
ERI,2002,28.341
ETH,2002,15.118
GAB,2002,80.368
GHA,2002,45.275
GIN,2002,31.42
GMB,2002,49.683
GNB,2002,37.004
GNQ,2002,52.573
KEN,2002,20.591
LBR,2002,45.017
LSO,2002,20.597
MDG,2002,27.663
MLI,2002,29.806
MOZ,2002,29.457
MRT,2002,39.48
MUS,2002,42.447
MWI,2002,14.786
NAM,2002,33.766
NER,2002,16.255
NGA,2002,36.508
RWA,2002,16.777
SDN,2002,32.601
SEN,2002,40.607
SLE,2002,36.109
SOM,2002,33.99
SSA,2002,34.21457393623385
SSD,2002,16.761
STP,2002,55.555
SWZ,2002,22.425
SYC,2002,50.876
TCD,2002,21.702
TGO,2002,33.809
TZA,2002,23.044
UGA,2002,15.626
ZAF,2002,57.898
ZMB,2002,35.475
ZWE,2002,34.585
AFE,2003,29.73486972195526
AFW,2003,37.18311439202231
AGO,2003,53.645
BDI,2003,8.908
BEN,2003,39.536
BFA,2003,19.996
BWA,2003,55.029
CAF,2003,37.884
CIV,2003,44.399
CMR,2003,47.338
COD,2003,36.526
COG,2003,60.076
COM,2003,27.947
CPV,2003,55.997
ERI,2003,29.244
ETH,2003,15.31
GAB,2003,81.083
GHA,2003,45.951
GIN,2003,31.698
GMB,2003,50.555
GNB,2003,37.387
GNQ,2003,54.307
KEN,2003,20.948
LBR,2003,45.361
LSO,2003,21.137
MDG,2003,27.936
MLI,2003,30.547
MOZ,2003,29.637
MRT,2003,40.351
MUS,2003,42.335
MWI,2003,14.875
NAM,2003,34.709
NER,2003,16.251
NGA,2003,37.356
RWA,2003,16.904
SDN,2003,32.654
SEN,2003,40.898
SLE,2003,36.352
SOM,2003,34.756
SSA,2003,34.68872539887967
SSD,2003,16.891
STP,2003,56.766
SWZ,2003,22.296
SYC,2003,51.123
TCD,2003,21.735
TGO,2003,34.265
TZA,2003,23.611
UGA,2003,16.061
ZAF,2003,58.446
ZMB,2003,35.951
ZWE,2003,34.479
AFE,2004,30.048039781262748
AFW,2004,37.81095224431807
AGO,2004,54.827
BDI,2004,9.139
BEN,2004,40.039
BFA,2004,20.757
BWA,2004,55.488
CAF,2004,37.966
CIV,2004,44.817
CMR,2004,47.94
COD,2004,37.0
COG,2004,60.533
COM,2004,27.903
CPV,2004,56.846
ERI,2004,30.164
ETH,2004,15.504
GAB,2004,81.778
GHA,2004,46.63
GIN,2004,31.977
GMB,2004,51.288
GNB,2004,37.772
GNQ,2004,56.033
KEN,2004,21.31
LBR,2004,45.706
LSO,2004,21.689
MDG,2004,28.211
MLI,2004,31.3
MOZ,2004,29.818
MRT,2004,41.229
MUS,2004,42.223
MWI,2004,14.964
NAM,2004,35.666
NER,2004,16.247
NGA,2004,38.212
RWA,2004,16.908
SDN,2004,32.707
SEN,2004,41.306
SLE,2004,36.596
SOM,2004,35.531
SSA,2004,35.16684765367929
SSD,2004,17.023
STP,2004,57.972
SWZ,2004,22.166
SYC,2004,51.388
TCD,2004,21.768
TGO,2004,34.724
TZA,2004,24.223
UGA,2004,16.507
ZAF,2004,58.993
ZMB,2004,36.43
ZWE,2004,34.294
AFE,2005,30.38099533928765
AFW,2005,38.44837936545106
AGO,2005,56.0
BDI,2005,9.375
BEN,2005,40.543
BFA,2005,21.537
BWA,2005,55.944
CAF,2005,38.069
CIV,2005,45.234
CMR,2005,48.541
COD,2005,37.481
COG,2005,60.988
COM,2005,27.875
CPV,2005,57.689
ERI,2005,31.099
ETH,2005,15.7
GAB,2005,82.452
GHA,2005,47.308
GIN,2005,32.257
GMB,2005,52.02
GNB,2005,38.157
GNQ,2005,57.74
KEN,2005,21.675
LBR,2005,46.051
LSO,2005,22.249
MDG,2005,28.814
MLI,2005,32.06
MOZ,2005,29.999
MRT,2005,42.111
MUS,2005,42.112
MWI,2005,15.054
NAM,2005,36.632
NER,2005,16.242
NGA,2005,39.074
RWA,2005,16.912
SDN,2005,32.76
SEN,2005,41.714
SLE,2005,36.919
SOM,2005,36.311
SSA,2005,35.66153047749557
SSD,2005,17.154
STP,2005,59.165
SWZ,2005,22.038
SYC,2005,51.67
TCD,2005,21.801
TGO,2005,35.185
TZA,2005,24.845
UGA,2005,16.96
ZAF,2005,59.536
ZMB,2005,36.911
ZWE,2005,34.11
AFE,2006,30.704020023886983
AFW,2006,39.09461156297882
AGO,2006,56.764
BDI,2006,9.617
BEN,2006,41.049
BFA,2006,22.339
BWA,2006,56.4
CAF,2006,38.193
CIV,2006,45.652
CMR,2006,49.143
COD,2006,37.971
COG,2006,61.441
COM,2006,27.863
CPV,2006,58.529
ERI,2006,32.051
ETH,2006,15.899
GAB,2006,83.107
GHA,2006,47.988
GIN,2006,32.539
GMB,2006,52.751
GNB,2006,38.545
GNQ,2006,59.431
KEN,2006,22.045
LBR,2006,46.396
LSO,2006,22.82
MDG,2006,29.425
MLI,2006,32.832
MOZ,2006,30.182
MRT,2006,42.998
MUS,2006,42.0
MWI,2006,15.144
NAM,2006,37.61
NER,2006,16.238
NGA,2006,39.943
RWA,2006,16.917
SDN,2006,32.813
SEN,2006,42.124
SLE,2006,37.303
SOM,2006,37.1
SSA,2006,36.15249512812184
SSD,2006,17.287
STP,2006,60.348
SWZ,2006,21.91
SYC,2006,51.969
TCD,2006,21.834
TGO,2006,35.649
TZA,2006,25.478
UGA,2006,17.425
ZAF,2006,60.077
ZMB,2006,37.395
ZWE,2006,33.926
AFE,2007,30.95824502715167
AFW,2007,39.738590709920594
AGO,2007,57.524
BDI,2007,9.864
BEN,2007,41.558
BFA,2007,22.996
BWA,2007,57.928
CAF,2007,38.339
CIV,2007,46.071
CMR,2007,49.746
COD,2007,38.47
COG,2007,61.893
COM,2007,27.867
CPV,2007,59.363
ERI,2007,33.017
ETH,2007,16.116
GAB,2007,83.742
GHA,2007,48.669
GIN,2007,32.822
GMB,2007,53.481
GNB,2007,38.934
GNQ,2007,61.1
KEN,2007,22.42
LBR,2007,46.742
LSO,2007,23.304
MDG,2007,30.043
MLI,2007,33.612
MOZ,2007,30.364
MRT,2007,43.89
MUS,2007,41.889
MWI,2007,15.235
NAM,2007,38.598
NER,2007,16.234
NGA,2007,40.819
RWA,2007,16.921
SDN,2007,32.866
SEN,2007,42.535
SLE,2007,37.689
SOM,2007,34.404
SSA,2007,36.59443275762055
SSD,2007,17.42
STP,2007,61.52
SWZ,2007,21.829
SYC,2007,52.285
TCD,2007,21.868
TGO,2007,36.116
TZA,2007,26.121
UGA,2007,17.899
ZAF,2007,60.616
ZMB,2007,37.881
ZWE,2007,33.743
AFE,2008,31.36278288047615
AFW,2008,40.37950940075764
AGO,2008,58.282
BDI,2008,10.118
BEN,2008,42.069
BFA,2008,23.534
BWA,2008,59.444
CAF,2008,38.506
CIV,2008,46.491
CMR,2008,50.35
COD,2008,38.976
COG,2008,62.346
COM,2008,27.886
CPV,2008,60.194
ERI,2008,34.0
ETH,2008,16.51
GAB,2008,84.359
GHA,2008,49.351
GIN,2008,33.106
GMB,2008,54.211
GNB,2008,39.325
GNQ,2008,62.745
KEN,2008,22.8
LBR,2008,47.088
LSO,2008,23.796
MDG,2008,30.67
MLI,2008,34.403
MOZ,2008,30.832
MRT,2008,44.788
MUS,2008,41.777
MWI,2008,15.326
NAM,2008,39.597
NER,2008,16.229
NGA,2008,41.702
RWA,2008,16.925
SDN,2008,32.919
SEN,2008,42.947
SLE,2008,38.077
SOM,2008,36.011
SSA,2008,37.11258703115848
SSD,2008,17.555
STP,2008,62.68
SWZ,2008,22.045
SYC,2008,52.619
TCD,2008,21.901
TGO,2008,36.587
TZA,2008,26.776
UGA,2008,18.384
ZAF,2008,61.154
ZMB,2008,38.371
ZWE,2008,33.56
AFE,2009,31.774237305059643
AFW,2009,41.0233922174474
AGO,2009,59.034
BDI,2009,10.376
BEN,2009,42.58
BFA,2009,24.079
BWA,2009,60.937
CAF,2009,38.694
CIV,2009,46.91
CMR,2009,50.954
COD,2009,39.491
COG,2009,62.8
COM,2009,27.921
CPV,2009,61.016
ERI,2009,34.585
ETH,2009,16.91
GAB,2009,84.955
GHA,2009,50.031
GIN,2009,33.391
GMB,2009,54.937
GNB,2009,39.716
GNQ,2009,64.358
KEN,2009,23.183
LBR,2009,47.445
LSO,2009,24.293
MDG,2009,31.301
MLI,2009,35.2
MOZ,2009,31.328
MRT,2009,45.686
MUS,2009,41.666
MWI,2009,15.429
NAM,2009,40.601
NER,2009,16.225
NGA,2009,42.588
RWA,2009,16.93
SDN,2009,32.993
SEN,2009,43.359
SLE,2009,38.466
SOM,2009,37.645
SSA,2009,37.63385176872679
SSD,2009,17.701
STP,2009,63.823
SWZ,2009,22.262
SYC,2009,52.969
TCD,2009,21.934
TGO,2009,37.058
TZA,2009,27.439
UGA,2009,18.878
ZAF,2009,61.687
ZMB,2009,38.861
ZWE,2009,33.378
AFE,2010,32.19559534712205
AFW,2010,41.672422622892576
AGO,2010,59.783
BDI,2010,10.642
BEN,2010,43.093
BFA,2010,24.633
BWA,2010,62.412
CAF,2010,38.904
CIV,2010,47.33
CMR,2010,51.559
COD,2010,40.013
COG,2010,63.256
COM,2010,27.973
CPV,2010,61.821
ERI,2010,35.175
ETH,2010,17.319
GAB,2010,85.533
GHA,2010,50.713
GIN,2010,33.678
GMB,2010,55.662
GNB,2010,40.111
GNQ,2010,65.94
KEN,2010,23.571
LBR,2010,47.813
LSO,2010,24.798
MDG,2010,31.938
MLI,2010,35.999
MOZ,2010,31.83
MRT,2010,46.588
MUS,2010,41.555
MWI,2010,15.544
NAM,2010,41.616
NER,2010,16.221
NGA,2010,43.48
RWA,2010,16.934
SDN,2010,33.089
SEN,2010,43.773
SLE,2010,38.856
SOM,2010,39.31
SSA,2010,38.162931750941446
SSD,2010,17.86
STP,2010,64.952
SWZ,2010,22.48
SYC,2010,53.336
TCD,2010,21.985
TGO,2010,37.533
TZA,2010,28.114
UGA,2010,19.383
ZAF,2010,62.218
ZMB,2010,39.355
ZWE,2010,33.196
AFE,2011,32.62806882295924
AFW,2011,42.31642609921842
AGO,2011,60.528
BDI,2011,10.915
BEN,2011,43.608
BFA,2011,25.196
BWA,2011,63.865
CAF,2011,39.135
CIV,2011,47.751
CMR,2011,52.164
COD,2011,40.544
COG,2011,63.712
COM,2011,28.04
CPV,2011,62.322
ERI,2011,35.771
ETH,2011,17.735
GAB,2011,86.092
GHA,2011,51.394
GIN,2011,33.966
GMB,2011,56.384
GNB,2011,40.508
GNQ,2011,67.488
KEN,2011,23.969
LBR,2011,48.193
LSO,2011,25.31
MDG,2011,32.58
MLI,2011,36.799
MOZ,2011,32.336
MRT,2011,47.493
MUS,2011,41.444
MWI,2011,15.672
NAM,2011,42.637
NER,2011,16.216
NGA,2011,44.366
RWA,2011,16.938
SDN,2011,33.207
SEN,2011,44.188
SLE,2011,39.248
SOM,2011,41.0
SSA,2011,38.69923158982732
SSD,2011,18.032
STP,2011,66.064
SWZ,2011,22.7
SYC,2011,53.72
TCD,2011,22.054
TGO,2011,38.032
TZA,2011,28.798
UGA,2011,19.898
ZAF,2011,62.746
ZMB,2011,39.851
ZWE,2011,33.015
AFE,2012,33.05274222339298
AFW,2012,42.95683755227759
AGO,2012,61.268
BDI,2012,11.194
BEN,2012,44.125
BFA,2012,25.767
BWA,2012,64.768
CAF,2012,39.388
CIV,2012,48.172
CMR,2012,52.769
COD,2012,41.082
COG,2012,64.169
COM,2012,28.123
CPV,2012,62.821
ERI,2012,36.372
ETH,2012,18.16
GAB,2012,86.634
GHA,2012,52.073
GIN,2012,34.255
GMB,2012,57.105
GNB,2012,40.908
GNQ,2012,69.0
KEN,2012,24.376
LBR,2012,48.583
LSO,2012,25.704
MDG,2012,33.227
MLI,2012,37.599
MOZ,2012,32.846
MRT,2012,48.4
MUS,2012,41.332
MWI,2012,15.812
NAM,2012,43.693
NER,2012,16.212
NGA,2012,45.246
RWA,2012,16.943
SDN,2012,33.346
SEN,2012,44.603
SLE,2012,39.642
SOM,2012,41.558
SSA,2012,39.22586097751499
SSD,2012,18.217
STP,2012,67.16
SWZ,2012,22.849
SYC,2012,54.12
TCD,2012,22.142
TGO,2012,38.546
TZA,2012,29.493
UGA,2012,20.424
ZAF,2012,63.272
ZMB,2012,40.354
ZWE,2012,32.834
AFE,2013,33.49655655729982
AFW,2013,43.58795259273493
AGO,2013,62.002
BDI,2013,11.482
BEN,2013,44.642
BFA,2013,26.346
BWA,2013,65.572
CAF,2013,39.663
CIV,2013,48.593
CMR,2013,53.373
COD,2013,41.627
COG,2013,64.627
COM,2013,28.223
CPV,2013,63.317
ERI,2013,36.979
ETH,2013,18.575
GAB,2013,87.156
GHA,2013,52.748
GIN,2013,34.545
GMB,2013,57.82
GNB,2013,41.31
GNQ,2013,69.544
KEN,2013,24.794
LBR,2013,48.985
LSO,2013,26.101
MDG,2013,33.878
MLI,2013,38.398
MOZ,2013,33.36
MRT,2013,49.306
MUS,2013,41.222
MWI,2013,15.966
NAM,2013,44.756
NER,2013,16.208
NGA,2013,46.118
RWA,2013,16.947
SDN,2013,33.507
SEN,2013,45.019
SLE,2013,40.036
SOM,2013,42.117
SSA,2013,39.756941744971954
SSD,2013,18.415
STP,2013,68.208
SWZ,2013,22.999
SYC,2013,54.537
TCD,2013,22.248
TGO,2013,39.061
TZA,2013,30.196
UGA,2013,20.958
ZAF,2013,63.793
ZMB,2013,40.865
ZWE,2013,32.654
AFE,2014,33.959633110123086
AFW,2014,44.21827849104629
AGO,2014,62.731
BDI,2014,11.776
BEN,2014,45.166
BFA,2014,26.934
BWA,2014,66.368
CAF,2014,39.959
CIV,2014,49.014
CMR,2014,53.976
COD,2014,42.18
COG,2014,65.085
COM,2014,28.338
CPV,2014,63.81
ERI,2014,37.59
ETH,2014,18.998
GAB,2014,87.651
GHA,2014,53.419
GIN,2014,34.836
GMB,2014,58.528
GNB,2014,41.715
GNQ,2014,70.083
KEN,2014,25.221
LBR,2014,49.397
LSO,2014,26.502
MDG,2014,34.534
MLI,2014,39.196
MOZ,2014,33.878
MRT,2014,50.203
MUS,2014,41.111
MWI,2014,16.132
NAM,2014,45.826
NER,2014,16.219
NGA,2014,46.982
RWA,2014,16.967
SDN,2014,33.689
SEN,2014,45.436
SLE,2014,40.432
SOM,2014,42.679
SSA,2014,40.300415437977136
SSD,2014,18.626
STP,2014,69.213
SWZ,2014,23.149
SYC,2014,54.969
TCD,2014,22.372
TGO,2014,39.579
TZA,2014,30.904
UGA,2014,21.504
ZAF,2014,64.312
ZMB,2014,41.382
ZWE,2014,32.504
AFE,2015,34.44728076174758
AFW,2015,44.84909949169733
AGO,2015,63.446
BDI,2015,12.078
BEN,2015,45.695
BFA,2015,27.53
BWA,2015,67.155
CAF,2015,40.277
CIV,2015,49.444
CMR,2015,54.578
COD,2015,42.74
COG,2015,65.543
COM,2015,28.47
CPV,2015,64.3
ERI,2015,38.206
ETH,2015,19.428
GAB,2015,88.118
GHA,2015,54.086
GIN,2015,35.141
GMB,2015,59.228
GNB,2015,42.123
GNQ,2015,70.616
KEN,2015,25.658
LBR,2015,49.82
LSO,2015,26.908
MDG,2015,35.193
MLI,2015,39.991
MOZ,2015,34.4
MRT,2015,51.089
MUS,2015,41.0
MWI,2015,16.313
NAM,2015,46.9
NER,2015,16.247
NGA,2015,47.838
RWA,2015,17.004
SDN,2015,33.894
SEN,2015,45.862
SLE,2015,40.829
SOM,2015,43.245
SSA,2015,40.85931034993673
SSD,2015,18.852
STP,2015,70.174
SWZ,2015,23.3
SYC,2015,55.4
TCD,2015,22.515
TGO,2015,40.1
TZA,2015,31.617
UGA,2015,22.06
ZAF,2015,64.828
ZMB,2015,41.907
ZWE,2015,32.385
AFE,2016,34.91954437615073
AFW,2016,45.47385022615293
AGO,2016,64.149
BDI,2016,12.388
BEN,2016,46.229
BFA,2016,28.134
BWA,2016,67.933
CAF,2016,40.618
CIV,2016,49.881
CMR,2016,55.179
COD,2016,43.307
COG,2016,66.001
COM,2016,28.619
CPV,2016,64.784
ERI,2016,38.827
ETH,2016,19.866
GAB,2016,88.559
GHA,2016,54.749
GIN,2016,35.46
GMB,2016,59.918
GNB,2016,42.533
GNQ,2016,71.138
KEN,2016,26.105
LBR,2016,50.254
LSO,2016,27.317
MDG,2016,35.856
MLI,2016,40.783
MOZ,2016,34.926
MRT,2016,51.962
MUS,2016,40.91
MWI,2016,16.506
NAM,2016,47.961
NER,2016,16.29
NGA,2016,48.683
RWA,2016,17.056
SDN,2016,34.121
SEN,2016,46.296
SLE,2016,41.228
SOM,2016,43.816
SSA,2016,41.40689122649333
SSD,2016,19.092
STP,2016,71.092
SWZ,2016,23.459
SYC,2016,55.831
TCD,2016,22.677
TGO,2016,40.628
TZA,2016,32.333
UGA,2016,22.624
ZAF,2016,65.341
ZMB,2016,42.438
ZWE,2016,32.296
AFE,2017,35.39628945792024
AFW,2017,46.094136558081935
AGO,2017,64.839
BDI,2017,12.706
BEN,2017,46.768
BFA,2017,28.743
BWA,2017,68.7
CAF,2017,40.98
CIV,2017,50.326
CMR,2017,55.777
COD,2017,43.88
COG,2017,66.459
COM,2017,28.784
CPV,2017,65.261
ERI,2017,39.451
ETH,2017,20.31
GAB,2017,88.976
GHA,2017,55.407
GIN,2017,35.793
GMB,2017,60.599
GNB,2017,42.945
GNQ,2017,71.646
KEN,2017,26.562
LBR,2017,50.697
LSO,2017,27.73
MDG,2017,36.522
MLI,2017,41.572
MOZ,2017,35.455
MRT,2017,52.824
MUS,2017,40.841
MWI,2017,16.714
NAM,2017,49.005
NER,2017,16.35
NGA,2017,49.519
RWA,2017,17.125
SDN,2017,34.37
SEN,2017,46.74
SLE,2017,41.636
SOM,2017,44.391
SSA,2017,41.95425286012088
SSD,2017,19.346
STP,2017,71.968
SWZ,2017,23.625
SYC,2017,56.261
TCD,2017,22.858
TGO,2017,41.162
TZA,2017,33.053
UGA,2017,23.196
ZAF,2017,65.85
ZMB,2017,42.976
ZWE,2017,32.237
AFE,2018,35.893397926218086
AFW,2018,46.70975261622167
AGO,2018,65.514
BDI,2018,13.032
BEN,2018,47.312
BFA,2018,29.358
BWA,2018,69.446
CAF,2018,41.364
CIV,2018,50.779
CMR,2018,56.374
COD,2018,44.46
COG,2018,66.916
COM,2018,28.965
CPV,2018,65.732
ERI,2018,40.08
ETH,2018,20.763
GAB,2018,89.37
GHA,2018,56.06
GIN,2018,36.14
GMB,2018,61.27
GNB,2018,43.36
GNQ,2018,72.143
KEN,2018,27.03
LBR,2018,51.151
LSO,2018,28.153
MDG,2018,37.191
MLI,2018,42.356
MOZ,2018,35.988
MRT,2018,53.672
MUS,2018,40.793
MWI,2018,16.937
NAM,2018,50.032
NER,2018,16.425
NGA,2018,50.344
RWA,2018,17.211
SDN,2018,34.642
SEN,2018,47.192
SLE,2018,42.055
SOM,2018,44.971
SSA,2018,42.50542544185571
SSD,2018,19.615
STP,2018,72.803
SWZ,2018,23.799
SYC,2018,56.691
TCD,2018,23.059
TGO,2018,41.702
TZA,2018,33.776
UGA,2018,23.774
ZAF,2018,66.355
ZMB,2018,43.521
ZWE,2018,32.209
AFE,2019,36.38427228781498
AFW,2019,47.32261735761258
AGO,2019,66.177
BDI,2019,13.366
BEN,2019,47.861
BFA,2019,29.98
BWA,2019,70.172
CAF,2019,41.77
CIV,2019,51.239
CMR,2019,56.968
COD,2019,45.046
COG,2019,67.373
COM,2019,29.164
CPV,2019,66.195
ERI,2019,40.712
ETH,2019,21.225
GAB,2019,89.741
GHA,2019,56.707
GIN,2019,36.5
GMB,2019,61.931
GNB,2019,43.777
GNQ,2019,72.627
KEN,2019,27.507
LBR,2019,51.615
LSO,2019,28.585
MDG,2019,37.861
MLI,2019,43.136
MOZ,2019,36.528
MRT,2019,54.507
MUS,2019,40.766
MWI,2019,17.174
NAM,2019,51.042
NER,2019,16.517
NGA,2019,51.157
RWA,2019,17.313
SDN,2019,34.936
SEN,2019,47.653
SLE,2019,42.484
SOM,2019,45.554
SSA,2019,43.04870849125222
SSD,2019,19.899
STP,2019,73.598
SWZ,2019,23.981
SYC,2019,57.119
TCD,2019,23.279
TGO,2019,42.248
TZA,2019,34.5
UGA,2019,24.361
ZAF,2019,66.856
ZMB,2019,44.072
ZWE,2019,32.21
AFE,2020,36.88403448173588
AFW,2020,47.931020957579705
AGO,2020,66.825
BDI,2020,13.708
BEN,2020,48.415
BFA,2020,30.607
BWA,2020,70.877
CAF,2020,42.198
CIV,2020,51.706
CMR,2020,57.56
COD,2020,45.638
COG,2020,67.829
COM,2020,29.38
CPV,2020,66.652
ERI,2020,41.347
ETH,2020,21.695
GAB,2020,90.092
GHA,2020,57.349
GIN,2020,36.875
GMB,2020,62.582
GNB,2020,44.196
GNQ,2020,73.1
KEN,2020,27.995
LBR,2020,52.089
LSO,2020,29.028
MDG,2020,38.534
MLI,2020,43.909
MOZ,2020,37.074
MRT,2020,55.327
MUS,2020,40.76
MWI,2020,17.427
NAM,2020,52.033
NER,2020,16.626
NGA,2020,51.958
RWA,2020,17.432
SDN,2020,35.253
SEN,2020,48.122
SLE,2020,42.923
SOM,2020,46.141
SSA,2020,43.5952496876917
SSD,2020,20.199
STP,2020,74.354
SWZ,2020,24.171
SYC,2020,57.546
TCD,2020,23.52
TGO,2020,42.8
TZA,2020,35.227
UGA,2020,24.954
ZAF,2020,67.354
ZMB,2020,44.629
ZWE,2020,32.242
AFE,2021,37.39363252917165
AFW,2021,48.53197105904645
AGO,2021,67.46
BDI,2021,14.058
BEN,2021,48.972
BFA,2021,31.24
BWA,2021,71.56
CAF,2021,42.648
CIV,2021,52.18
CMR,2021,58.148
COD,2021,46.235
COG,2021,68.283
COM,2021,29.613
CPV,2021,67.102
ERI,2021,41.985
ETH,2021,22.174
GAB,2021,90.423
GHA,2021,57.985
GIN,2021,37.264
GMB,2021,63.222
GNB,2021,44.617
GNQ,2021,73.561
KEN,2021,28.493
LBR,2021,52.573
LSO,2021,29.48
MDG,2021,39.207
MLI,2021,44.677
MOZ,2021,37.628
MRT,2021,56.133
MUS,2021,40.775
MWI,2021,17.695
NAM,2021,53.005
NER,2021,16.751
NGA,2021,52.746
RWA,2021,17.568
SDN,2021,35.593
SEN,2021,48.6
SLE,2021,43.372
SOM,2021,46.731
SSA,2021,44.14455137512369
SSD,2021,20.514
STP,2021,75.073
SWZ,2021,24.369
SYC,2021,57.972
TCD,2021,23.781
TGO,2021,43.358
TZA,2021,35.954
UGA,2021,25.553
ZAF,2021,67.847
ZMB,2021,45.192
ZWE,2021,32.303
AFE,2022,37.90901202118315
AFW,2022,49.12980798683633
AGO,2022,68.081
BDI,2022,14.417
BEN,2022,49.534
BFA,2022,31.877
BWA,2022,72.224
CAF,2022,43.12
CIV,2022,52.661
CMR,2022,58.733
COD,2022,46.837
COG,2022,68.736
COM,2022,29.864
CPV,2022,67.545
ERI,2022,42.625
ETH,2022,22.661
GAB,2022,90.735
GHA,2022,58.615
GIN,2022,37.668
GMB,2022,63.852
GNB,2022,45.041
GNQ,2022,74.01
KEN,2022,29.002
LBR,2022,53.065
LSO,2022,29.943
MDG,2022,39.882
MLI,2022,45.437
MOZ,2022,38.187
MRT,2022,56.923
MUS,2022,40.81
MWI,2022,17.98
NAM,2022,53.956
NER,2022,16.894
NGA,2022,53.521
RWA,2022,17.721
SDN,2022,35.956
SEN,2022,49.086
SLE,2022,43.831
SOM,2022,47.324
SSA,2022,44.69568894728469
SSD,2022,20.846
STP,2022,75.755
SWZ,2022,24.576
SYC,2022,58.396
TCD,2022,24.063
TGO,2022,43.921
TZA,2022,36.682
UGA,2022,26.159
ZAF,2022,68.335
ZMB,2022,45.761
ZWE,2022,32.395
AFE,2023,38.424898053025615
AFW,2023,49.711184124734594
AGO,2023,68.688
BDI,2023,14.784
BEN,2023,50.1
BFA,2023,32.52
BWA,2023,72.867
CAF,2023,43.614
CIV,2023,53.149
CMR,2023,59.315
COD,2023,47.444
COG,2023,69.188
COM,2023,30.132
CPV,2023,67.982
ERI,2023,43.267
ETH,2023,23.157
GAB,2023,91.029
GHA,2023,59.238
GIN,2023,38.085
GMB,2023,64.472
GNB,2023,45.466
GNQ,2023,74.448
KEN,2023,29.52
LBR,2023,53.567
LSO,2023,30.415
MDG,2023,40.556
MLI,2023,46.189
MOZ,2023,38.753
MRT,2023,57.699
MUS,2023,40.867
MWI,2023,18.28
NAM,2023,54.886
NER,2023,17.054
NGA,2023,54.283
RWA,2023,17.892
SDN,2023,36.342
SEN,2023,49.579
SLE,2023,44.3
SOM,2023,47.92
SSA,2023,45.24276488669494
SSD,2023,21.195
STP,2023,76.401
SWZ,2023,24.79
SYC,2023,58.82
TCD,2023,24.366
TGO,2023,44.49
TZA,2023,37.409
UGA,2023,26.771
ZAF,2023,68.819
ZMB,2023,46.335
ZWE,2023,32.517
AFE,2024,38.94911406635631
AFW,2024,50.28093441098653
AGO,2024,69.281
BDI,2024,15.16
BEN,2024,50.669
BFA,2024,33.166
BWA,2024,73.49
CAF,2024,44.13
CIV,2024,53.644
CMR,2024,59.892
COD,2024,48.055
COG,2024,69.638
COM,2024,30.418
CPV,2024,68.412
ERI,2024,43.911
ETH,2024,23.661
GAB,2024,91.307
GHA,2024,59.854
GIN,2024,38.517
GMB,2024,65.08
GNB,2024,45.893
GNQ,2024,74.874
KEN,2024,30.049
LBR,2024,54.077
LSO,2024,30.897
MDG,2024,41.231
MLI,2024,46.934
MOZ,2024,39.326
MRT,2024,58.458
MUS,2024,40.944
MWI,2024,18.598
NAM,2024,55.795
NER,2024,17.232
NGA,2024,55.03
RWA,2024,18.081
