city_name,covers_by_area_threshold,area_ratio_2020_over_2015,area_2015,area_2020
5085.0,True,1.4294122154185671,2003347.9127916684,2863609.978277701
8270.0,True,1.0,2961407.6155713825,2961407.6155713825
8649.0,True,2.114642652263255,2712025.8052763967,5734965.44187607
6593.0,True,1.308578446596336,402019.3536442534,526073.8612934601
7836.0,True,1.3967031363402425,9459130.961525057,13211597.881015139
8527.0,True,1.3540206318546155,11511963.822609873,15587436.528977696
5790.0,True,1.105018271204285,2092851.0163436625,2312638.611968205
2066.0,True,1.0,3791713.944842763,3791713.944842763
2446.0,True,1.0529714760276982,13029433.425893657,13719621.746267872
3635.0,True,1.1276802394011927,6180521.9152145,6969652.432973405
2745.0,True,1.2832626382206616,8601247.60843163,11037659.69798513
795.0,True,1.1399623854105843,344022.2265945247,392172.3980629549
6844.0,True,1.0087310611789524,4953379.657240142,4996627.9180700835
8718.0,True,1.450180587691985,1907754.4637602838,2766588.489427896
6421.0,True,1.4808547643693857,4014322.0713025057,5944627.9650014965
847.0,True,1.3234842108661757,4788471.4862111015,6337466.406183284
8862.0,True,1.0,2565619.5749850874,2565619.5749850874
3814.0,True,1.0,37669889.08680599,37669889.08680599
765.0,True,1.1720902722679407,2928368.6054928857,3432312.3561130464
638.0,True,1.1087541650210648,3571464.129631763,3959875.7289525494
6911.0,True,1.0707051631044315,5759173.467025591,6166376.7663583495
5673.0,True,1.0787904158748318,11376186.100059357,12272520.533952514
5962.0,True,1.1924262020085934,10842513.347980898,12928897.011760341
6290.0,True,2.175181514671143,1603532.2989289064,3487973.814808279
2090.0,True,1.2402211638987561,5511235.699311627,6835151.153520641
759.0,True,1.388081328543771,13494649.297933564,18731670.72570789
6016.0,True,1.0083406464019842,3788156.5119027183,3819752.1858838727
1195.0,True,1.3374286445640284,3218032.635044642,4303889.025250564
2404.0,True,1.228311180855812,8495544.943192946,10435172.84118695
1024.0,True,1.9650406297160867,7666932.88900969,15065834.632210577
7037.0,True,1.1462704572920124,6303613.53199853,7225645.965916073
1015.0,True,1.1455414305374818,3184670.48988052,3648171.9887682335
8004.0,True,1.0752332862826617,2467334.5398934367,2652960.225688339
2936.0,True,1.422767160331449,3676448.6826139567,5230730.452266956
4875.0,True,1.0676209648128288,31132866.365540337,33238100.826567043
1703.0,True,1.0638527771680413,29153975.94617352,31015538.275826972
6746.0,True,1.2879492016592633,3684142.8772954848,4744988.877611381
3061.0,True,1.030389550817093,2753909.424834595,2837599.4952462777
6842.0,True,1.109609051132983,2990925.6882844064,3318758.2149865245
7033.0,True,2.9021738207388013,1064888.294000411,3090490.9288591966
462.0,True,3.494769264399498,337451.7140332714,1179315.8784224058
7311.0,True,1.4970180687408827,41094005.75896596,61518469.13811394
1212.0,True,1.4833346496652635,4222676.038384596,6263641.6820471175
5034.0,True,1.270522970720904,5874089.5311985575,7463165.681458954
7781.0,True,1.122578882529079,29945544.55884032,33616235.947587706
6900.0,True,1.0580924037429278,12622718.065990385,13356002.100213047
6698.0,True,1.1398860919344862,3563328.9201694885,4061789.077089131
6216.0,True,1.0894373691471537,4009225.81429958,4367800.42344739
3841.0,True,1.0379679928039889,976072.0744324666,1013131.571930693
3234.0,True,1.0932501584582337,21166612.50323261,23140402.47318308
2604.0,True,1.276219555866686,2491641.5878924215,3179881.7206790308
7926.0,True,1.1530296737280759,3382105.9703610074,3899668.54351913
8503.0,True,1.1060075332458685,2020051.14486674,2234191.783764556
3818.0,True,1.0224568643541991,20045547.060124204,20495707.19135913
2980.0,True,1.453577503795186,2363924.462181637,3436147.4188983613
3286.0,True,1.303853528260645,4167296.7327351137,5433544.548285736
4779.0,True,1.6462945072601913,7599278.75878587,12510650.879728222
1811.0,True,1.343180875216702,3311962.2003165437,4448564.286905809
7601.0,True,1.2161970144039769,1700769.5838005515,2068470.890007325
3665.0,True,1.3394847827214003,6132268.772992233,8214080.704980729
5465.0,True,1.0227288080290458,23617578.266279705,24154377.66880494
3840.0,True,3.015532658549064,9276274.595554337,27972908.992563114
8900.0,True,1.0,38117135.84590041,38117135.84590041
1090.0,True,1.0,4074829.399952605,4074829.399952605
107.0,True,1.818160079201196,1408263.0521459929,2560447.6624258766
5476.0,True,1.715907296445653,4505062.534428706,7730269.673770163
7329.0,True,1.378754241266797,35836890.475116074,49410264.736379966
6677.0,True,1.090183888887847,107845499.87106417,117571426.44849053
1450.0,True,1.1483736232186688,5699217.502581486,6544831.052950754
1098.0,True,1.29318738989522,66075432.06064033,85447915.5226984
6365.0,True,1.121622710324416,21583836.306637518,24208920.97744931
2696.0,True,1.1902729256938516,2957080.0443023155,3519732.3158426215
