ISO3,agglosID,agglosName,ghsl_year,BU,BU_1in5,BU_1in10,BU_1in100,BU_1in5_pct,BU_1in10_pct,BU_1in100_pct,POP,POP_1in5,POP_1in10,POP_1in100,POP_1in5_pct,POP_1in10_pct,POP_1in100_pct
TCD,6268,Moundou,2000,8.601392888888888,0.004562444,0.004562444,0.333174375,0.05304308335797189,0.05304308335797189,3.873493273750908,202002.81944444444,69.02739715576172,69.02739715576172,7478.646484375,0.03417150183626318,0.03417150183626318,3.7022485651155996
TCD,6268,Moundou,2005,8.945856,0.004920889,0.004920889,0.362195219,0.05500746938023596,0.05500746938023596,4.048748593762297,227713.0833333333,78.59192657470703,78.59192657470703,8805.6884765625,0.03451357533974532,0.03451357533974532,3.867010339354312
TCD,6268,Moundou,2010,9.385850666666666,0.005567445,0.005567445,0.396266031,0.05931742574780648,0.05931742574780648,4.221951158964387,248526.88888888888,91.7194366455078,91.7194366455078,9959.107421875,0.03690523671525684,0.03690523671525684,4.007255499153457
TCD,6268,Moundou,2015,9.921671111111111,0.006004778,0.006004778,0.430966281,0.0605218408547664,0.0605218408547664,4.343686423120477,267917.1388888889,100.52520751953124,100.52520751953124,11121.6611328125,0.03752100665766711,0.03752100665766711,4.151157025241636
TCD,6268,Moundou,2020,10.664676444444446,0.006447001,0.00647589,0.451202313,0.06045191369456351,0.06072279861217438,4.230811083209608,278460.94444444444,103.6484603881836,103.9243621826172,11392.8388671875,0.03722190219349142,0.03732098315975908,4.091359702136066
TCD,6627,Ndjamena/kousseri [tcd],1975,37.29321244444444,0.000883111,0.175322688,7.209465,0.002368020725797133,0.47011956468265514,19.331842250757862,313023.3888888889,2.6819162368774414,1017.5872192382812,53312.30859375,0.0008567782255495986,0.3250834459528151,17.031413781247444
TCD,6627,Ndjamena/kousseri [tcd],1980,40.37468088888889,0.001729444,0.206750203,8.29613,0.004283486486888724,0.5120788534997378,20.54785280614588,407856.2222222223,6.956767082214356,1454.6580810546875,69973.2109375,0.0017056910507114759,0.35665952897050823,17.156342633746746
TCD,6627,Ndjamena/kousseri [tcd],1985,44.25014044444444,0.002946333,0.251536016,9.724229,0.006658358528147698,0.5684411698439706,21.97558900905334,483679.6666666667,12.900676727294922,1893.388671875,86926.5546875,0.0026671943470771473,0.3914550894652039,17.971926603109907
TCD,6627,Ndjamena/kousseri [tcd],1990,48.65875911111111,0.004031667,0.305243844,11.363667,0.008285593536805542,0.6273153067939587,23.353795303434143,578682.9444444445,21.69753837585449,2482.595947265625,109006.21875,0.0037494691323043698,0.4290079690613661,18.836950319081843
TCD,6627,Ndjamena/kousseri [tcd],1995,50.71162666666666,0.004387,0.311162,11.85172,0.00865087611729802,0.6135910449990167,23.370814109164186,692419.6111111111,25.51795768737793,2902.802978515625,129651.4140625,0.003685331449008182,0.4192259912825921,18.724399480027888
TCD,6627,Ndjamena/kousseri [tcd],2000,52.95847111111111,0.004845777,0.319586281,12.411423,0.009150145195530989,0.6034658370886169,23.436142961831056,827667.8333333334,32.1711540222168,3423.246826171875,154682.1875,0.0038869643988278866,0.4136015305059225,18.688920998299036
TCD,6627,Ndjamena/kousseri [tcd],2005,56.99573688888889,0.007959445,0.383524656,14.636705,0.013964983057446293,0.6729006008776891,25.680350494518073,992724.5555555556,61.69853210449219,4607.68359375,203525.625,0.006215070611400765,0.4641452221529279,20.501721636783884
TCD,6627,Ndjamena/kousseri [tcd],2010,62.04163555555556,0.014279109,0.4726835,17.611786,0.023015365201347223,0.7618811073681845,28.387043381906686,1184983.0,137.47024536132812,6212.77880859375,268537.625,0.011601031015746903,0.5242926530248746,22.66172805854599
TCD,6627,Ndjamena/kousseri [tcd],2015,67.74337422222223,0.022049775,0.583876938,21.012692,0.03254897656510132,0.861895269764209,31.018077031520363,1407162.5555555555,234.0528564453125,8321.2880859375,347322.59375,0.016632965077222877,0.5913522963700673,24.68247839446489
TCD,6627,Ndjamena/kousseri [tcd],2020,73.5699271111111,0.035716223,0.72057375,24.125514,0.04854731328747757,0.9794406196865368,32.79263001520138,1681746.5555555555,387.4683532714844,10731.7080078125,427456.46875,0.023039640068921466,0.6381287342234122,25.41741306607238
