ISO3,agglosID,agglosName,ghsl_year,BU,BU_1in5,BU_1in10,BU_1in100,BU_1in5_pct,BU_1in10_pct,BU_1in100_pct,POP,POP_1in5,POP_1in10,POP_1in100,POP_1in5_pct,POP_1in10_pct,POP_1in100_pct
AGO,1209,Andulo,2000,2.823001111111111,0.0,0.0,0.001502,0.0,0.0,0.053205788481210506,184646.61111111112,0.0,0.0,76.61395263671875,0.0,0.0,0.04149220620714035
AGO,1209,Andulo,2005,2.9774262222222223,0.0,0.0,0.001670111,0.0,0.0,0.05609243942083311,185840.59722222225,0.0,0.0,80.11478424072266,0.0,0.0,0.04310940958983465
AGO,1209,Andulo,2010,3.1476377777777778,0.0,0.0,0.001838333,0.0,0.0,0.058403575309032445,159609.09722222222,0.0,0.0,68.80520629882812,0.0,0.0,0.043108574320817876
AGO,1209,Andulo,2015,3.3511664444444444,0.0,0.0,0.002222,0.0,0.0,0.06630527121932801,120472.33333333331,0.0,0.0,58.49794769287109,0.0,0.0,0.04855716335385809
AGO,1209,Andulo,2020,3.613871555555556,0.0,0.0,0.002731333,0.0,0.0,0.07557913882692258,78280.40972222222,0.0,0.0,48.65460205078125,0.0,0.0,0.062154250627241156
AGO,1497,Baia farta,1975,0.6536464444444445,0.0,0.000399222,0.122329117,0.0,0.06107613732058343,18.714875302958546,11146.135416666666,0.0,3.317178726196289,1636.2059326171875,0.0,0.029760796923713632,14.67958060307244
AGO,1497,Baia farta,1980,0.735132,0.0,0.000549333,0.135607219,0.0,0.0747257635363445,18.446648901149725,14401.732638888889,0.0,5.940606117248535,2068.86474609375,0.0,0.04124924594980441,14.365387818040798
AGO,1497,Baia farta,1985,0.8339088888888889,0.0,0.000698778,0.150523328,0.0,0.08379548525151961,18.05033259695304,18473.684027777777,0.0,8.445342063903809,2626.696044921875,0.0,0.0457155272938795,14.218582720004678
AGO,1497,Baia farta,1990,0.9344537777777776,0.0,0.000848444,0.166661203,0.0,0.09079571619023069,17.83514679520443,23572.17013888889,0.0,11.080198287963867,3298.480224609375,0.0,0.047005423016542626,13.993112238603814
AGO,1497,Baia farta,1995,0.9554668888888888,0.0,0.000872222,0.177520547,0.0,0.09128751714403267,18.579455663444122,29557.14583333333,0.0,13.931163787841797,4250.140625,0.0,0.047132980519826805,14.379401343301785
AGO,1497,Baia farta,2000,0.9873083333333336,0.0,0.000913556,0.193695891,0.0,0.09252995940140278,19.618581598116087,36084.145833333336,0.0,18.2153549194336,5441.28369140625,0.0,0.050480216446212395,15.079430497090424
AGO,1497,Baia farta,2005,1.005303111111111,0.0,0.000937,0.201150344,0.0,0.09320571971217527,20.008924848315512,43484.8125,0.0,20.080257415771484,6627.1708984375,0.0,0.04617763366410166,15.240196559287222
AGO,1497,Baia farta,2010,1.0329485555555555,0.0,0.000960556,0.209131547,0.0,0.0929916591522198,20.24607574842116,45956.44791666666,0.0,24.703907012939453,7073.49267578125,0.0,0.05375504011479592,15.391730641601573
AGO,1497,Baia farta,2015,1.1427124444444443,0.0,0.001193667,0.235257656,0.0,0.1044590881812203,20.587651525434808,45486.270833333336,0.0,24.643823623657227,7156.41650390625,0.0,0.05417859756838473,15.7331352357465
AGO,1497,Baia farta,2020,1.5794933333333332,0.0,0.001965889,0.332862125,0.0,0.12446326670155833,21.07398100234675,44715.09722222222,0.0,30.53503799438477,7301.927734375,0.0,0.0682879830108245,16.329893454298777
AGO,1501,Bailundo,1975,1.1066027777777778,0.0,0.0,2.29e-05,0.0,0.0,0.0020693965766095932,47351.19097222222,0.0,0.0,0.7819572687149048,0.0,0.0,0.0016513993685473018
AGO,1501,Bailundo,1980,1.3426887777777778,0.0,0.0,5.38e-05,0.0,0.0,0.004006885354999533,61409.194444444445,0.0,0.0,2.3553690910339355,0.0,0.0,0.0038355316534314523
AGO,1501,Bailundo,1985,1.6870028888888888,0.0,0.0,0.000109,0.0,0.0,0.006461162616727391,80765.58333333333,0.0,0.0,3.9645142555236816,0.0,0.0,0.004908667890333257
AGO,1501,Bailundo,1990,2.057005777777777,0.0,0.0,0.000172556,0.0,0.0,0.008388697876503565,103934.79166666669,0.0,0.0,7.694205284118652,0.0,0.0,0.007402915963689076
AGO,1501,Bailundo,1995,2.2332782222222223,0.0,3.11e-06,0.000331222,0.0,0.0001392571677390646,0.014831201804780852,121082.98611111112,0.0,0.0847084373235702,18.733781814575195,0.0,6.995899262497374e-05,0.015471853161421245
AGO,1501,Bailundo,2000,2.4307297777777777,0.0,1.42e-05,0.000497667,0.0,0.0005841866969261358,0.020473974711206988,131634.02777777778,0.0,0.4467451572418213,23.98807144165039,0.0,0.0003393842494860132,0.018223305817357975
AGO,1501,Bailundo,2005,2.701348,0.0,1.88e-05,0.000635111,0.0,0.000695948837395256,0.02351089159930524,143273.18055555556,0.0,0.5755362510681152,31.909496307373047,0.0,0.0004017055033164043,0.02227178609677045
AGO,1501,Bailundo,2010,3.005224888888889,0.0,3.08e-05,0.000852556,0.0,0.0010248817023270288,0.028369124824971503,132242.20833333334,0.0,0.749509334564209,33.355770111083984,0.0,0.0005667701288494632,0.025223240394629916
AGO,1501,Bailundo,2015,3.3675913333333334,0.0,0.000138556,0.001221444,0.0,0.004114394719707677,0.036270553018408605,110351.82638888888,0.0,2.2247958183288574,32.07916641235352,0.0,0.0020160933363155176,0.02906990075479486
AGO,1501,Bailundo,2020,3.8363502222222223,0.0,0.000154111,0.001328889,0.0,0.00401712542059652,0.03463940784921965,85201.03472222222,0.0,1.593833088874817,24.92166519165039,0.0,0.0018706733950721748,0.029250425505865714
AGO,1541,Balombo,1975,0.4227884444444444,0.0,0.0,0.000916444,0.0,0.0,0.2167618372834746,13479.297743055557,0.0,0.0,14.76503562927246,0.0,0.0,0.10953861180846239
AGO,1541,Balombo,1980,0.4840195555555555,4.67e-06,3.94e-05,0.001513333,0.0009648370497427103,0.008140166972133359,0.31265947473196676,17173.347222222223,0.1172099784016609,0.9816306829452516,29.420726776123047,0.0006825109682170276,0.005716012552724878,0.17131620525352667
AGO,1541,Balombo,1985,0.5676427777777778,1.48e-05,0.000106778,0.002448667,0.0026072735493860083,0.018810773990293187,0.4313746419158371,22198.17361111111,0.4527884125709533,3.0735435485839844,51.56944274902344,0.0020397552542084536,0.01384592986084922,0.2323138995687951
AGO,1541,Balombo,1990,0.6572214444444444,2.22e-05,0.000171889,0.003366222,0.0033778569137782586,0.026153894011370766,0.5121899214420034,28815.059027777777,0.7371947765350342,5.033624172210693,83.75755310058594,0.0025583663591470587,0.017468727609956547,0.2906728492898226
AGO,1541,Balombo,1995,0.7314191111111111,2.74e-05,0.000232556,0.004565333,0.0037461422027073093,0.031795176864700764,0.6241746941865829,37417.56597222222,1.012580394744873,7.741926670074463,135.82896423339844,0.002706163184148817,0.02069062075235428,0.3630085514761547
AGO,1541,Balombo,2000,0.8119406666666666,3.27e-05,0.000338778,0.005932889,0.004027387879738339,0.041724477404342354,0.730704747719661,47531.125,1.6623138189315796,13.283291816711426,210.5811462402344,0.0034973163772824218,0.027946512557216825,0.44303842217122863
AGO,1541,Balombo,2005,0.9925856666666666,6.13e-05,0.000634444,0.00861,0.006175789360918303,0.0639183116688165,0.867431425734202,57681.29513888889,3.283275365829468,28.00260162353516,326.3248291015625,0.005692097165855547,0.04854710969320057,0.5657376941967335
AGO,1541,Balombo,2010,1.2093704444444446,9e-05,0.000939667,0.011483001,0.007441888497725262,0.07769885598880004,0.9495023673474187,60556.569444444445,3.677823066711426,31.75055694580078,373.9249877929688,0.006073367597359555,0.052431234525148,0.6174804669805701
AGO,1541,Balombo,2015,1.3939814444444445,0.000112889,0.001179889,0.013945556,0.008098314396501213,0.08464165751289691,1.0004118817777983,57459.98611111111,3.8919308185577393,36.1649169921875,392.9713439941406,0.006773288825778451,0.06293930688088739,0.6839043490791086
AGO,1541,Balombo,2020,1.4241051111111112,0.000112889,0.001179889,0.014146443,0.00792701319019367,0.08285125801419464,0.993356662343744,50881.49305555556,3.597012042999268,34.50601959228516,359.59716796875,0.007069391692322841,0.06781644468374651,0.7067347013109846
AGO,1809,Benguela,1975,9.404942222222225,0.001314889,0.045159895,2.090285625,0.013980830173450172,0.4801719556904359,22.2253957080249,142140.26388888888,12.04090404510498,573.2174072265625,31099.376953125,0.008471142317927144,0.4032758850614256,21.87935782744529
AGO,1809,Benguela,1980,9.917900444444443,0.001757889,0.050375441,2.198131,0.017724406590355415,0.5079244471365714,22.163269457209495,232885.88888888888,24.43527603149414,1010.0262451171876,51062.875,0.01049238154706417,0.43370006226486163,21.926135260330167
AGO,1809,Benguela,1985,10.583704,0.002801111,0.058293668,2.34069325,0.026466263606767536,0.5507870212545628,22.116012031326655,330629.72222222225,48.66757583618164,1562.009765625,72845.015625,0.014719661471775147,0.4724347693626724,22.03220422392623
AGO,1809,Benguela,1990,11.318331555555556,0.003683778,0.06608132,2.48927225,0.03254700555393991,0.583843295945543,21.99327911345865,380521.1388888889,69.66060638427734,1861.163330078125,83836.3828125,0.018306632474528056,0.48910905068577004,22.031990931515633
AGO,1809,Benguela,1995,11.611523555555555,0.003974223,0.067767883,2.5674595,0.034226542115556625,0.5836261079415055,22.111305960117473,430832.9166666667,83.46925354003906,2142.833984375,95974.7890625,0.019373926715218655,0.49737007119929516,22.27656832840264
AGO,1809,Benguela,2000,11.96959022222222,0.004263111,0.069486766,2.65437075,0.03561618168085064,0.5805275260885198,22.17595340124519,475886.27777777775,96.45401763916016,2336.47900390625,106869.546875,0.020268291426591797,0.49097423334347623,22.45695071815127
AGO,1809,Benguela,2005,12.249014222222222,0.004392444,0.070763438,2.68221625,0.03585957139335512,0.5777072074226236,21.89740497756881,512641.5555555556,102.73670959472656,2580.684814453125,114566.0546875,0.020040651890459716,0.5034092118529889,22.34817943374556
AGO,1809,Benguela,2010,12.610392888888889,0.004521667,0.072424234,2.717673,0.03585667028649103,0.5743217886875954,21.55105732189012,535754.7777777778,108.53421020507812,2680.302734375,118569.171875,0.02025818801938829,0.5002853629215315,22.131239289513257
AGO,1809,Benguela,2015,14.010116444444444,0.004989445,0.07839232,2.8422555,0.03561315867562621,0.5595408168865407,20.287165429856685,541070.0555555555,117.8520736694336,2687.592041015625,114207.6015625,0.021781296610182282,0.4967179413128086,21.107729099004537
AGO,1809,Benguela,2020,19.764181333333333,0.006919222,0.103200992,3.36323125,0.03500889757740872,0.5221617341971362,17.016800206784854,601077.5,148.56790161132812,2921.304443359375,108252.1953125,0.02471692944941844,0.4860112786386738,18.00969015018862
AGO,1867,Bibala,1975,0.2897322222222222,0.000637556,0.001110778,0.010428223,0.2200500845608397,0.38338089960461574,3.5992624223900234,609.0740017361111,1.1272457838058472,2.301030158996582,21.18861198425293,0.18507534069632486,0.3777915577479421,3.4788239070879206
AGO,1867,Bibala,1980,0.3081541111111111,0.000779,0.001252222,0.011695111,0.25279558893151227,0.4063622566919079,3.795214984421576,939.9176432291666,2.344457626342773,4.205499649047852,35.598724365234375,0.24943223943410514,0.447432780876365,3.787430167065696
AGO,1867,Bibala,1985,0.3362992222222222,0.000922111,0.001395333,0.013374778,0.27419361659738867,0.41490818527019424,3.9770469618160815,1528.620876736111,3.902457475662232,6.354656219482422,60.15663909912109,0.2552926978201882,0.41571172526773226,3.935353756751423
AGO,1867,Bibala,1990,0.3609092222222222,0.001064333,0.001537556,0.014897444,0.2949032428283751,0.4260229180437186,4.127753762642068,2479.522786458333,7.450005531311035,11.422502517700195,99.30548095703124,0.3004612650465847,0.4606734239379874,4.00502393038605
AGO,1867,Bibala,1995,0.3758706666666667,0.001071889,0.001545111,0.015615667,0.2851749537961639,0.4110751747941668,4.154531966669386,4134.545138888889,12.10170555114746,18.51257705688477,174.02191162109375,0.29269738616034685,0.4477536569321338,4.208973557557051
AGO,1867,Bibala,2000,0.3935548888888889,0.001079556,0.001585333,0.016787111,0.2743088779935821,0.40282386136170756,4.265506915031477,6891.797743055556,18.65295791625977,28.289661407470703,289.65966796875,0.2706544592817631,0.410483047561523,4.202962402090549
AGO,1867,Bibala,2005,0.4537504444444444,0.001196222,0.001824111,0.020176555,0.2636299346140831,0.40200754012117285,4.446619336032484,11672.977430555557,31.719730377197266,49.993408203125,517.2807006835938,0.27173641485990274,0.4282832593530136,4.431437512502537
AGO,1867,Bibala,2010,0.5233651111111111,0.001314444,0.002188111,0.024530555,0.2511523928695625,0.41808499526355725,4.687082589040241,17190.003472222223,45.00851440429688,72.09850311279297,782.7450561523438,0.2618295829726115,0.4194211084907506,4.553489808290045
AGO,1867,Bibala,2015,0.5986642222222223,0.001504111,0.002644444,0.029103111,0.2512445113918431,0.4417240753395801,4.861341286100277,22232.711805555555,53.0786018371582,92.07588958740234,1026.2174072265625,0.23874101504745282,0.41414601328297806,4.615799530897212
AGO,1867,Bibala,2020,0.6536765555555556,0.001575,0.002878333,0.032122,0.24094485057084805,0.44032985052580365,4.9140511047852575,23840.756944444445,55.525352478027344,99.2099151611328,1162.451416015625,0.2329009628654693,0.4161357602542542,4.875899782563357
AGO,1980,Bocoio,1975,0.4489555555555556,0.0,0.000731444,0.002551556,0.0,0.16292124931940802,0.5683315349205562,28548.23958333333,0.0,46.47124481201172,156.20852661132812,0.0,0.1627814726591477,0.5471739374869328
AGO,1980,Bocoio,1980,0.5336637777777777,0.0,0.001395,0.004727222,0.0,0.26140054058173123,0.8858052948027618,39237.46875,0.0,106.11383819580078,350.9400634765625,0.0,0.2704400706169426,0.894400364387834
AGO,1980,Bocoio,1985,0.6473612222222223,0.0,0.002061889,0.007136222,0.0,0.3185067207025581,1.102355494124781,49633.93402777778,0.0,171.42230224609375,568.611328125,0.0,0.3453731919580599,1.1456100332622736
AGO,1980,Bocoio,1990,0.7633953333333333,0.0,0.002954889,0.010735,0.0,0.38707192341582736,1.4062176609236106,53967.552083333336,0.0,224.7061462402344,779.0052490234375,0.0,0.4163726861156443,1.443469675668346
AGO,1980,Bocoio,1995,0.9072662222222222,0.0,0.003290667,0.012159777,0.0,0.3627013680659211,1.3402655915279553,60266.74305555556,0.0,236.0637664794922,840.6494140625,0.0,0.39169823108224383,1.3948811092837154
AGO,1980,Bocoio,2000,1.0738893333333333,0.0,0.003626889,0.013778,0.0,0.3377339626553698,1.2829999863424786,64781.61111111111,0.0,243.05731201171875,903.5712280273438,0.0,0.37519491695696716,1.3947958572341936
AGO,1980,Bocoio,2005,1.1415975555555555,0.0,0.003733,0.014301666,0.0,0.3269978970989777,1.252776508709335,63002.833333333336,0.0,242.79461669921875,881.43994140625,0.0,0.38537094897724505,1.3990480979526052
AGO,1980,Bocoio,2010,1.2242347777777778,0.0,0.003845444,0.014835889,0.0,0.3141100113966883,1.2118499873798716,57825.13888888889,0.0,216.578857421875,804.201171875,0.0,0.37454100687597425,1.3907466325680151
AGO,1980,Bocoio,2015,1.3057405555555557,0.0,0.003936111,0.015264777,0.0,0.30144663756157103,1.1690513046449162,50596.91666666666,0.0,185.3592987060547,694.75341796875,0.0,0.36634504811272367,1.3731141416102433
AGO,1980,Bocoio,2020,1.325259777777778,0.0,0.003977889,0.015336777,0.0,0.30015918891541427,1.1572657117623393,46932.038194444445,0.0,166.8728485107422,634.1361083984375,0.0,0.3555627561269983,1.351179562607411
AGO,2173,Bucau zau,1975,0.1904317777777777,0.013597,0.029206445,0.051365559,7.140089830945586,15.336959692768371,26.97320772793524,59.84232584635416,3.452705144882202,7.3697919845581055,13.278646469116213,5.769670707229965,12.315350181208078,22.18938900070376
AGO,2173,Bucau zau,1980,0.2265913333333333,0.015582111,0.033328445,0.060789445,6.876746242133415,14.708614186479624,26.82778908872655,111.2984619140625,6.279471397399902,13.223782539367676,24.405664443969727,5.64201094014085,11.881370426824253,21.92812373527157
AGO,2173,Bucau zau,1985,0.2738918888888889,0.017731111,0.037769887,0.072150672,6.473762721463092,13.790071386642014,26.342756002266913,218.80544704861111,12.261372566223145,25.98441696166992,49.55965042114258,5.603778485230802,11.875580481274337,22.650099021589764
AGO,2173,Bucau zau,1990,0.3261236666666666,0.020207,0.042673109,0.083797328,6.196115788387024,13.084947019075589,25.694954572447475,443.8511013454861,23.825233459472656,50.018531799316406,98.14388275146484,5.367843717690249,11.269214303556012,22.11189348273608
AGO,2173,Bucau zau,1995,0.3264077777777777,0.020208,0.042674109,0.083851109,6.191028944707883,13.073864014678305,25.68906585831629,968.0987413194443,52.176048278808594,110.39117431640624,215.38082885742188,5.38953786962853,11.40288377670562,22.24781622625336
AGO,2173,Bucau zau,2000,0.3266871111111111,0.020209,0.042675109,0.083903109,6.186041417816028,13.062991329794327,25.683017831537075,2149.956380208333,119.07466888427734,248.58187866210932,478.45947265625,5.538469058276377,11.56218242148808,22.254380463750934
AGO,2173,Bucau zau,2005,0.362424,0.021322777,0.044762555,0.091207438,5.883378860119639,12.350880460455157,25.165948723042625,4672.387586805556,240.36700439453125,515.2587890625,1040.5958251953125,5.144414925536319,11.027740731902231,22.27117947436276
AGO,2173,Bucau zau,2010,0.411377,0.022438002,0.046851223,0.100398555,5.454364731134701,11.388877598893473,24.40548572234228,9229.210069444443,465.6915588378906,959.4669189453124,2017.9898681640625,5.045844176628685,10.395980931476055,21.865250145785623
AGO,2173,Bucau zau,2015,0.4696152222222223,0.024452332,0.050362227,0.112255891,5.206886583507964,10.724147049937098,23.903801599276186,16743.86111111111,772.9169921875,1618.8892822265625,3576.977783203125,4.616121616504556,9.668554173280134,21.362920771180235
AGO,2173,Bucau zau,2020,0.5114230000000001,0.025581109,0.051947887,0.119864656,5.001947311716524,10.157518727159315,23.437478564710617,27516.993055555555,1287.361328125,2622.90673828125,5952.08837890625,4.678422985846877,9.53195261192137,21.63059156532567
AGO,2311,Caala,1975,2.907895111111112,2.54e-05,4.83e-05,0.001646889,0.0008734840504716353,0.0016609952613299208,0.0566350895431961,55818.12847222222,0.3788472414016723,0.8544872403144836,27.96477508544922,0.0006787172049134626,0.0015308417958508186,0.05009980780592784
AGO,2311,Caala,1980,3.1222022222222225,6.51e-05,0.000122222,0.002620667,0.002085066737082301,0.003914608705678542,0.08393649140813002,67773.02083333333,0.8795702457427979,2.185375690460205,50.42470169067383,0.0012978176786686657,0.003224551102472556,0.07440232273942415
AGO,2311,Caala,1985,3.3907795555555555,0.000107222,0.000198444,0.003736,0.0031621636925445134,0.005852459493418361,0.11018115270510066,81745.77083333333,2.147019386291504,4.468303680419922,81.2547607421875,0.0026264592827302787,0.005466097676820597,0.09939934496165323
AGO,2311,Caala,1990,3.6913106666666655,0.000148222,0.000284,0.005313667,0.00401543011100303,0.0076937441913134405,0.1439506852669856,97332.03472222222,2.805042266845703,6.653037071228027,128.15850830078125,0.0028819311903332417,0.006835403256713227,0.13167145705577338
AGO,2311,Caala,1995,3.728564888888889,0.000151667,0.000324889,0.006054333,0.0040677044525084475,0.008713513367252053,0.16237703192565836,115963.75,3.6908278465271,8.999844551086426,169.56541442871094,0.0031827427506674285,0.0077609119669607325,0.1462227760215679
AGO,2311,Caala,2000,3.7734706666666655,0.000155667,0.000366222,0.006883,0.004125300386593705,0.00970517680805257,0.182405022008033,134101.61111111112,4.033103466033936,11.392411231994627,222.58038330078125,0.0030074981445914707,0.008495357466328528,0.16597890320375064
AGO,2311,Caala,2005,3.800297333333333,0.000156889,0.000387333,0.007242222,0.004128334870639947,0.010192176191126098,0.1905698782165466,147108.95833333334,5.030694007873535,12.639254570007324,242.79600524902344,0.003419706090552633,0.008591764032050387,0.16504501697229979
AGO,2311,Caala,2010,3.828501333333333,0.000158,0.000410444,0.007625889,0.00412694122957077,0.010720748519176869,0.19918731472297604,139342.875,4.569659233093262,12.528982162475586,251.4074249267578,0.0032794351581257827,0.008991476717037442,0.18042359534117391
AGO,2311,Caala,2015,4.036394222222222,0.000184111,0.000482,0.008273666,0.004561273995151008,0.011941350954928199,0.20497665848518049,121987.91666666669,4.920578002929688,13.518488883972168,230.8550262451172,0.004033660166830475,0.011081826178662914,0.18924417479473074
AGO,2311,Caala,2020,4.957116444444444,0.000311889,0.000760667,0.010032445,0.006291742457443001,0.015344949196271097,0.2023846950628645,108238.90972222222,8.274564743041992,17.58479118347168,211.7724456787109,0.007644722922909455,0.016246275233740087,0.19565278902216485
AGO,2312,Cabinda,1975,8.00883288888889,0.001292778,0.007475667,0.335687031,0.01614190254604444,0.09334277670310014,4.191460049887141,20075.50520833333,1.7198379039764404,12.113276481628418,759.346435546875,0.008566847439846929,0.06033858852329258,3.7824524347794286
AGO,2312,Cabinda,1980,8.581974222222222,0.001343556,0.007916889,0.379706,0.015655558560418267,0.09225020717843634,4.424459805726132,31794.697916666668,2.9212570190429688,19.720935821533203,1266.9097900390625,0.009187874741567072,0.062025863158761324,3.9846574210568386
