agglosID,agglosName,ISO3,Longitude,Latitude
6395,Murambinda,ZWE,31.64360611053129,-19.279922739147764
6396,Muramwiya,BDI,29.66013482503634,-3.2747828993988715
6400,Murape,ZWE,31.173251372551693,-17.569946826966532
6402,Murehwa centre,ZWE,31.784349232165685,-17.657608438241517
6403,Muriti,TZA,32.91971786271488,-1.9508488851982608
6405,Murrua,MOZ,36.86568997979247,-17.569796064185997
6409,Murya,NGA,8.588444976386855,8.417343990093585
6412,Musawa,NGA,7.6723028760050624,12.13087875140031
6414,Musha,RWA,30.34702635642479,-1.9025326975393038
6415,Mushie,COD,16.92297677834995,-3.0129351671087496
6417,Musienene,COD,29.25189448744891,0.020714513776253544
6418,Musoma,TZA,33.81099918271839,-1.52741355614212
6420,Mussende,AGO,16.01282327151577,-10.515893578083334
6422,Mutabi,COD,28.52664050488725,-8.588507282615957
6425,Mutare,ZWE,32.647476386819186,-18.97791698390773
6427,Mutoko centre,ZWE,32.24042117240513,-17.394587654528593
6428,Mutsamudu,COM,44.40260973395883,-12.170200982241846
6429,Mutshatsha,COD,24.459435116383855,-10.644173159201365
6430,Mutubua,MOZ,37.17055432474425,-16.038467196676713
6433,Mutum biyu,NGA,10.781160312364214,8.644652586131054
6434,Mutwanga,COD,29.7336177629913,0.3375190090158944
6435,Muyange,BDI,29.675436483454664,-4.321393196575283
6437,Muyinga,BDI,30.295041903228906,-2.8833346728257583
6439,Muyuka,CMR,9.41442498881777,4.296078039311367
6442,Mvelani,ZAF,29.846709446398517,-28.574598777009562
6445,Mvurwi,ZWE,30.851816614183278,-17.024994973592786
6446,Mwadingusha,COD,27.227891106390306,-10.750069909013355
6448,Mwamanyili,TZA,33.5748623426645,-2.3794020413244668
6449,Maguiguane,MOZ,32.8519725928805,-25.278098593109895
6451,Mwanga,TZA,37.58837746394147,-3.659657726422069
6452,Mwangoi,TZA,38.331029859024056,-4.593935222210651
6453,Mwanhuzi,TZA,34.30723178727662,-3.5274359891812144
6454,Mwanza,TZA,32.95559027037593,-2.5451219906290112
6455,Mwanza,MWI,34.51783103555322,-15.594614915845801
6456,Kibango (kabango),COD,26.751237264900066,-7.912218822374452
6457,Mwasabobmbwe,ZMB,28.767227957822737,-9.793381550641653
6459,Mwatishi/kabuta,ZMB,28.847440966621747,-9.180887526823359
6460,Mwayaya,TZA,29.80530145736746,-4.4338796492345365
6462,Mweka,COD,21.56042475953024,-4.849575221445963
6464,Mwenda,COD,29.766692047840486,0.39874837814469294
6465,Mwenga 1,COD,28.115392871652464,-3.2818543847037542
6466,Mwense 1,ZMB,28.697333713209417,-10.38037718418295
6467,Mweso,COD,29.03528601104598,-1.1200154861312634
6468,Mabuka 3,MWI,35.600247028585024,-16.100582120590246
6469,Mwingi,KEN,38.063948846670904,-0.9347553599786318
6470,Mwinilunga,ZMB,24.432201268672586,-11.739675308112776
6472,Mzamonhle,ZAF,28.001476512563585,-32.94415052743811
6473,Mzimba,MWI,33.59421514201342,-11.91014974149331
6474,Mzizima,TZA,39.05366366077205,-5.059476583623444
6475,Mzuzu,MWI,33.99508660678775,-11.441182117739528
6476,Makera,NGA,5.395156484156536,9.683658381515723
6484,Nabta east,SDN,32.665747387994564,15.732590583030643
6485,Nabula,MOZ,38.892580162523565,-16.78666845497511
6487,Nacare,MOZ,36.79298694877894,-14.32746699486733
6488,Nacfa,ERI,38.47718017448825,16.66790696389538
6489,Nachingwea,TZA,38.75661552560482,-10.362932960444715
6490,Nada,ETH,37.25886821917144,7.629673759570666
6491,Nadiagou,BFA,0.8395116113597888,11.159054602010738
6495,Nafada,NGA,11.332213094460712,11.094042358993454
6497,Nafuchi,NGA,6.540422541991121,12.37164790876737
6504,Nagongera,UGA,34.01560265330042,0.7646886879732714
6508,Naipanga,TZA,38.81563451011873,-10.492345323862406
6509,Nairobi,KEN,36.82388809085006,-1.2067147910482046
6510,Naivasha,KEN,36.549006953328494,-0.6856036149995398
6511,Najja (kiyindi),UGA,33.107474995533906,0.2933115733942238
6512,Naka,NGA,8.207398547566914,7.583632211135969
6515,Nakonde/tunduma [tza],TZA,32.77323425486328,-9.295038221380162
6516,Nakuru,KEN,36.08326919272715,-0.33743085658927563
6517,Nalerigu,GHA,-0.3753214013864969,10.525220070157635
6519,Nama,SDN,28.219650185559697,10.578712871159736
6520,Namacunde/oshikango [ago],AGO,15.886286772808495,-17.378370103530298
6521,Frankfort,ZAF,28.507157560869793,-27.261453386066197
6523,Namanga [ken],KEN,36.807461469165716,-2.541755003309419
6524,Namanyere,TZA,31.03824645071897,-7.501051662676858
6525,Namasale,UGA,32.61240677924324,1.500879123791435
6526,Namatil,MOZ,39.4799990773788,-11.116053258910858
6529,Nambingue,CIV,-5.324734074510263,10.054255716196504
6530,Bassam jiwa (airport),NGA,7.278361920418594,9.010909671572907
6532,Namibe,AGO,12.164481190448846,-15.210855509084483
6535,Namponkore,BFA,1.7752596399349208,11.731042664453511
6536,Nampundwe,ZMB,27.912756841189108,-15.511626679673832
6537,Namu,NGA,9.093502711110796,8.687447261494766
6539,Namutumba,UGA,33.694956712206356,0.8446751386144582
6540,Namwala,ZMB,26.43908677179436,-15.76166133470116
6542,Nancefield,ZAF,30.029884095043293,-22.344330776994706
6543,Nancuenhe,MOZ,35.89574762008639,-14.990505074499103
6544,Ndenganamane (nangade sede),MOZ,39.676291638373286,-11.07369406476874
6545,Nanga-eboko,CMR,12.372380960244167,4.670106509492128
6546,Nangomba,TZA,38.38244471780015,-10.934393545037524
6548,Nansio,TZA,33.093117364639525,-2.1045222692378878
6549,Nantide,MOZ,36.70213362331441,-17.574378761151134
6550,Nanyamba,TZA,39.80085562181027,-10.687783678771792
6551,Nanyuky,KEN,37.09386823319944,-0.06944242984733612
6553,Napuco,MOZ,40.52284744917146,-14.18709405587207
6556,Nara,MLI,-7.290806971636429,15.168224303234409
6557,Narok,KEN,35.859623498171764,-1.088932103051598
6558,Nasarawa 1,NGA,7.710149775168123,8.54382945435118
6559,Nasarawa 2,NGA,10.435645534023374,8.337642504449342
6560,Nasarawa 3,NGA,5.742820729979538,12.045991262000296
6568,Natiaboani,BFA,0.5051032637044812,11.706270948435767
6569,Natitingou,BEN,1.3814899615520737,10.282326136573126
6571,Navrongo,GHA,-1.085330745644189,10.889661977922161
6580,Namnja,MWI,35.76614726398784,-14.962908611309027
6603,Nchalo,MWI,34.86363214122517,-16.267714552266767
6604,Nchelenge,ZMB,28.744818614665927,-9.340582674520828
6606,Ncotshane,ZAF,31.55685234257078,-27.36663473340105
6608,Ndabayakhe,ZAF,31.868033315143755,-28.816846048873614
6609,Ndalatando,AGO,14.911440557403319,-9.302066663287247
6610,N'dali,BEN,2.718023822211063,9.85859704313029
6611,Ndam,TCD,17.18189808486012,9.769256774946378
6612,Makoko,MWI,35.21596880411151,-17.09945020092303
6614,Ndava,BDI,29.256202743196905,-3.02521035171704
6615,Ndeaboh,NGA,7.575282471126741,6.034425014893186
6617,Ndekesha (desheka),COD,22.038291809299917,-6.491822489072853
6618,Ndélé (dar-el-kouti),CAF,20.644986013612886,8.409979462997034
6619,Ndelle,NGA,6.747457076518587,4.974258358687948
6620,Ndevana,ZAF,27.510151859945122,-32.91043355790436
6621,Akpugo,NGA,7.571667333651881,6.336947708788045
6624,Ndikinimeki,CMR,10.826611019227594,4.77805427664292
6625,Ndioum,SEN,-14.64594612877648,16.50887266543201
6626,Ndjamena/kousseri [cmr],CMR,15.020193264311413,12.081450339064043
